 	il	morto	vuole	pianto	</S>
o	0.857021	0.012293872	0.1141287218	0.0005542650225	0.0160020920656
p	0.551913293333	0.296408118	0.122782145267	0.0128107913408	0.0160855685952
e	0.422025291111	0.483433116	0.0672959787557	0.0187769546803	0.00846861677173
s	0.418243563704	0.515795362	0.0512411585852	0.00884884809343	0.00587107109058
a	0.296505664568	0.632465334	0.0596607995284	0.00411891343114	0.00724930053019
m	0.195296364856	0.740695024667	0.0537580561761	0.00256230304371	0.00768826746173
m	0.137783718285	0.831338041556	0.0268428620587	0.0014666735479	0.00256869410024
è	0.117026626428	0.856255400519	0.0189844476862	0.00617230258263	0.00156121226141
n	0.0479618218093	0.704627500173	0.237464775895	0.00785004032754	0.00209588828714
o	0.0213293805031	0.401804110058	0.557512091965	0.0110648829092	0.00828955106238
t	0.0312290307344	0.225074710019	0.718613147322	0.0154706869697	0.00961242462079
è	0.0341511796781	0.103698690006	0.844264249107	0.0107163703232	0.00716945314026
l	0.0126512787927	0.0489410093353	0.922878913036	0.0078099605744	0.00771876604675
i	0.0051568694209	0.0328178171118	0.730984904345	0.189680736991	0.0413596273489
g	0.0947474968303	0.0256375203706	0.484555168115	0.34200386233	0.0530559081163
l	0.14207947361	0.0282668067902	0.306934138372	0.503009697443	0.0197098693254
a	0.0650841848167	0.0255469955967	0.125449877791	0.757742829148	0.0261761080618
m	0.0252705832189	0.0177343761989	0.0720569519303	0.856600529716	0.0283375579073
m	0.0138165317396	0.0341454730663	0.0650852356434	0.877443499905	0.0095092889141
è	0.0065034102352	0.0365023530221	0.0512487728811	0.886512156635	0.019233339363
n	0.0066065654004	0.0377319330074	0.040131171627	0.856853395545	0.0586769697877
o	0.00691570731347	0.0391052310025	0.0351116398757	0.694526761848	0.224340695263
</S>	0.00388208642674	0.0231076655012	0.0228741819378	0.585110710924	0.365025382631
