 	tu	le	hai	cucinati	le	verdure	</S>
e	0.45192481	0.525426015	0.0148863155	0.001353611105	0.0040044579	0.001806901315	0.000597861207
s	0.372475268733	0.519737695	0.0156433478333	0.00132392088833	0.00366783786667	0.0865414510483	0.000610511649
ù	0.257358981644	0.571002941667	0.0390800016111	0.00191582611611	0.00579431985556	0.116151576683	0.00869640882967
t	0.220648068215	0.653960057222	0.0535888418704	0.00275866807204	0.0151330319519	0.0416128868277	0.0122984260766
a	0.125749727072	0.761048829074	0.0696928672901	0.00582130505735	0.016687715984	0.0156327126092	0.0053668126922
m	0.092980915024	0.520581124358	0.202360789097	0.00647994946578	0.0139273346613	0.161522572936	0.0021473397634
à	0.0376672016747	0.240046686119	0.465110286366	0.0222925549353	0.0197081592204	0.213472948979	0.00170220468713
r	0.0186696236582	0.130963777706	0.606952862122	0.0334721233118	0.0459307267401	0.157553124326	0.00645779299571
e	0.00769367205273	0.0554351667353	0.413187484041	0.305251740104	0.0741263449134	0.136818507109	0.00748712869857
t	0.00659756141758	0.0218855772451	0.35854480468	0.407825275701	0.0872189796378	0.114977194703	0.00295061849819
s	0.00848052147253	0.015955013915	0.46688710156	0.154874838567	0.0717717502126	0.280993334901	0.00103741781473
e	0.00566440820084	0.011041554455	0.29860842652	0.281873540522	0.128601787071	0.273529612634	0.00068066023491
t	0.00403987197695	0.006817333635	0.160029801507	0.326698337841	0.19028510569	0.311551988545	0.000577554391637
a	0.00360004879232	0.005394792225	0.113110322236	0.243528316947	0.30472854523	0.329237871182	0.000400105297212
l	0.00150083181744	0.00247511242167	0.0415948870453	0.213020139149	0.306276626743	0.434775982061	0.000356393659071
à	0.00177474622581	0.00242495040722	0.0226069089151	0.098030667883	0.359526920581	0.502782757354	0.012852990713
c	0.00559580974194	0.00525736906907	0.0327705216384	0.0860730506277	0.63068408686	0.222185717785	0.017433424271
h	0.00635038971398	0.00805544368969	0.0381828412128	0.0564584834759	0.49934152562	0.385198874595	0.00641247472367
a	0.00279360934496	0.00561559817323	0.0211447693503	0.0212462716586	0.203090293207	0.739856291532	0.00625320084122
n	0.00121307300195	0.00380185200108	0.0134794897294	0.0088607380962	0.089534089069	0.877014647177	0.00609610867041
a	0.000703651558983	0.00332506772703	0.0110170726298	0.0330299043421	0.0705667296897	0.750075542392	0.13128202628
</S>	0.000378555746991	0.00187108095352	0.0056642278949	0.061164009171	0.0871083298449	0.584349286196	0.25946451314
