 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.783743335	0.20832184	0.0059662877	0.0014140105	0.00039472211	1.912014475e-05	7.547278e-05	6.03651095e-05	4.80896495e-06
ù	0.853227745	0.139339383333	0.0029724476	0.00109089033333	0.000438250643333	0.000109517850417	0.00053844846	0.0005037475445	0.00177952502345
t	0.911402681667	0.0756016394443	0.00518126043333	0.00210211824444	0.00113734648111	0.000279560370139	0.00104819278667	0.000710681548167	0.00253648299782
t	0.711284593889	0.257980514815	0.0149782058111	0.00570290391481	0.00273948722704	0.00143754777671	0.00225935492889	0.00259521251606	0.00102217194727
o	0.38244554463	0.564338158272	0.0310046966037	0.0106518693049	0.00310643347568	0.00198794519224	0.00241478694296	0.00317660359202	0.000873983640423
t	0.190614760877	0.759214406091	0.0307399250346	0.0107856411016	0.00217573745856	0.00158924766408	0.00111135814765	0.00295171311734	0.000817209887141
r	0.106830222959	0.84760720203	0.0202894208449	0.0105963750339	0.00303949228619	0.00189678925469	0.00159731781588	0.00786527503911	0.000277871686047
a	0.0674008919863	0.881723747343	0.0242281979483	0.0121435373446	0.00321522646206	0.0014510246849	0.00166160209529	0.00770640597637	0.000469326278682
v	0.0298505879954	0.886061245781	0.0475225226494	0.0182367127815	0.00347561175402	0.00678678759497	0.00144597142176	0.00607354412212	0.000546978035227
ù	0.0185228509985	0.89020836526	0.0527392248831	0.0179574307938	0.00350223175134	0.00879942223166	0.00145037127392	0.00561192864071	0.00120820525408
d	0.0485204623328	0.849712535087	0.066480086961	0.0145543081313	0.00796136418378	0.00370162714389	0.00308682609131	0.00272172281357	0.00326111791803
i	0.0546972514109	0.537786903696	0.321141593654	0.0593523087104	0.0129194513946	0.00253052931463	0.00380982363044	0.00193281969119	0.00582934863934
e	0.018517849545	0.202374464232	0.627554831218	0.128105272903	0.0129960164649	0.00181607327488	0.00222139274348	0.00122188921706	0.00519220211311
e	0.006189331806	0.072023772244	0.697802677073	0.199209984301	0.018238447155	0.000975987151627	0.00222319961449	0.000901914372353	0.0024346584377
t	0.008227972785	0.0546074459147	0.593981525691	0.276940364767	0.030702755385	0.0170860655072	0.0032093334715	0.0138107526908	0.00143377647923
o	0.00890468236687	0.0485003160649	0.406380078564	0.444396181589	0.046686309795	0.0228062969691	0.00337755055717	0.0180596824303	0.000888856493077
n	0.0314922368942	0.0525146587816	0.238236416188	0.511979313863	0.0847216279317	0.0449852974564	0.00713911708572	0.0280786103434	0.000852680931026
è	0.0390757966414	0.0551793184939	0.163617245396	0.379798414621	0.216746579311	0.0847121074855	0.0160465820286	0.0337764571145	0.0110475182437
g	0.0148552514238	0.0218135510646	0.160580538465	0.37435935154	0.29470133977	0.0785863798285	0.0216219316762	0.0180028160382	0.0154788709479
r	0.0234604286746	0.0307342043549	0.106939156155	0.30104458718	0.229498639923	0.154899872276	0.0587203505587	0.0852593000127	0.00944347618263
a	0.0245622086502	0.0317159273016	0.0397693495517	0.157126412393	0.323947069974	0.215866557425	0.0932928888529	0.105465858838	0.00825374689421
t	0.00879161650873	0.0111183628172	0.0154023790172	0.108492315464	0.350738909991	0.387724459142	0.069284969951	0.043411128446	0.0050358939114
s	0.00508541136958	0.0060835074724	0.00677422133907	0.0500668658213	0.172929861997	0.692228553047	0.039797092317	0.0253416878153	0.0016927855438
e	0.00325955730253	0.00387871062847	0.00413557804636	0.0394690979404	0.146894159332	0.591770074349	0.184374664772	0.0235830942718	0.0026349629746
è	0.00109637925818	0.00130778605882	0.00853892294879	0.0431303559801	0.181637329777	0.282977284783	0.436835721591	0.0327684614239	0.0117076816582
n	0.00053324646406	0.000552733821273	0.00913180603626	0.0258858048934	0.123915625259	0.283492511594	0.484718623864	0.058798308808	0.0129713279861
a	0.000349718253687	0.000304422056758	0.00323007499875	0.0101987806978	0.0544617490863	0.262737645198	0.576353791288	0.0785344612693	0.013829320762
p	0.0249603434502	0.0202802340453	0.00258185976625	0.0081777117326	0.0281641143621	0.226962603066	0.562105330429	0.112665943756	0.0141017959407
o	0.0331625244767	0.0269335944721	0.00230909166542	0.00723229901087	0.0162077329874	0.212104530022	0.383765043476	0.295823281252	0.0224618473336
è	0.0110636988746	0.0089854568107	0.00303854493181	0.013584019437	0.0275893075291	0.076672997674	0.320216547825	0.479989560417	0.0588597994445
t	0.00397996818053	0.00316114321323	0.00325923817727	0.0149330623857	0.0302936169764	0.0465767898913	0.225843222608	0.617122473472	0.0548304398148
a	0.00166752605018	0.00124181144574	0.00117200991242	0.00538513963523	0.0112009881921	0.0317913613971	0.157887844203	0.668504061157	0.121149228272
</S>	0.00091143626009	0.00065916016487	0.00066864613621	0.00313983921761	0.00634779269605	0.0162003198486	0.140153017101	0.618996205578	0.212923534136
