 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.983152735	0.0142353139	0.000514177165	0.000516385635	0.000814421125	0.0002150387175	6.855598e-05	6.94223175e-05	0.0001384963465	5.500917e-05	0.0002204651939
t	0.916723048333	0.0786937659	0.002192464655	0.000618954278333	0.000822151341667	0.000207107735833	7.63002166667e-05	0.000134210389167	0.000213982752167	9.56996133333e-05	0.000222313300467
t	0.894971379444	0.100537965	0.002824790845	0.000510747412778	0.000532674293889	0.000104019487278	6.09475070556e-05	0.000132569241056	0.000160497994389	8.70270520111e-05	7.73485177223e-05
ù	0.708134999815	0.0649571447	0.0128545990083	0.00924097112426	0.011342575578	0.0101092711511	0.00492869369052	0.00325369355169	0.0059876995818	0.00377315802824	0.165417182281
a	0.316600867605	0.336806418233	0.0304178623361	0.0221643357081	0.0302404468593	0.015147226617	0.00710666056351	0.00496247575056	0.00891558299393	0.00519827174275	0.222439865927
n	0.113568949202	0.711435972744	0.0351483357787	0.0186521451694	0.0260328968198	0.006833314879	0.00306082332117	0.00264926003352	0.00429774733131	0.00225833258092	0.0760622444047
k	0.123071788734	0.786137990915	0.0367772732596	0.00912012145647	0.0108651856399	0.00257216156633	0.00128451306039	0.00165613292784	0.00196290354377	0.00118778548031	0.0253641507436
ò	0.132864906245	0.521712580305	0.0488677870865	0.0106026712855	0.00986172637997	0.00435738485544	0.0103817033401	0.00629503300928	0.0112448180813	0.0111465105134	0.232664852261
r	0.0569511377483	0.232317336768	0.307511577695	0.0282905514285	0.01560081146	0.00484090717848	0.0137604895467	0.00789681973643	0.0160088796938	0.0148446911378	0.30197678702
a	0.0199535248494	0.149471792256	0.469593242565	0.161233601476	0.06230613982	0.00941719678616	0.0055212317489	0.00345382148881	0.00803002323127	0.00562438369927	0.105395070273
s	0.0119996885498	0.134725067419	0.390978997522	0.289830097159	0.0980797016067	0.0127604000287	0.00449303438297	0.00621174667294	0.00506036431042	0.00617478725309	0.0396861511627
t	0.0307961245166	0.228828462473	0.323803842507	0.233240527386	0.0853231722022	0.00947551610957	0.013573926461	0.0377771172243	0.00631476000347	0.0175382960844	0.0133283023259
è	0.0320491213255	0.221000111824	0.404757310836	0.173535797462	0.0672928967341	0.00697864986986	0.0153686717203	0.0443755408081	0.00595830033449	0.0177857770281	0.0108978443086
o	0.0107454924306	0.0808443328647	0.406072782279	0.337482095821	0.117235624911	0.00468623465662	0.00639918097343	0.0159395616694	0.00355537044483	0.00658598669603	0.0104533377695
n	0.0177706633123	0.0333742202116	0.17777106476	0.461072445274	0.26331610497	0.00948703075221	0.00790081249114	0.0129022235565	0.00507269181494	0.00731081325201	0.00402192627317
m	0.0297104817708	0.139061808071	0.120919433587	0.323004755091	0.29410158499	0.0120831272507	0.0218780748304	0.0328861411855	0.00780903160498	0.017046709084	0.00149884135439
o	0.0195041557954	0.168309961457	0.0958640298623	0.245617841697	0.363951444997	0.0241149980836	0.0261813706101	0.0337255493952	0.00633241860166	0.015639780528	0.000758424011463
l	0.0665614521369	0.112728675919	0.0402767559541	0.203801383899	0.456694964999	0.0318043126945	0.0314913972034	0.0363791554651	0.00793136593389	0.0115469963427	0.000783537683821
ì	0.0822534663226	0.095600790373	0.0621536059847	0.155922837966	0.473149971666	0.0218630478982	0.0365243617345	0.0385232764884	0.0110157756446	0.0110614092476	0.0119314672613
m	0.0278155438179	0.0352345624243	0.0756724603282	0.187458402655	0.575786770555	0.0169346357994	0.0287566435782	0.0170516041628	0.0128194642149	0.0069153610492	0.0155545703338
o	0.00966347021207	0.0134039319681	0.0358068702427	0.151832510218	0.652164003518	0.0638619760998	0.0390647421927	0.0114779550543	0.011976634305	0.00460118776307	0.0061467990246
a	0.00322467652346	0.0045285812977	0.0133117972809	0.0778222440727	0.548073527839	0.215638285367	0.0968711993976	0.0208983963514	0.013255238335	0.00267811760102	0.0036980377082
n	0.0102522281212	0.0051916294809	0.0051452238403	0.0351123632242	0.318727077946	0.248669321789	0.224099766466	0.119144083784	0.022519747445	0.00885773130034	0.00228084499273
a	0.0125951023143	0.0054197119423	0.00220496142677	0.0172657352747	0.179528134649	0.21296022393	0.333059145489	0.185333267928	0.0375975624817	0.0121409273334	0.00189518415424
m	0.0050122234453	0.00348256456277	0.00116058995559	0.0102336632916	0.10582032455	0.170075385977	0.455445505163	0.198839099309	0.0390911538272	0.00916391734447	0.00167558975675
m	0.00249562364177	0.00335570542092	0.0025331898652	0.00768269296387	0.0473558006833	0.061833979059	0.595038401721	0.245650273103	0.0241686026091	0.00928409844816	0.000601648623917
è	0.000845412218823	0.00166901586631	0.00300288880507	0.00710003398796	0.0268461457278	0.027265070753	0.635441350574	0.264340107701	0.0235543718697	0.00777448401605	0.00216109554097
n	0.00145792475117	0.000892319281437	0.00234833268502	0.00430613666265	0.0193451012426	0.0178517525843	0.541545723525	0.262248302567	0.12722841329	0.0140720392054	0.00870392608032
o	0.00166833721506	0.000693517810479	0.00290682656167	0.00460471308755	0.0155971204142	0.0435703111948	0.417359084508	0.290854824189	0.18999784943	0.0165110080685	0.0162363716934
c	0.000691876629687	0.000549554036826	0.00198467671389	0.00382433907252	0.0122061729714	0.0499509092783	0.343540581503	0.444907658063	0.118139687143	0.0114535303562	0.0127510093745
e	0.000359977048919	0.000438456298942	0.00073862698463	0.00154258430084	0.0058943940238	0.0377489453061	0.300696293834	0.537845796021	0.094972699381	0.0134207897854	0.00634144226817
e	0.000121615666663	0.000158606327314	0.000408622571543	0.000924323976947	0.00399510794127	0.045944280102	0.270205424611	0.50418602534	0.14185026446	0.0190079199285	0.0131978170894
s	0.00385964806022	0.00245614846677	0.000342083020514	0.000643530202316	0.00224905281376	0.028676208234	0.178266978204	0.530720158447	0.176134208153	0.0620882433095	0.0145637540965
t	0.00967521202007	0.00645809482226	0.000807753180171	0.000759619167439	0.00149745743792	0.011141504278	0.0814656934013	0.562051766149	0.189425789384	0.13054009777	0.0061770015555
è	0.00779734593822	0.00540891448542	0.00128379662672	0.00565770605581	0.0103540992126	0.008366955426	0.0413818901338	0.39927075205	0.322960516461	0.182239595923	0.0152784199752
o	0.00260114940927	0.00181449426604	0.000858981108907	0.00688218305994	0.0129022580042	0.00701919190867	0.0307964883779	0.25651476735	0.49951823882	0.150242201308	0.0308500713251
n	0.00838594730142	0.00718108198158	0.000632348502969	0.00266414992798	0.0048176258014	0.00356684460289	0.026184128126	0.349332709117	0.446837049607	0.124260263103	0.026137878775
e	0.0103307019465	0.00902618223719	0.000741939677656	0.00170141827599	0.0030378970338	0.043450144401	0.0276340823753	0.349975553039	0.312904499869	0.197437641034	0.0437599365917
a	0.00394055662817	0.0031765551324	0.000557221919219	0.00120616694533	0.0020973210846	0.0576738031337	0.0243646107918	0.237962671013	0.37174761329	0.227608063678	0.0696653921972
s	0.0101442893427	0.00622029018747	0.00051590198974	0.000868925301777	0.0012938579682	0.0227858988779	0.0199917245973	0.287608347004	0.361845111097	0.236409447893	0.0523162090657
s	0.0389380541142	0.0323460097292	0.0102714538299	0.00364129733393	0.00231485642273	0.0124391044593	0.0211491265324	0.310556989001	0.248951027032	0.294552752631	0.0248393405219
ù	0.0401880955524	0.0360117695387	0.01350553941	0.00589464977798	0.00597801280758	0.0194745981531	0.0266892018441	0.185552354667	0.272089442344	0.362884117544	0.031732192674
n	0.0135013436318	0.0121457001852	0.00490057640333	0.00371569880266	0.00589069832919	0.019130405551	0.0296018972814	0.0996372665557	0.420701610781	0.354157202515	0.0366175998913
n	0.0319110141439	0.0473018974384	0.0141956039344	0.00419844781089	0.0036377257364	0.007637919617	0.0275003244271	0.0786698321852	0.440023526927	0.324244854172	0.0206788876304
i	0.038506042448	0.0615638411461	0.0459254439781	0.0149712572703	0.0120854208121	0.0358716548057	0.031702392809	0.0765138027284	0.257672727309	0.380370158057	0.0448172978768
t	0.0160745108827	0.0253977100487	0.0443947668827	0.0162158766901	0.013971515304	0.0483798149352	0.0360320602697	0.211624866243	0.21590885077	0.322961059352	0.0490390433256
i	0.00845064049423	0.0117630325496	0.0248878461842	0.0093988344967	0.0110498521347	0.0626402829784	0.0502084034232	0.269950872081	0.203981040257	0.266345649784	0.0813236151419
</S>	0.00484631204711	0.0075287085748	0.0271662825921	0.00994422274835	0.0141489410674	0.0951597114892	0.0624846517116	0.191661081041	0.139043955129	0.310769659892	0.137246507571
