 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.91061495	0.06731289	0.0028931084	0.00180470252	0.002226240175	0.00331751219	0.00067946818	0.0111512035993
r	0.628371118	0.0634696033333	0.1130871422	0.157530206473	0.015525433125	0.00703611506333	0.00211583879333	0.0128645730998
t	0.250871295333	0.0916226344444	0.186159990733	0.373020068824	0.0519868060417	0.0245014723544	0.0157464615978	0.0060912794166
e	0.177058699778	0.244323278148	0.160212210244	0.313833652941	0.0528184423472	0.0273217272181	0.0193610722326	0.00507093728887
n	0.142530653926	0.396033176049	0.272761440081	0.143140094314	0.0204719781157	0.0114138351727	0.00900300797753	0.00464585647262
a	0.101375325309	0.549635522016	0.266148170694	0.0623242127713	0.00774153652857	0.0055014194109	0.00506038182084	0.00221345486721
i	0.0891795437697	0.735175030672	0.138562720898	0.0265271772571	0.00392520796619	0.00319245252363	0.00177960687195	0.00165830923907
v	0.0404933859232	0.583381473557	0.288204100299	0.0745689940857	0.00473266218873	0.00500230354121	0.00277283512732	0.00084428904169
ò	0.0324440179744	0.315369784519	0.467678253433	0.159870921362	0.00600179096291	0.0054199197804	0.00383749877577	0.0093778440259
s	0.0249721707581	0.17806525984	0.445756484478	0.326770207121	0.00623303798764	0.0030535104268	0.00227923609192	0.0128701406753
t	0.011931177186	0.0785336629467	0.467071561493	0.407308302374	0.0118904029959	0.0132075203756	0.00463040866397	0.0054269771251
è	0.00726999549533	0.0441531158489	0.353933976831	0.554092434125	0.014327647332	0.0164308939252	0.00562057528799	0.00417138927503
o	0.00271890124844	0.0165471048496	0.157790953277	0.662215624708	0.136743539777	0.0141180341084	0.00408675462933	0.00577910142501
s	0.00273884833281	0.0100749226499	0.102258371092	0.652446921569	0.201791629926	0.0188064200361	0.00744806334311	0.00443477937167
t	0.00329044831094	0.0193352312166	0.070242922364	0.705077990523	0.140694833309	0.0371645496787	0.022672424781	0.00152156266922
u	0.00169672800698	0.0183751859522	0.0456967571213	0.471288823508	0.372945891103	0.0606708778929	0.027565948927	0.00175977680507
d	0.00277773800566	0.0134014028641	0.0261788987071	0.307708784503	0.528487837034	0.072379122631	0.0472026876423	0.00186356929502
i	0.00311956177522	0.0116424657114	0.0169230066024	0.233173793334	0.553561072345	0.124416057544	0.0555102432141	0.00165387405834
è	0.00131148327507	0.00581685166047	0.0235244342341	0.183474362945	0.608875657448	0.120345421181	0.0306877294047	0.0259641192194
o	0.000693153386023	0.00381323390982	0.0253636825247	0.165301713482	0.638266099149	0.113749075727	0.0190901341349	0.0337229418065
n	0.00253603814634	0.00316250182627	0.0092874740549	0.057964079994	0.49377345305	0.308561995242	0.112734444712	0.0119800333588
a	0.00315206251245	0.00294398278676	0.0038731274633	0.0215267087523	0.185813322683	0.603985485081	0.174043374904	0.00466193587627
g	0.00245089786782	0.00383875260692	0.00250004159943	0.00864010157177	0.070235957561	0.663422205027	0.246697594968	0.00221442460542
h	0.00224460929261	0.00456330140231	0.00318741633314	0.00706552642392	0.0596635008537	0.508613448342	0.413826471656	0.000835721463473
e	0.000781086428303	0.0019530998501	0.00222338671605	0.00509941966331	0.0531279220846	0.402981829447	0.527029693885	0.00680357783616
t	0.000677957336868	0.0015183159327	0.00159644641035	0.00447098507644	0.0230407184949	0.354916333149	0.604966611295	0.00881262588205
t	0.000814745178956	0.00179078684423	0.00230185840345	0.00683077035881	0.017129948165	0.285674814383	0.682431323765	0.00302576602402
ò	0.000471402202985	0.00106518363141	0.00205854053448	0.00560353188627	0.0412739237217	0.187625346461	0.732133161255	0.029768945468
m	0.00636222561099	0.00196219782714	0.00379768191149	0.00486013752876	0.0632492769072	0.297698620487	0.579654453752	0.0424154358227
e	0.00829905043366	0.00221212291711	0.0040258536355	0.00398535832959	0.0420568589691	0.310353383496	0.580536204584	0.0485312159409
s	0.00279281163122	0.000952480957103	0.0020567111435	0.00314625779653	0.0183419669897	0.122029352499	0.803877454861	0.0468030336283
s	0.00107671263374	0.00145198086237	0.0035853971145	0.0122743709322	0.0181731556632	0.067975576833	0.87980555162	0.0156573145974
è	0.000493960541247	0.00141374470812	0.00345647010817	0.0137611490441	0.0380444792211	0.071363643611	0.76029695054	0.111169623272
r	0.0126902510104	0.00152797252337	0.00350296130606	0.0077184024147	0.039274540407	0.070790249537	0.602068126847	0.262427507757
e	0.0168677993868	0.00160600057779	0.00364444448869	0.0060970516049	0.017997554469	0.051778238179	0.455661185616	0.446347749252
</S>	0.0086234082684	0.000877136793895	0.00210381082435	0.00386317200245	0.0107033057345	0.0428894590895	0.348639892808	0.582299844626
