 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.857301115	0.127134639	0.013083784	8.96573975e-05	0.00041824298	0.00030069645	0.000190152389	0.0014817421054
s	0.887366791667	0.087499609	0.0127922063333	0.000655940135833	0.00679413961333	0.00278464179667	0.000437283249667	0.0016694405118
o	0.765375583889	0.194237926333	0.0240441544444	0.00107651087861	0.00917099037111	0.00389299049889	0.000512679136556	0.0016891895806
t	0.500093341296	0.452314368778	0.0287920481481	0.0038010773262	0.00489330349037	0.00571415319963	0.00288056857885	0.00151111256887
r	0.341997203765	0.583388862926	0.0231432260494	0.00630622494207	0.0113631033635	0.0262254567332	0.00706689752628	0.00050897621019
a	0.253134757922	0.658773240975	0.0356907380165	0.00422087098069	0.0123372686545	0.0293318997644	0.00593267579876	0.00057851794863
ù	0.123045515974	0.791404680325	0.0634572286722	0.00186898606023	0.00465702318483	0.0102374183748	0.00213142081292	0.00319775224954
d	0.0639122663247	0.753512446775	0.0847886475574	0.0149653632534	0.0528335348283	0.0180170227249	0.00572008752764	0.00625070231651
i	0.0282442092416	0.599064022258	0.238946437186	0.0244074427511	0.0703263716094	0.0235716202416	0.00803149864255	0.0074084491055
ì	0.0101445727972	0.387760354086	0.535112212395	0.015307325817	0.0269886634031	0.0118958485805	0.00409506138085	0.00869600270183
r	0.0054698076824	0.195740058029	0.538750270798	0.0892467625057	0.121432394001	0.0278539963602	0.0107679668269	0.0107387842339
t	0.0122972667275	0.113381672676	0.293610166933	0.187825460835	0.206772154667	0.132189195453	0.0459073999423	0.0080167230513
e	0.0128212754525	0.0684603474587	0.222487985644	0.326213140278	0.140155509222	0.165634665151	0.0593662313141	0.0048608927571
g	0.0074793700275	0.0278204123862	0.174657718548	0.532959780093	0.0902550457407	0.113232531717	0.049852180438	0.0037429777557
r	0.00961440700917	0.0323310241287	0.0735079768493	0.627385946698	0.0983202982469	0.114157918906	0.043406380146	0.00127604554323
a	0.00722035838072	0.0295992970329	0.0453585696164	0.681180835566	0.103045992749	0.0966967469687	0.033903602382	0.00299456940241
m	0.00347797043791	0.0116467250676	0.0283250373721	0.786408155189	0.0848165962497	0.0560510189896	0.025709868794	0.0035646068548
m	0.00237637454597	0.00923061242253	0.0536033632907	0.818575295063	0.0743447020832	0.0282175179965	0.0124575952647	0.00119456238553
è	0.00098139849199	0.00675069480751	0.0614199859302	0.653404418354	0.239108014028	0.0306019649988	0.00696304608823	0.00077048757511
n	0.00557573300733	0.0048159200025	0.0240965679434	0.441681066118	0.473411404676	0.0423700489996	0.00587301452941	0.0021762105917
o	0.00713706156911	0.0042421700875	0.0136967344478	0.332182238706	0.485702274892	0.129258548667	0.0217094100098	0.00607153853057
t	0.0031505440897	0.00235972284917	0.00827469031593	0.269654572902	0.466587918297	0.214538376222	0.0296026180033	0.00583155572852
è	0.00176593452657	0.00164681787239	0.00701743893864	0.165576126501	0.569876592766	0.233246885407	0.0163755373344	0.00449466379451
s	0.000805989688857	0.000774355133463	0.00609670116955	0.085933234367	0.710866864255	0.181548307802	0.00891445177813	0.00506012839817
s	0.00304329167962	0.00401679243115	0.00384844791318	0.121672324789	0.628663731418	0.186961338601	0.048915614926	0.00287849678606
e	0.00359787665487	0.00490470603972	0.00305757849773	0.107520304363	0.348498757139	0.381104392867	0.137607741642	0.0137086601154
r	0.00657855187996	0.00849880157591	0.00216158152591	0.0480510718877	0.177968449046	0.562177530956	0.177392630547	0.0171713977301
u	0.00755344446332	0.0096843612358	0.00180641492664	0.0266269437626	0.0964727440153	0.663086290319	0.182969646849	0.0118001662684
c	0.00370186229111	0.0037871257891	0.000684435893547	0.0381766367209	0.0902043590051	0.685230476773	0.16820146895	0.0100136288495
h	0.0025007226237	0.0018644341197	0.000444176677849	0.0466778865736	0.120218479668	0.715948502258	0.10897800765	0.00336776240683
r	0.00125973153457	0.0010717322299	0.00084931090595	0.0283740958579	0.100328219223	0.780442190753	0.0865427938833	0.00113186869828
ò	0.00076223856619	0.000760963100733	0.000828256680317	0.018712697286	0.0860309924077	0.774032776918	0.100188641294	0.0186833834318
n	0.0039512351434	0.00217125789101	0.000982019938439	0.00967249329533	0.0936721174692	0.707014092306	0.115166483765	0.0673702778106
u	0.00508012979113	0.00267203971867	0.00116127194615	0.00518753509844	0.0620867136897	0.530552504102	0.299197094588	0.0940627059369
a	0.00181329509038	0.00095564427789	0.000602831235383	0.00191113958615	0.0220720830632	0.299868291367	0.604440498196	0.0683362353123
m	0.00260300324679	0.00272314377596	0.000812602065128	0.00227663461538	0.0086772584544	0.208940933789	0.742859699399	0.0311067608308
p	0.00382168948226	0.00576130729199	0.00214128408838	0.00463713697179	0.0052887973848	0.257258091263	0.7105850798	0.0105066591836
ì	0.00230745484409	0.00441763958066	0.00211027971613	0.0119793780906	0.0496707802283	0.335432290421	0.5507662066	0.0433159829079
</S>	0.00119386554705	0.00223202931533	0.00115108988806	0.0182586385453	0.0948662201141	0.371505095211	0.4294579033	0.081335136454
