 	mi	si	gonfiò	il	dito	</S>
m	0.98230608	0.01445735575	0.001277283385	0.000582030115	0.00137684592085	3.6327008e-07
u	0.918844013333	0.0637534539167	0.00686118926167	0.001057953205	0.00893140817362	0.000551950555827
p	0.746620887778	0.170586504639	0.0146751657539	0.001386722635	0.0659884780579	0.000742234055276
r	0.544576992593	0.315383378213	0.031341576918	0.003755730745	0.104475299353	0.000466951721759
ì	0.348064070864	0.430795392738	0.0716539456393	0.018638921915	0.122347409784	0.00850019047392
s	0.184263680288	0.483200307579	0.0823987475464	0.030703478305	0.207269576595	0.0121642058246
t	0.115857550096	0.383906842526	0.0479348138488	0.0226310536017	0.424259145532	0.00541060637487
i	0.0705952144587	0.176836916842	0.31153080695	0.0413047333672	0.397211004177	0.00252135462496
t	0.0640952725796	0.0971672649473	0.442951998983	0.0611757277891	0.333182690392	0.00142707057165
o	0.0619237319999	0.0691279526491	0.402469709661	0.15624972593	0.309521974464	0.00070691634055
d	0.03032809514	0.0263409106497	0.34490001722	0.17319137291	0.424774729155	0.000464876220183
à	0.0202392670467	0.0157820556499	0.13821455474	0.190621811903	0.625768373052	0.00937391199339
t	0.00739761156557	0.01135646295	0.0681378169133	0.203237696634	0.696379587684	0.0134907912311
t	0.00394245873852	0.00893441838333	0.0262445630711	0.0778988660447	0.876763909228	0.00621574997703
i	0.00264142936751	0.00695555237111	0.0300089181237	0.119263636515	0.802075303076	0.0390551373257
l	0.00803713424384	0.00749929286704	0.0359460310412	0.135939232505	0.763108734359	0.0494695661132
o	0.00983043504195	0.00771170155568	0.0356178053471	0.125473497835	0.739353794786	0.0820127573757
</S>	0.00493848946197	0.00402339342784	0.0433389126736	0.175747238917	0.632685372393	0.139266578688
