 	può	che	sono	ancora	svegli	</S>
i	0.864247535	0.1271640325	0.0065263675	0.00040866662	0.0003161734255	0.00133724252127
s	0.780602368333	0.208891240833	0.00753587983333	0.000845699063333	0.000782380575167	0.00134246751476
ò	0.804077956111	0.185418416944	0.00560989661111	0.000793401921111	0.000805833371722	0.00329452054592
z	0.85643910537	0.131174782315	0.00560780387037	0.000586465073704	0.00158302650391	0.00460885351531
i	0.554328323357	0.423715987438	0.0164779779568	0.000987846924568	0.00186523774464	0.0026246881051
k	0.187990167086	0.743864262479	0.0587011956523	0.00559954917486	0.00253667025821	0.00130820085837
a	0.0651946267953	0.712878120826	0.206122973217	0.00983444472495	0.00314790428607	0.00282195250946
ì	0.0238471008318	0.440454698275	0.514802991072	0.00934980957498	0.00187155586202	0.00967382283649
n	0.0126330051439	0.199911277425	0.705073597024	0.035237964525	0.0361030806207	0.0110410332788
e	0.00716369656463	0.105520944475	0.551071769008	0.268648623508	0.0544193442069	0.0131755814263
a	0.00253724567154	0.0450316691583	0.430028579669	0.476874474503	0.0304783734023	0.0150496038088
n	0.00116547793718	0.0183222099194	0.328811873223	0.622543458168	0.0214643531341	0.00769257982293
k	0.0147160037257	0.0382361245065	0.231435327741	0.690954386056	0.021998456378	0.00265968003431
ò	0.0211032334752	0.0512721458355	0.210222365914	0.447382288685	0.0398254484593	0.230194528885
r	0.0146074090584	0.0300969802785	0.130768618638	0.432711622895	0.0833823461531	0.308433045728
a	0.0117484282195	0.0186203150928	0.072243434646	0.499294340965	0.145733668718	0.252359834676
a	0.0169024172732	0.0182027740309	0.032681010982	0.320262850322	0.365223829573	0.246727133225
t	0.0207182267577	0.022411283677	0.0228089516607	0.210767106774	0.620899816524	0.102394634742
s	0.0843245649192	0.0570738122257	0.0368822008869	0.206452372258	0.572138545508	0.043128508914
ù	0.1021298643	0.0616464347086	0.0384499679623	0.159281148419	0.557734768503	0.0807577783047
n	0.03506494716	0.0215818300029	0.0154332258541	0.079223820473	0.749688709501	0.0990074274349
n	0.18710299212	0.0588939044676	0.0384664524847	0.048720847491	0.615544999834	0.0512707884783
i	0.24083297704	0.0802075894892	0.0469148389616	0.0698781498303	0.517059509945	0.0451069141594
t	0.0959435010133	0.0559960401631	0.0351655161205	0.199078773277	0.576676429982	0.0371396935531
i	0.0526543253378	0.0442720483877	0.0298502674402	0.218213951759	0.459870436661	0.195138926684
</S>	0.0397985816689	0.0312015181938	0.0156781268201	0.139246816879	0.40583981833	0.368235113342
