 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.812957985	0.166948184	0.01028103435	0.006947797775	0.00120907222	0.00143344615	0.000219850349	2.634277685e-06
ò	0.906730528333	0.0749125473333	0.00880254679333	0.006850369655	0.00103997345333	0.00139859324267	0.000220514058667	4.49394540183e-05
t	0.957704852778	0.0315449334444	0.00651929360778	0.00310375554833	0.000435971387777	0.000511284700223	0.000101018903889	7.88701393394e-05
t	0.707485537593	0.136945458815	0.0621946748693	0.0795778414494	0.00435446861926	0.00857312216007	0.000801835469963	6.70429411131e-05
i	0.332486579198	0.389291519605	0.149010104956	0.109963324816	0.00655451687309	0.0113489344467	0.00106475149332	0.000280260123704
ì	0.160554491066	0.651093829868	0.136568098319	0.042819445072	0.00366669632436	0.0040256831089	0.000419987641773	0.000851746724568
r	0.077851814022	0.638873543289	0.220372772773	0.049125200824	0.00394531790812	0.00542923160297	0.00198154295459	0.00242057457486
t	0.041620973674	0.37238752443	0.369553080924	0.144316443608	0.025455648736	0.0362801935343	0.00792623275153	0.00245992745495
e	0.020425917108	0.208688351477	0.524818993641	0.161664057869	0.032297377012	0.0428558747781	0.00825307393718	0.000996371514983
o	0.00702654084267	0.166711650492	0.709191931214	0.0852866902897	0.013557650604	0.0147606767594	0.00292872957239	0.000536095371661
G	0.00284959067089	0.157983783497	0.761452723738	0.0586529727632	0.00799984390133	0.00795548815313	0.00285843789746	0.00024709303322
i	0.00151783192363	0.129239874499	0.804581041246	0.0493841039211	0.00657647660044	0.00559810044438	0.00299869408915	0.000103827811073
o	0.000592948664543	0.0788453731663	0.832606913749	0.078793269307	0.00556633763348	0.00233465044146	0.00117735649038	8.3102087691e-05
v	0.000894815578181	0.0393155720554	0.805874217916	0.147131616436	0.00434473997783	0.00183582318049	0.00053679421746	6.63443175637e-05
à	0.00133542692606	0.0298211356851	0.805694019305	0.151337745479	0.00842846742594	0.0016407783735	0.000472728502487	0.00126962013419
n	0.00210320260869	0.0246749299617	0.833505939768	0.12455852316	0.0106980629753	0.0011734033045	0.000836568914162	0.00244934607806
n	0.00826442333623	0.0177186540539	0.670027599923	0.247239902387	0.0236814284918	0.0248579697682	0.00479897620472	0.00341104462602
i	0.00902234951741	0.0149414312846	0.350915846641	0.517860214129	0.0580753094973	0.0383962045894	0.00737712106824	0.00341152550867
e	0.00302607359814	0.0055173196282	0.14636916688	0.75601220471	0.0622474998324	0.0209153905298	0.00426456643941	0.00164778872289
A	0.00102948370905	0.00302533947607	0.0671429256267	0.730250374903	0.183510659944	0.0112578251766	0.0015963133798	0.00218708346096
n	0.000966523859017	0.00299537649202	0.0467252005422	0.653307851634	0.272326483315	0.0163476010589	0.00367976660993	0.00365118712032
n	0.00200008475301	0.00566340949734	0.0351849088474	0.522029820545	0.328136697772	0.085892100353	0.0183508455366	0.00274210431677
a	0.00176041835367	0.00594012085578	0.0194238908158	0.313664856848	0.403020312591	0.220062326784	0.0316300025122	0.00449803824892
g	0.00504299255389	0.00344146280859	0.0129023984719	0.211237337616	0.44918100753	0.269193452261	0.0440968961707	0.00490446625731
i	0.0061193783961	0.00235886524286	0.00952434282397	0.117199843205	0.45562684251	0.36603287742	0.0408841067236	0.0022537954601
à	0.00204339190077	0.00084823787962	0.00362980164132	0.064573649735	0.561271310837	0.34573407914	0.0188180545745	0.00308150322003
ì	0.00070193470319	0.00060445341854	0.00238829684711	0.0320164879117	0.737905516946	0.19141134638	0.0203114741915	0.0146605062733
c	0.000411221453397	0.00057017726618	0.0023164432157	0.0301636059706	0.692121822315	0.201481158793	0.0560495530638	0.0168860488744
h	0.00103327592447	0.00035182522206	0.00194452323857	0.0265168184569	0.523273744105	0.206541422931	0.234594354355	0.0057440612748
e	0.00108666063349	0.000220363452687	0.00122440377086	0.010638226119	0.278548903368	0.388467500977	0.315724294785	0.00408967112493
p	0.0111977974698	0.0050966397229	0.0101287834483	0.0131621832063	0.122165311789	0.531583000326	0.303120608262	0.00354572426498
l	0.0179153811566	0.00939050824097	0.0162027156494	0.0210813680688	0.103299999263	0.468364286775	0.362526059421	0.00121974115233
ò	0.0093313339232	0.00582794163166	0.00874892471647	0.0154693526896	0.0843615030877	0.366702442258	0.500426889807	0.00913165639144
s	0.0043900198454	0.00721600909522	0.00684749490549	0.00996928689653	0.0430928670292	0.272446494086	0.637974976602	0.0180628807971
o	0.00276020515513	0.00778250642507	0.0061582905585	0.00796747296551	0.0220805866097	0.262893751362	0.598819658867	0.0915375479324
n	0.00593156559171	0.00813057086836	0.00887624677617	0.00759423332184	0.0135028714699	0.259594010454	0.586273476289	0.110097040544
t	0.0138945095306	0.0270983436228	0.0198912302587	0.0315769834406	0.05127617649	0.274517123485	0.544611638763	0.0371339903713
a	0.0115853940102	0.0281074589176	0.0170030699862	0.0359862330802	0.0581648795967	0.224957913162	0.481692369588	0.142502655747
</S>	0.0058257487551	0.0142047235238	0.0086736808431	0.0188802194401	0.0292999334483	0.168897524581	0.487874034794	0.266344107873
