 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.631377925	0.00579067465	0.01369181445	0.001503450195	0.004281646736	0.001554693825	0.33181506324	0.003119666073	0.00455138943	0.00231364183034
a	0.438870591667	0.0248459343167	0.02927627315	0.00391474049833	0.00699070157867	0.002688871875	0.469004164413	0.007720047691	0.01356324881	0.00312540067678
p	0.313202657222	0.269577911439	0.0426245323833	0.0210941506994	0.0187967238596	0.005861529625	0.294415727471	0.0113650332303	0.0210169936033	0.00204472509226
e	0.171367135741	0.55872695048	0.0492312307944	0.0281588575665	0.0226492986199	0.00711179844167	0.129232541824	0.0106586294101	0.0180507768678	0.00481278796409
s	0.12052624858	0.678043116827	0.0647619289315	0.0203293725222	0.0143437182066	0.00439402574722	0.0737468267747	0.0069027786367	0.0113472102893	0.00560477207136
a	0.0740790341933	0.688867792276	0.0985152096438	0.0188362545074	0.0112855405022	0.00332676518241	0.0886034884249	0.00456463771223	0.00789172322977	0.00402954920712
m	0.0395599323978	0.715998050759	0.0970835178813	0.0268700691691	0.00979991460073	0.00319612302747	0.0933971755416	0.00430462620408	0.00627634864326	0.00351425000237
m	0.0584329287993	0.79306262692	0.0729942239604	0.026288226723	0.00801378393358	0.00202948571916	0.0315898436672	0.00274820359136	0.00359273058109	0.00124795620779
è	0.0621436815998	0.803136718973	0.0791459913201	0.0272584179077	0.00490471704453	0.00138919298305	0.0130644433091	0.00279425862045	0.0042225077937	0.0019400441096
n	0.0246263106999	0.558219742324	0.24660501044	0.101743821303	0.0209579560148	0.00659201442768	0.0246421574364	0.00433800954015	0.00887183593123	0.00340308573653
o	0.00934118947997	0.207277113108	0.48199958348	0.172659250434	0.0325267906716	0.0112236184759	0.0645876478121	0.00535473314672	0.0105641536437	0.00446588877884
o	0.00328457950332	0.071880117036	0.49082323116	0.239307836811	0.0344108118905	0.0130391668253	0.127665497937	0.00620382788224	0.00924197521457	0.00414295992628
k	0.00465838276444	0.0257514062453	0.342914127053	0.410251045604	0.0636175946302	0.0205505366084	0.112993949646	0.00636501729408	0.0107638130715	0.00213417549876
l	0.0545492835881	0.0293424596484	0.239399799018	0.497207365201	0.0894810782101	0.0212676142028	0.041809730982	0.00727173076469	0.0181511673572	0.00151984032292
è	0.070092289196	0.0444671765495	0.184120116339	0.524115705067	0.0671680844034	0.0225278874009	0.0486694144273	0.00641190738823	0.0248472081191	0.00758024424097
o	0.0258203753133	0.0299982129765	0.12648809878	0.466823785022	0.0668918398011	0.0415925548003	0.198203921476	0.00715940209608	0.026133136373	0.0108886908137
n	0.0160658503524	0.0105288888188	0.0797205429267	0.287546061674	0.229546633267	0.0980475882668	0.227910128159	0.0126519988654	0.0322374091243	0.00574492957123
e	0.0128221147728	0.0040367055996	0.0403383753089	0.164039680558	0.360009144422	0.243022629422	0.125960710386	0.0166658782885	0.0285406588748	0.00456411559041
o	0.00428967677693	0.00146613232987	0.0152440843363	0.0807565068527	0.308414744807	0.333151123141	0.216364236795	0.0191169760962	0.0164441627916	0.00475233693014
k	0.00542732345631	0.000894883446623	0.00677021714543	0.0464416622842	0.277951661602	0.40127499438	0.222357018932	0.0202275776987	0.0159970072639	0.00265763519338
l	0.0384785908188	0.0171150539822	0.0103426398485	0.0362114624281	0.340416737201	0.393395744793	0.094798883644	0.0239188128996	0.043690238088	0.00163185388113
è	0.0455421435129	0.0232119422941	0.0189202209495	0.105954772476	0.2822014924	0.376258981598	0.0620768418813	0.0214234666332	0.0584559010293	0.00595426346038
o	0.0152230233064	0.0088258158647	0.0152290830365	0.122695869825	0.1454008428	0.405429893866	0.209748567294	0.0268344545444	0.0416694546764	0.00894301898679
n	0.0201431899976	0.00397461488823	0.00990477873217	0.0444031677083	0.115401724267	0.321321931289	0.287514139098	0.108873431515	0.0831217692255	0.00534127296226
e	0.0218000091599	0.00240542432941	0.00826472384406	0.0167659059028	0.084426876089	0.253335577096	0.226768896366	0.263396830505	0.112866916408	0.00996884678742
ò	0.0072854906376	0.000901636757803	0.00336662312469	0.00768474340093	0.0387670926963	0.189026440365	0.426005608789	0.238804955835	0.0745308064693	0.0136265835958
l	0.00274854615617	0.0010259795006	0.00164144331823	0.00647110783364	0.0230901958988	0.377950994788	0.435428706263	0.095772568945	0.0484582758231	0.00741216976527
i	0.00125253923206	0.00118640508353	0.00110791503941	0.00518267427788	0.0160227852996	0.413859007596	0.182788062088	0.246946187648	0.0491247852744	0.0825296281551
i	0.000446760451687	0.000620457977843	0.000858646199803	0.00273233939263	0.00803475486653	0.154716655199	0.101049260696	0.503690162549	0.0854674457581	0.142383482718
f	0.0106752968649	0.00207784319261	0.0031375856866	0.00153747426421	0.00638704338884	0.061547064733	0.0622115655653	0.561197154183	0.208314398586	0.0829145388593
a	0.014091040294	0.00257958277754	0.00402087069553	0.0011426760214	0.00643336429628	0.027210678911	0.0293693045218	0.488487144728	0.363459569529	0.0632057242398
m	0.005020544347	0.00355353730585	0.00206409803184	0.0007592044738	0.00492337649876	0.0142199169703	0.0159706257739	0.436216498243	0.46082378651	0.0564483718466
i	0.00199144675667	0.00410453680195	0.00132668682395	0.000692811791267	0.00579823139959	0.0094239219901	0.00657612355797	0.394650039414	0.525658968837	0.0497771977155
l	0.00780843131656	0.0295279733007	0.00640359242132	0.00192019686376	0.00839584346653	0.0069624251967	0.00341890711932	0.340466013138	0.547385442946	0.0477111662218
i	0.00979322970219	0.0380878191669	0.00847198884044	0.00298866212125	0.0106982418222	0.0071910305989	0.00251332250644	0.329895254379	0.474058647649	0.116301792391
à	0.00333196651473	0.0151438986223	0.00613941131348	0.0311200483738	0.0367738879407	0.1890958812	0.0289902644021	0.226887189793	0.300191810883	0.162325610797
r	0.00245436665558	0.0168636030408	0.00864162810449	0.0464927161246	0.0471301523136	0.2909000904	0.0552429068007	0.133854761598	0.312136218628	0.086283540599
i	0.00228271427519	0.0163639659803	0.0083114337015	0.0253469107082	0.0251710184379	0.145224113133	0.0384522539336	0.120231620533	0.337651809543	0.2809641372
</S>	0.0013359580226	0.00964883644015	0.00653753635075	0.0169554983541	0.0178786912189	0.0768009160665	0.0221488634668	0.101007720266	0.242119179771	0.5055667686
