 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.972103825	0.022475823	0.0027627541	0.0016066548	0.000499219175	0.00036885032	0.000106470135	7.637014755e-05
p	0.942343761667	0.0180734525333	0.013251514	0.0129260337667	0.0101580316083	0.0024831064	0.000611170005	0.000152885949183
e	0.920637723889	0.0190426230444	0.0204328263333	0.0192932845889	0.0144626973361	0.0039609558	0.000994672351667	0.00117521697639
t	0.935803491296	0.0201731958148	0.0188052201111	0.012625881863	0.00750389481203	0.0028405439	0.000783974033889	0.0014638086688
à	0.718843147099	0.169725665405	0.0206640957037	0.0247991992877	0.00915401617068	0.0072749518	0.00264064194463	0.0468982528329
c	0.6435505657	0.224371884135	0.0169036682346	0.0287807205959	0.00888886895689	0.00831454262	0.00311687415821	0.0660728449443
i	0.609078008567	0.111245207045	0.0657694497449	0.0764250976986	0.0405347108856	0.0223710632267	0.00624827989607	0.0683281656481
a	0.283586625989	0.169179725682	0.283830626582	0.106611983566	0.0538509119619	0.0289680867422	0.00800652026536	0.065965512216
k	0.110424340796	0.158759845627	0.554946952194	0.0914513588553	0.039625155654	0.0166073069141	0.00519656115512	0.0229884547053
è	0.0641837742653	0.068992405609	0.611111974065	0.157759886285	0.050375385218	0.017662941638	0.00570609715171	0.0242075298684
c	0.0550668584218	0.0482477735363	0.627745224688	0.184612362095	0.040159666406	0.0138343944127	0.00428412700057	0.0260496088228
c	0.141106388141	0.0270296840121	0.612341874896	0.173969280698	0.0253007101353	0.0066850976709	0.00204182495019	0.0115251673076
i	0.149492875964	0.0112975721707	0.415329118299	0.311593376899	0.0912235633784	0.00876170555697	0.0039383079834	0.0083635457692
a	0.049979210218	0.0126936050569	0.224236794433	0.496146308966	0.180272191126	0.0141659301857	0.00965685999447	0.0128491484231
u	0.0167172093193	0.0227807103523	0.122808938478	0.554461836322	0.237538117042	0.0211578837286	0.0120944373315	0.0124408780744
s	0.0212152533731	0.0199660352841	0.0789576774927	0.491190555441	0.349499199014	0.0244969579095	0.0091215902105	0.00555271789147
e	0.0227227605444	0.018857672928	0.0438708064976	0.34091943848	0.498255576338	0.0476780353032	0.0201972331702	0.00749844256382
n	0.0458060702681	0.019404279176	0.0229483708325	0.203015250827	0.601335592113	0.0740042451011	0.0250897287234	0.00839644665461
d	0.0831372500894	0.028808126592	0.0500605962775	0.139301904942	0.569583540704	0.096648218367	0.0277230849078	0.00473731518487
ì	0.0574370267698	0.0439441061973	0.0611776510925	0.146531074981	0.497513956901	0.111745442789	0.0384881859693	0.0431625955616
n	0.0231028159966	0.0308466997324	0.0323737081975	0.162557214994	0.5494426523	0.0968107309297	0.0298026379898	0.0750635518539
n	0.106291182332	0.0147005187775	0.0194029218992	0.114810064998	0.455763227433	0.0989893669766	0.0483566486633	0.141686063951
u	0.130153852381	0.0084095912925	0.0108379029531	0.0518352457327	0.213035082478	0.212995505659	0.172985502888	0.199747311317
n	0.053844752397	0.0053253954975	0.0058930355377	0.0208722503109	0.128124804159	0.42105987522	0.241690507629	0.123189390782
e	0.0283825537823	0.00396455406583	0.00418718630257	0.00993454755697	0.0914578123863	0.45158469174	0.33975256921	0.070736090604
i	0.0094998276241	0.00259483372194	0.00149198663752	0.00400120843899	0.0447296071288	0.44249135058	0.41931032307	0.0758808352013
g	0.024935087588	0.00185931960731	0.00294271452584	0.00538414627966	0.0498628360429	0.548831803527	0.317636361023	0.0485477078004
e	0.030069829058	0.0012886311491	0.00339110646061	0.00555852572655	0.042664810081	0.421632707842	0.452947050341	0.0424473370001
n	0.091768914548	0.00378180449637	0.0238255721055	0.0138212482089	0.047848576427	0.253011765947	0.524284333447	0.0416577763334
i	0.11233945262	0.00461788889879	0.0306407514552	0.0166032826163	0.049434547009	0.192604155316	0.542119084482	0.0516408627778
t	0.0807586186443	0.00522226986626	0.0195453219051	0.0108088794188	0.0382405338697	0.161924608439	0.625402094827	0.0580977005926
ò	0.0702721172348	0.0317648656221	0.0187716189684	0.0196784484729	0.0606578112899	0.171844982813	0.460258608276	0.166751513198
r	0.0616466147649	0.0419937895407	0.0192314166561	0.0242683778243	0.06569270443	0.174370860938	0.344552836092	0.268243321066
i	0.0587747341583	0.0188486043836	0.0164627485254	0.0151172808748	0.04074629941	0.137453099646	0.305434422031	0.407162747022
</S>	0.0294744989341	0.0094950699968	0.0082708497227	0.0079727603374	0.021016595605	0.078889968823	0.269925691016	0.574954523511
