 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.92918338	0.06100206965	0.008701754	0.00074386007	0.00010345559	5.3624736e-05	0.000211298966	5.7101496e-07
t	0.869175493333	0.120048693217	0.009205054	0.00107074919	9.4121455e-05	3.64883123333e-05	0.000368880428667	4.9328402e-07
i	0.786156317778	0.176302574406	0.034801567	0.00219549306333	8.16786266667e-05	7.44003804444e-05	0.000324715706222	6.31988085733e-05
p	0.517013019259	0.421049261469	0.0573556556667	0.00323656752111	0.000241724152222	0.000108411073481	0.000909854598741	8.54685308578e-05
à	0.24881234642	0.65249456049	0.0878184952222	0.00599587100704	0.000789567150741	0.00043945924116	0.00138302737958	0.00226669129495
s	0.13447842914	0.703376440163	0.144938181741	0.00856403900235	0.00317238401691	0.00102115764705	0.00134911703986	0.00310030886498
t	0.0517058877133	0.693164260054	0.215513453914	0.0252622736674	0.00421346043897	0.00097582412235	0.00801298861329	0.00115189179166
a	0.0214376954711	0.434092825351	0.466644351305	0.0598825072225	0.00409038921299	0.00235505204745	0.0107253087378	0.000771877333887
v	0.030250779057	0.16693490645	0.692453583768	0.0814806024075	0.011458608871	0.00328926688248	0.0134828514459	0.000649401128629
à	0.0343170206857	0.0792137318167	0.631495024589	0.214334100803	0.0185891152903	0.00329255059416	0.015348748482	0.00340972619354
l	0.0130152939286	0.0440976062722	0.586866068196	0.290613896934	0.0469827297634	0.00411988106472	0.00957786982733	0.00472667919785
e	0.0046497671262	0.0264842797241	0.432997802732	0.404977785645	0.0983117799211	0.0173899472216	0.0112499992758	0.00393866019928
à	0.00160741449707	0.00897611043803	0.165596270244	0.630911828548	0.14131300664	0.0312082290739	0.0132824990919	0.00710468573309
l	0.000581892254023	0.00331937324268	0.065465461748	0.513858956183	0.370160075547	0.0245355260246	0.0156983560306	0.00638039175436
a	0.000215166384008	0.00137829127089	0.027263872836	0.229341095394	0.468175148516	0.250461900675	0.0194027583435	0.00376177232812
e	7.53355511027e-05	0.000468850891863	0.00947005738867	0.0838600821313	0.271775126172	0.604785020225	0.0265408444478	0.00302469177604
t	0.00151327472413	0.00111615117552	0.00542892665289	0.0388138987104	0.321750862057	0.523766793408	0.106244041483	0.00136604643868
è	0.00199288822404	0.00134304571851	0.0045176766843	0.0303961539035	0.357336014019	0.349619977803	0.245792980494	0.00900125489289
l	0.00068434400068	0.000755858199503	0.00298829596143	0.0217697074012	0.418419814673	0.289534205934	0.254062860165	0.0117849135976
i	0.00024746226546	0.000551869597168	0.00193068502548	0.00893137042707	0.386869440624	0.438445535311	0.150274246722	0.0127493454992
t	0.00201755591039	0.00312628336306	0.00419446661349	0.00541646133569	0.141661877275	0.500313818437	0.330165522241	0.0131039797797
à	0.0026071671167	0.00398363311669	0.00499440408783	0.0058033941119	0.063459701425	0.231812356146	0.661613907414	0.0257254612066
l	0.000907008515467	0.00213466840123	0.00319262741261	0.00500724637063	0.037300643475	0.115126544049	0.803038602471	0.0332927270689
a	0.000344790653156	0.00154508768708	0.00263376276087	0.00336529347021	0.0243129598383	0.119801996683	0.683763580824	0.164232622356
</S>	0.000179504303578	0.00081689312354	0.00149367731543	0.0020315177551	0.0124266049391	0.147740848342	0.529015060412	0.306295981178
