 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.944162975	0.047619187	0.0043908584	0.000595256075	0.00016018575	0.000485021668	0.000356476635	0.000215663187	0.000189572525	0.00182484397685
t	0.880668558333	0.102461030333	0.0097826072	0.00215008819167	0.000979606243333	0.000730093522667	0.000650521858333	0.000446373295667	0.000252783525	0.00187839557895
s	0.709841429444	0.228978193444	0.0348515604	0.0102288798972	0.00987645638111	0.000571478747556	0.00198404285278	0.00169714333189	0.00128815648167	0.00068269085315
e	0.450034593148	0.456464374481	0.0615087968	0.0130486112991	0.0123973904937	0.000320378069185	0.00247869295093	0.00188959496063	0.00157054203056	0.00028706276455
r	0.190807463716	0.593406691494	0.166310152267	0.0290807517664	0.0136572245312	0.000204211169728	0.00210237905031	0.00155102293688	0.00272194448019	0.000158193593517
e	0.072990369572	0.603150077165	0.266467944089	0.0365254259221	0.0139573046771	0.000257655356576	0.0018358016501	0.00144006044896	0.00311379959673	0.000261568449839
k	0.0318809033573	0.557723505722	0.346670131363	0.0434270106407	0.0148914047257	0.000264769618859	0.00133310795003	0.000999617619653	0.00251743380224	0.000292114319946
a	0.0142575246858	0.398022835241	0.509396577121	0.0575870068802	0.0156823913752	0.000376736022953	0.00124941430001	0.000857981686551	0.00232478147408	0.000244760283315
k	0.0061084418286	0.270684551747	0.657166892374	0.0551402109601	0.00821393559173	0.000406284354318	0.00078932119667	0.00036762041885	0.000895004598027	0.000227745288805
à	0.0072080744762	0.167141387249	0.689758564125	0.122267508987	0.00805597836391	0.000835015048106	0.00194090881222	0.00041390168295	0.000552944222676	0.00182572843064
n	0.0100359428254	0.110761342416	0.669822054708	0.191580942996	0.00889958495464	0.00168475544937	0.00315991337074	0.000756209560983	0.000432665740892	0.00286658627688
n	0.0132932172751	0.104257304139	0.636257884903	0.216126087665	0.0180799159849	0.00227566424979	0.00423111509025	0.00190858028699	0.0017596677903	0.00181054992563
i	0.0110080706064	0.0753072308797	0.476256761634	0.371752829222	0.049874471995	0.00564926658326	0.00476294756342	0.00204427394566	0.00226097035677	0.00108316521521
t	0.00403764775013	0.0293819121266	0.318340817211	0.533907209741	0.101188330665	0.00583598524442	0.00389035332114	0.00134898966522	0.00157238154559	0.000496364450903
s	0.00334169061671	0.0198339813755	0.23865423907	0.58981713658	0.129023256888	0.00203031309147	0.0103536090404	0.00359538655507	0.00318111484853	0.000169276276634
ì	0.0029283657589	0.0179808691252	0.152329357357	0.631886645527	0.136191125629	0.00262207915716	0.0449128340135	0.00507513601836	0.00362930421618	0.00244428861271
c	0.00208644467297	0.0233108417084	0.187861726786	0.601628048509	0.122274238543	0.00337830038572	0.0507146206712	0.00342916847279	0.00186089429206	0.00345570372757
h	0.00242752455766	0.0296299122361	0.203102518929	0.495132239503	0.235187802848	0.00176430940524	0.0263259625571	0.00296346212426	0.00199610948402	0.00147017963252
r	0.00195179758589	0.0200030259454	0.0936489313097	0.320444109834	0.528858734283	0.00070638162508	0.026679841519	0.00377159704142	0.00337899142801	0.000556614452173
a	0.00100108510963	0.0079442478618	0.0345058519699	0.141252178711	0.572467511428	0.206433401422	0.0255921505063	0.00629317901381	0.00376837574267	0.000741995892058
c	0.000896267850877	0.00343415936727	0.0137415059566	0.065475158337	0.606874170476	0.275096961334	0.0223654058354	0.00692887313794	0.00438513101422	0.000802309273686
e	0.000860510467426	0.00195037552909	0.00709067118553	0.042945310779	0.755063090159	0.142178981305	0.0366525019451	0.00849701617931	0.00437516567141	0.000386352377562
e	0.000289547460275	0.000718964387697	0.00284239771518	0.0187570146763	0.52238563872	0.394416103768	0.0420648769817	0.0147003827264	0.00339883965714	0.000426233382521
