 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.8567601	0.089263285	0.006192372	0.002368078835	0.000400681645	0.004246740985	0.0011792603025	0.0017545465	0.000243093515	0.0331698592	0.001766984315	0.00064729209	0.000318731075	8.19082936e-05	0.0003305839695	0.000268058522	0.0003928293725	0.0006154966173
m	0.5611652985	0.364107291667	0.0161796056667	0.00327805711167	0.000570603361667	0.00525984332833	0.00118750867083	0.0018638996	0.00157085277167	0.0384009544	0.00197589227167	0.00083752103	0.00106744809167	0.000122678257867	0.0008335734365	0.000512764630667	0.000445587910833	0.0006205977491
e	0.218123194667	0.724750277222	0.0237676902222	0.00224553010389	0.000582662077222	0.00303322682944	0.000531469406943	0.000998941633333	0.00192193769389	0.0193882216	0.00106199250722	0.000545744426667	0.00115348711722	9.66611959557e-05	0.0008290154255	0.000442744690222	0.000226193676944	0.0003010691597
s	0.102692264889	0.852498872407	0.0290430627407	0.0010770862513	0.000427373042407	0.00129628081648	0.000289315067648	0.000580049603111	0.000725666111297	0.00917323666667	0.00054457497574	0.000277151615556	0.000471272159073	5.12563729852e-05	0.000360865255167	0.000197721621741	0.000102566633648	0.000191445025133
s	0.0539334976297	0.906024470802	0.0281024592469	0.0006385107671	0.000280734014136	0.000751329105493	0.000148579474549	0.000336915213037	0.000308665360432	0.00818646655556	0.000339846081913	0.000186305365185	0.000269688393024	3.19940483284e-05	0.000204778775056	0.000120113088914	6.51273558827e-05	7.05209419443e-05
è	0.0523112468766	0.874263766934	0.0453545304156	0.00275179112237	0.000586088421379	0.000996309648498	0.000698023791516	0.00233728299101	0.000288217716811	0.00763014785185	0.000867289260638	0.000718893558395	0.000687221371008	0.000693630095776	0.000860137815019	0.000554563932971	0.000620353375294	0.00778045374231
r	0.0447401082922	0.733304365645	0.132859590139	0.0108249488741	0.00117219437379	0.00538798881617	0.00197478069717	0.0116695720637	0.00115169738894	0.0103619579506	0.00246942435355	0.00606345521947	0.00555271722367	0.00305928483193	0.00708092793834	0.00260186941099	0.0035593573251	0.0161657229141
e	0.0246137371641	0.428153843215	0.397937856713	0.052302171958	0.0111543319913	0.00879688170539	0.00336556279906	0.0144376125879	0.00137617179631	0.0111958902502	0.00265913315118	0.00737015477982	0.00670135138456	0.00319898856064	0.00844872436611	0.00283498650033	0.00406219844837	0.0113904000914
m	0.0145501184547	0.211401925738	0.625488285571	0.0700100193193	0.0163950018304	0.0101510246685	0.00277252425302	0.00718317109597	0.00285193209877	0.0130675473501	0.00235017378373	0.00352451409994	0.00617646110485	0.00126933060355	0.00512353674204	0.00201887619678	0.00165656673279	0.00400904688047
u	0.0110688279182	0.134984865379	0.624315011857	0.12008705644	0.0527938894435	0.0133470782228	0.00291326283767	0.00453719569866	0.00344208360959	0.0133976002167	0.00217254890791	0.00223210296665	0.00600895995162	0.000632395523183	0.00401668988401	0.00174836280893	0.000827442887597	0.00147466342349
p	0.00976454840607	0.0734850819263	0.582640587286	0.14632453548	0.0744243998145	0.0195449714076	0.00307194104589	0.00365721093289	0.00257713394653	0.0679103315056	0.0026924739493	0.00190582625555	0.00436340590054	0.000448335729728	0.00377110303134	0.00207561934631	0.000630336515866	0.000712143094497
e	0.00917710393869	0.0508461817754	0.420853432429	0.205207831827	0.174172566605	0.0272523708025	0.00427886178196	0.00395902601096	0.00230958694884	0.0861308024352	0.00284609733977	0.00181328835852	0.00382089617685	0.000389842144576	0.00368908432045	0.00218584307544	0.000585944381955	0.000481218658166
n	0.00671453211623	0.0253737840585	0.24262441081	0.275710227276	0.250436282202	0.0627606856008	0.00558440856065	0.00470664307032	0.00191003444961	0.110397146078	0.00333344500326	0.00164553549284	0.00273412750228	0.000345197549525	0.00254327348348	0.00202401285181	0.000691599817318	0.000464635559389
a	0.00587741510541	0.0167749525428	0.152410416937	0.254297655759	0.333779794067	0.0889578252003	0.00818778248688	0.00587488809011	0.00180861324987	0.118827673859	0.00351713532442	0.00162208536428	0.00237832632743	0.000332802998508	0.00216773336116	0.00197339454394	0.000752111212439	0.00045937787313
m	0.00502823776847	0.0201106097043	0.201247345646	0.219936295253	0.345631058022	0.1201350584	0.00888709616229	0.00693760736337	0.00364737984996	0.0558392497863	0.00233181533147	0.00185333742143	0.00272112336914	0.000508330114836	0.00250460478705	0.00144407947465	0.000763677410813	0.000473050434377
i	0.00472764929082	0.0211791519064	0.208882404882	0.146379128418	0.367333179341	0.178622886133	0.0144975337208	0.00746610295446	0.00464392681665	0.0342571151954	0.00186235668382	0.00184606212714	0.00281162620305	0.000562111716612	0.00258880297102	0.00124560995822	0.000693349173604	0.000400930061459
n	0.00229383089827	0.00900059640713	0.0840460459607	0.0952015874727	0.389376616447	0.301840995378	0.0222121195736	0.00983420715149	0.00469591670555	0.0709369803318	0.00271317390127	0.00161317502905	0.00191667194768	0.000387682650537	0.00177320089901	0.00115304665274	0.000611691361201	0.000392435447153
f	0.00312999606609	0.00830762123571	0.0542629199869	0.0585377694909	0.254499762149	0.387836021793	0.0219879411912	0.0130205000505	0.00745448130185	0.175500223444	0.00471322586709	0.00226006297635	0.00266685604923	0.000517181063512	0.00214202939967	0.00176721841758	0.000850845887067	0.000545319232384
à	0.00420995702203	0.0100286244119	0.0583253699956	0.0784655121636	0.179988140716	0.355362667264	0.0431418783971	0.0420295500168	0.00772828926728	0.160216412148	0.00983018018903	0.00514973395878	0.00549799461641	0.00599854536784	0.00730539849989	0.00459844273919	0.00638328176236	0.0157399842608
o	0.00291833386768	0.00722582011397	0.0453682514419	0.0859872250545	0.142727073572	0.347284659088	0.121518649466	0.0989914633389	0.00700550592243	0.064305539716	0.011489904863	0.00667105865293	0.00589486667214	0.00793205533261	0.00914736816663	0.0053929885464	0.00872188652079	0.0214173622869
g	0.00314935664956	0.00787171434799	0.0175895065906	0.0403605323515	0.113244993857	0.321694606363	0.131823257155	0.0988634584463	0.0153813249741	0.193375211239	0.0117858480877	0.00675637821764	0.00584593369071	0.00369589422087	0.00908611238888	0.0059619196488	0.00491614444026	0.0085978305623
l	0.0137568960499	0.0273341057827	0.0263978268635	0.0211803244505	0.0941217872857	0.256920225454	0.0645153890517	0.0610664891488	0.041327866658	0.32078072708	0.0166807886959	0.00904651273921	0.0139454912302	0.00283760554029	0.0116014101296	0.0101546563829	0.00455363631342	0.00377826508743
i	0.015119636925	0.0283657427662	0.0272209979545	0.0149905758168	0.125475149095	0.230287001818	0.129824275684	0.0839523820496	0.0857765405527	0.198083313027	0.0140209159986	0.00782050497974	0.0141219578767	0.00301749461343	0.0075630559432	0.00818897606097	0.00378028120447	0.00239120832914
c	0.00548780818333	0.0128798600941	0.0161100926515	0.00910542547227	0.0917526686983	0.286769970606	0.150375746228	0.121742740683	0.145855620184	0.102258025009	0.0125074757662	0.00855260572658	0.0135746460922	0.00313795657114	0.0106113955477	0.00513155558699	0.00237954646816	0.00176685969638
