 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.87280515	0.1185418775	0.00138551465	0.00320370905	0.001828912575	0.001023832305	0.00070599494	0.000259453055	8.88368525e-05	2.69661755e-05	4.62796135e-05	2.4265175e-05	3.234448e-05	2.62355707e-05	6.5230418e-07
ì	0.738042973333	0.253637650833	0.00132800659667	0.00296816385667	0.00177884405833	0.00100775016633	0.000684325926667	0.000255358178333	8.98041401667e-05	1.40153459667e-05	3.28929755e-05	1.36593193333e-05	2.0511241e-05	0.0001013818219	2.46851617133e-05
n	0.456439507778	0.536272440278	0.00128244017889	0.00224341702556	0.00107182118611	0.000706161953443	0.000455046098889	0.000442837499444	0.000244741339389	8.03501677889e-05	0.0001570383795	5.46104891111e-05	0.000166011416333	0.0002472662173	0.000136299280571
o	0.228719187593	0.748862613426	0.0146802337263	0.00305249107519	0.0014972945287	0.000658011034481	0.000462804316296	0.000513560239815	0.000296448497463	0.000171362982596	0.0002182093415	8.3229588037e-05	0.000234099818778	0.0002330163451	0.000317433116857
ì	0.103012834198	0.853955957809	0.0347449795754	0.0039633457584	0.00155821087623	0.00039746077816	0.000326280312099	0.000274494879938	0.000153207283488	0.000249653104199	0.000202310968833	8.64921010123e-05	0.000178965382926	0.0001272699177	0.000768575072286
t	0.060295068066	0.794918805936	0.0926467265251	0.0223260144861	0.0100287294921	0.00333378610939	0.00246652143737	0.00137069521998	0.0012466733945	0.0017472229014	0.00205773640961	0.00152505971367	0.00230048095764	0.000791106359233	0.00294539479076
s	0.065404326022	0.610142221979	0.166449195508	0.0542066598287	0.033517955164	0.0204311843698	0.0130221590125	0.00781077260666	0.0055566813315	0.00218210003047	0.0030948659032	0.00227464923789	0.00327083315255	0.00939049385308	0.00324587116359
e	0.044403454874	0.351530446993	0.399551655169	0.0873995999429	0.0441799307213	0.0241987986899	0.0160059236708	0.00892803492222	0.0059395934005	0.00087442502349	0.0015924796244	0.00109682435596	0.00147092762418	0.0116455186177	0.0011823849012
r	0.0291913828247	0.136771450664	0.542291995056	0.152078579981	0.0581536179071	0.0312611894633	0.0193156908903	0.00863168836074	0.00559741275683	0.00045484501783	0.000918749498133	0.00073503339532	0.000725964501393	0.0134134535392	0.000458951657067
e	0.0240855360316	0.063090941488	0.519237118352	0.237549499994	0.0709403653024	0.0342042817544	0.0204771716301	0.00855059967358	0.00545808357228	0.000383534859277	0.000711116742711	0.000615064795107	0.000490006170464	0.0139812640597	0.000225410705689
