 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.92230005	0.07137479	0.00112806826	0.001529216715	0.0023916477	0.00084420696	0.0002486178605	0.000172667963	1.06919281e-05
d	0.886679536667	0.10093623	0.00222034545333	0.00222872613833	0.00526792023333	0.00197188395333	0.000377568066833	0.000287342117667	3.03771240333e-05
ì	0.581498007222	0.348073976667	0.0115380670844	0.00744867494611	0.0189170534111	0.0108169661844	0.00190439745561	0.00125253457922	0.018550256586
s	0.225701326741	0.623910915556	0.0668783946948	0.016876729982	0.0230260789704	0.0137222870615	0.00304438561854	0.00162437212641	0.0252154701953
o	0.134038134914	0.714636111852	0.0881477362316	0.021834115994	0.0178358541568	0.0090540270205	0.00197024368285	0.000866599828803	0.0116171863984
n	0.125242909971	0.769521887284	0.0531813610772	0.0166864671313	0.0171276390523	0.00707709240683	0.00201378923762	0.00256714556293	0.0065817702298
t	0.164966731657	0.707742695761	0.0326897190257	0.00914278724377	0.0650540273508	0.00731386520228	0.00523792941254	0.00563762102098	0.0022146815856
a	0.156487912886	0.597480178587	0.108510300675	0.0272606568146	0.0867464277836	0.0113912854008	0.00536174593751	0.00474644994033	0.00201505504053
t	0.112451406629	0.622968506196	0.154910816892	0.0348257842715	0.0535325389279	0.00953652680027	0.00475562077917	0.00505945058011	0.00195934901351
i	0.083036471543	0.470843678732	0.328997748964	0.0552506600905	0.041592523976	0.00926875660009	0.00448864125972	0.00506779220004	0.0014537267045
k	0.061883841181	0.278737876244	0.522037416321	0.0716092253635	0.041413827992	0.00930293940003	0.00627164741991	0.00733578574001	0.00140741273483
i	0.051967191427	0.193039076881	0.604806382107	0.0896539424545	0.0383977253307	0.00613287353334	0.00684723225997	0.00811416238667	0.00104137767828
a	0.017919518029	0.0655951212937	0.713031970702	0.162293150818	0.0247026651102	0.00900387704445	0.00277151933999	0.00302344105556	0.00165867239276
t	0.052573413863	0.0452021529646	0.612928603567	0.212879086939	0.0566128623701	0.0102043344815	0.00351525541333	0.00433194647185	0.00175226940759
è	0.064095485931	0.0390156037215	0.441247947856	0.322808005646	0.103411087457	0.0149403356272	0.00385573590444	0.00466989649062	0.00595588431253
r	0.0218010506203	0.0150404714738	0.447886615952	0.403142871882	0.0817360021523	0.0165840147091	0.00305704333481	0.00176809901354	0.00898383777084
a	0.00765760097343	0.0061554791746	0.366833810317	0.545824360627	0.0410744457174	0.017538257403	0.00386575974494	0.00170289268785	0.00934741025695
t	0.00500531355781	0.0042186339082	0.142878076972	0.521564310209	0.283426787239	0.0199535171343	0.00812053611498	0.00725149439595	0.00758133213565
i	0.00412053392327	0.0035542462394	0.0535880758573	0.439130076736	0.44643052908	0.0320665383781	0.00900674430499	0.00890849146532	0.00319474006188
n	0.00712152291176	0.0037384672498	0.0226072258191	0.383943212245	0.488900443027	0.0551220827927	0.0178274353683	0.0189806104884	0.00175896133729
ì	0.00811969903792	0.0038475685366	0.022245838473	0.181648987415	0.650024531009	0.0870154875976	0.0207183253894	0.0216440618195	0.00473547546243
c	0.00347220474664	0.00191485206553	0.0405693748243	0.272888259138	0.568834027003	0.0889803245325	0.0101380200631	0.0074507894765	0.00575216292081
h	0.00281669068221	0.00328245502184	0.0333596060748	0.274657048046	0.581173342334	0.0776563668442	0.017463056021	0.00746171453883	0.00212974370694
a	0.0018443826208	0.00318334547261	0.0150458528249	0.0996789973487	0.541082647445	0.289973395615	0.0329001933403	0.0101343423463	0.00615685620231
p	0.000732438183667	0.00537649962287	0.00829878689163	0.0400409993496	0.311597465815	0.401560051872	0.151264172447	0.0737193474488	0.00741023235744
à	0.000370538402222	0.00610617168429	0.0323133242472	0.0382906490165	0.190294311938	0.401864940624	0.221106384149	0.0945436150163	0.0151100500758
r	0.00337105479174	0.00688500837143	0.0464515494157	0.0469486126722	0.104732804979	0.425191053541	0.246424841383	0.0421692988721	0.0778257590253
o	0.00436594927325	0.00716579807248	0.0242808084719	0.0281529998907	0.0521689579263	0.261454072847	0.364300913794	0.104851674291	0.153258816342
n	0.00196904640042	0.00603768997283	0.010737615564	0.0124751739136	0.0207674325754	0.117708039282	0.451171484598	0.260812808097	0.118320685597
t	0.00381945310014	0.0142413506576	0.00488528286133	0.00625167758787	0.0399329621918	0.0584010114273	0.509487261533	0.323345802699	0.0396351664257
a	0.00392996788071	0.0133726028109	0.00303724245378	0.00411923188596	0.0437027729989	0.0309485893758	0.412779563844	0.4548485009	0.0332615148852
s	0.00161611205757	0.0063629169953	0.00128578056459	0.00168194110532	0.016278500768	0.0166680226919	0.388375984615	0.536662116967	0.0310686165351
t	0.00163160393586	0.0077373684651	0.00102379060153	0.00154477038844	0.0268317454227	0.017437990564	0.504278048205	0.429075535656	0.0104391762017
i	0.00133455474972	0.00630723565637	0.000992354787177	0.00146236020615	0.0286827025729	0.0122143013547	0.393590289402	0.540069091885	0.0153471701839
n	0.00057766704434	0.00321299382012	0.000489224880392	0.000687022578717	0.0109822611896	0.00596270561823	0.333109109801	0.627975897295	0.0170031457213
a	0.000324687079113	0.00217844945171	0.000246205591464	0.000381054352906	0.00507870326887	0.00382321335941	0.302515671934	0.670892899098	0.0145590679004
g	0.000139048710704	0.0012731456289	0.000199017330488	0.000351866944302	0.00349154859529	0.00243078000647	0.228211885978	0.750035086366	0.0138675906535
l	0.000550120913568	0.0027211721763	0.0016248015435	0.0013428418481	0.0142719613984	0.00410748140216	0.242564181993	0.727768648789	0.00504881293783
i	0.000659869405856	0.0026812480901	0.0022381308145	0.0016241062927	0.0161128808761	0.00406809853405	0.183640823998	0.776851149596	0.0121236746793
s	0.000231454717619	0.000980633681367	0.00107070306483	0.000862539807567	0.00706799503537	0.00262983351135	0.197631651333	0.775055183199	0.0144699759398
ì	0.00010467915154	0.000414408594456	0.00635404818161	0.0159785618359	0.00554563891179	0.0404132497705	0.288802393778	0.543229701066	0.0991573150266
a	5.73174265133e-05	0.000176593877152	0.00821926889387	0.021027549522	0.0034093130406	0.0525609816568	0.322981974593	0.379469560355	0.212097448342
</S>	3.42741802566e-05	0.000115567686076	0.00443810519694	0.010824463126	0.0017618872753	0.0270889184284	0.325121337297	0.397154610177	0.233460849171
