 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.960391555	0.013722339	0.0220674405	0.001314530185	0.000299608675	0.00039910972	0.00034203259	0.000296411425	0.000226660073	5.1360152e-05	0.00025331785415	0.00063561498988
n	0.649361306167	0.0109196376667	0.2290880105	0.107223931518	0.000326608541667	0.000526520606667	0.000644275596667	0.000507217475	0.000300917607667	0.000208582660667	0.000253563847817	0.00063941794496
è	0.226088138556	0.0442020265556	0.3786881135	0.169611673839	0.00487409836389	0.00520897206889	0.0135861527322	0.004376310475	0.0106425048126	0.00299962512022	0.050033556279	0.0896888289967
r	0.101172566185	0.0583871038519	0.372661961167	0.217413347946	0.00965400145463	0.00850589768963	0.0204125242441	0.00560087469167	0.0149664008042	0.00387832372341	0.066813653393	0.120533342566
t	0.057478958395	0.0259528159506	0.406132653722	0.406287435982	0.00724055168488	0.00585289136321	0.0145723004147	0.00309534896389	0.0073603268014	0.00217093779114	0.0224648890527	0.0413908819153
i	0.0246902909983	0.0569919149835	0.374500527907	0.492536578661	0.00836564909496	0.00385475958774	0.00986366352823	0.0021912371213	0.00391659186713	0.00150198421705	0.00758895238257	0.0139978645118
n	0.0117410021994	0.0794117466612	0.330716009302	0.546135859554	0.0134450530317	0.00340521066258	0.00413390383274	0.00127571567377	0.00145959726904	0.000831223859017	0.00262448335612	0.00482025187747
è	0.0069151254998	0.0436425322204	0.217596656434	0.678028686518	0.0314504343439	0.00456889102086	0.00306643954425	0.00103589114792	0.000980189836347	0.000689541263006	0.00502962793731	0.00699601728602
s	0.0059487133666	0.0195119169201	0.108818586478	0.805079895506	0.036467782448	0.00509615224029	0.00338169718142	0.000619609265973	0.000906737278782	0.000413318331002	0.0058541747511	0.00790143609534
s	0.00462788998887	0.00691387342003	0.060777051826	0.893118365169	0.017672293916	0.00395569261343	0.00569822206047	0.000700914048658	0.000869556726261	0.000863473877001	0.0019773200537	0.00282538212411
u	0.00227015500296	0.00484897957334	0.031848020542	0.659094775056	0.238443385405	0.0497163611711	0.00756563335349	0.00211579808289	0.00108021374209	0.00106195277567	0.000759322049233	0.00119542930037
m	0.00108969130765	0.00490875462445	0.0184459847807	0.545420845019	0.322653038468	0.0785108003904	0.0139791991178	0.00528216146096	0.0016575134807	0.00705248960856	0.000352184477311	0.000647353877123
u	0.00065424294255	0.00330815600815	0.0128960745936	0.485727345006	0.304227422823	0.149057126797	0.0253192630393	0.00694411165365	0.0021613653269	0.00911491423619	0.000190561233337	0.000399441019374
k	0.000576573707517	0.00242744563605	0.0110550591979	0.408749311669	0.299445270941	0.200375955599	0.0511123833464	0.0130152863845	0.00318850370897	0.00957338377873	0.000142516959446	0.000338320109791
u	0.000505570905839	0.00191946514535	0.00968906023263	0.362065585223	0.185371390314	0.325400878533	0.0816066277821	0.0189665627948	0.00383972230299	0.00977788787624	0.000259869488149	0.000597354623264
à	0.00239615158528	0.00413008788178	0.00492680157754	0.130247182074	0.195042413438	0.433429762844	0.193403889261	0.0151963085983	0.00518708566766	0.00368641007541	0.00400009606272	0.00835381014109
i	0.00296778405213	0.00435603577726	0.00310822953818	0.050970088748	0.148517526146	0.480468297615	0.25615493642	0.0261117478661	0.00963280588922	0.00158359375847	0.00523541065424	0.0108935684804
s	0.00129563718774	0.00169313539575	0.00225486835839	0.0237763296393	0.0744434339153	0.428978132538	0.266622008807	0.175249084289	0.0152901756297	0.00425460315282	0.00198346043475	0.0041591335268
à	0.00114661227591	0.00110591293525	0.00205433929946	0.0149993449464	0.0355311088384	0.204766119179	0.410379829602	0.245963608096	0.0568690195432	0.00561478055094	0.00851661106158	0.0130527191089
m	0.0025283249253	0.00151177279508	0.00114647634649	0.00627478471547	0.0244067737795	0.12652576806	0.592393756534	0.147320196032	0.0683974135144	0.00285044335031	0.0106597715135	0.0159845223763
b	0.00274642959843	0.00154135744503	0.00100206394883	0.00404425257182	0.0137827162932	0.0900443913533	0.711790602178	0.127180388677	0.0338970281715	0.0049873054501	0.0035637904955	0.00541966320143
a	0.00108643838681	0.000723451337677	0.000585258850277	0.00237626406194	0.0092999109644	0.0501184397844	0.516198514059	0.175072756226	0.199109436057	0.0369736668167	0.00239850116317	0.00605735146981
v	0.000371175221937	0.000283013231892	0.000592022484092	0.00284225172531	0.00688239868813	0.0283880844615	0.194911940353	0.251283468742	0.355172152019	0.150989674272	0.00201375342906	0.00627005982827
ò	0.000253768149646	0.000253912393964	0.000605886975364	0.00302402245844	0.00801266992938	0.0175107786872	0.0886914707843	0.210157047914	0.466087170673	0.177764361424	0.00806877368435	0.0195701486144
r	0.00645878176322	0.000603089137988	0.00239132197245	0.00393874653615	0.0118670523098	0.0188762282291	0.0650711312614	0.172224714305	0.535473250224	0.0988122231413	0.0162585685615	0.0680249185381
a	0.00840704315407	0.000607907834663	0.00299203002915	0.00420320861205	0.00853209160327	0.014009452243	0.0359153452205	0.159198308102	0.476974363408	0.15698438038	0.0388765735205	0.0932993111794
s	0.00284572009769	0.000478308513554	0.00261710978138	0.00361892863735	0.00374724820109	0.006564234781	0.0132308683068	0.0885477773673	0.393183107803	0.387083226793	0.0402977638568	0.0577856942598
o	0.00098756101303	0.000434278581518	0.00248447242479	0.00340563413778	0.0018024172937	0.00325810208033	0.0053234280856	0.0535478916558	0.228150042601	0.622417385598	0.0390403639689	0.0391484419533
t	0.000356275138143	0.000384568744173	0.00126188013926	0.00176001037126	0.0009615808579	0.00164231040011	0.0021152025552	0.0342867570853	0.1486155942	0.736698661866	0.0388948379896	0.0330223296611
s	0.000158144339381	0.000451348211391	0.00142319291309	0.00212643085709	0.000963744085967	0.00163043702004	0.00226912949507	0.0422867700284	0.173907798067	0.750190587289	0.0133784436399	0.0112139488604
o	6.6848700927e-05	0.000244812019464	0.00106474308336	0.00163739456536	0.000911211461989	0.00178314610668	0.00217458748169	0.0324939594428	0.147042653689	0.75400936243	0.03422305219	0.0243482232501
m	2.65515237757e-05	8.99112768213e-05	0.000448951653453	0.00119306493479	0.00087858498733	0.00142490226889	0.000986821193897	0.0157408669143	0.085769665563	0.823564954143	0.04112122965	0.0287545146867
ì	4.21557689252e-05	5.67032769404e-05	0.000243197380151	0.00105277808826	0.00320663972911	0.0051449093563	0.00635864911463	0.0122799516381	0.0918470218543	0.765446418048	0.0400660888033	0.0742555331656
n	0.011280088155	0.000333061845647	0.00533580890905	0.00705457100609	0.00565236424304	0.0110784971188	0.0132372657049	0.0220636048794	0.101863449285	0.565355872683	0.0559108462678	0.200834611055
a	0.0150047108237	0.000406922453216	0.00703902365035	0.00907057994203	0.00412569644768	0.0091202361396	0.00988022910163	0.0218674625265	0.067428065095	0.427425180894	0.146592995423	0.282038910352
f	0.00503734089457	0.000202777465739	0.00355730143078	0.00575344808734	0.00238500941589	0.00472721847987	0.00490821956721	0.0113191945755	0.0379850550317	0.565409266965	0.160793138608	0.197922035397
è	0.00174968010286	0.00014860410958	0.00240031955026	0.00465312135578	0.00293515853863	0.00559200982662	0.00439268618907	0.0104968613585	0.0388283903439	0.582405705655	0.106833453003	0.239564027079
r	0.012804288991	0.000581942614193	0.00637225239009	0.00800407394526	0.00509043524621	0.00897824227554	0.00757174322969	0.0153100791195	0.0531306487813	0.393588678552	0.120525951001	0.36804167236
i	0.0165114490503	0.000721650005731	0.00778115422336	0.00935151548175	0.0049104719154	0.00819673099185	0.00798419734323	0.0144074694732	0.0445363540271	0.299615156184	0.220878970334	0.36510484412
</S>	0.00835430110515	0.000378849354366	0.00404349025168	0.00507546149088	0.0030710212077	0.00522333934593	0.00508743482162	0.0078853143866	0.0248068736635	0.228532508092	0.333674200167	0.37386713206
