 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.85767532	0.13579947	0.00267531995	0.000509833835	0.002655351675	0.0004907788985	6.90582865e-05	0.0001242706945	5.65523425e-07
e	0.895310983333	0.0995727066667	0.00140307067333	0.000431874838333	0.002620513017	0.000484301472833	4.98080955667e-05	0.000123707028833	2.99338939167e-06
f	0.775274104444	0.216560292222	0.000933161814443	0.00213978664944	0.00429651246433	0.000509225930944	4.52073185889e-05	0.000237429806944	4.24261726389e-06
ò	0.501425618148	0.460196830741	0.0202302414715	0.00807209188315	0.00609227532144	0.00113339897698	0.000375924202863	0.00103799878231	0.00143565392555
r	0.353378432716	0.493261710247	0.0450172671572	0.075415821961	0.0237588376071	0.00312037225899	0.00170142200095	0.00164988986077	0.00269628647518
s	0.310421120905	0.364431480082	0.0411606440524	0.148601890654	0.108707459202	0.0122505015863	0.00319519600032	0.00942487808692	0.00180680785839
i	0.185857615968	0.341255996694	0.191068653017	0.123933528218	0.127364367734	0.0147530613621	0.00267249723344	0.012114869429	0.000979387209463
è	0.0660547585227	0.295810685565	0.446059287672	0.0864723107393	0.080433580578	0.00925621095403	0.00327353644448	0.006885046543	0.00575457995982
n	0.0252897027076	0.159174340188	0.405318279224	0.254284436913	0.127836136859	0.00824063575134	0.00573529848149	0.00655434884767	0.00756683401994
a	0.0103385717859	0.065264764396	0.408361026408	0.319739644304	0.174425268953	0.00769510655045	0.00512870049383	0.00523980381589	0.00380713913998
m	0.0069881321453	0.0279358075987	0.366300410003	0.427067746768	0.154854859651	0.00799597671682	0.00252522285461	0.0042491578053	0.00208270668666
b	0.0102870030484	0.0165424589996	0.133197008868	0.704446935589	0.12161358655	0.00790599480561	0.0012409057182	0.00406896130177	0.000697168872087
ì	0.00970202891613	0.0126334794999	0.0655242606227	0.582784141863	0.308046355517	0.0157103901685	0.00120566751607	0.00394812180059	0.000445602060562
k	0.00551098863871	0.00647849739997	0.0338376077742	0.387534990621	0.540941321839	0.0203576895562	0.00106379257202	0.00383356373353	0.000441605896854
e	0.00242470962957	0.00311985904666	0.0188138351581	0.259832484207	0.674205323946	0.0350248643521	0.00166123329067	0.00437795437784	0.000539775542285
à	0.00086053354819	0.00143895752889	0.0149397497194	0.095418700969	0.798814207982	0.0789421231174	0.00277600966356	0.00516801022595	0.00164171121409
t	0.00046108081773	0.00096508220963	0.0080378970398	0.0595933125563	0.836942435994	0.0833491377058	0.00333590422119	0.00508624074198	0.00222889923803
t	0.00056425759591	0.00102838540321	0.00508698471327	0.0701347841854	0.773714978665	0.107216622569	0.0032440075404	0.0376931044807	0.00131687663268
i	0.00046501828797	0.00086326978107	0.00373198293776	0.0475582959285	0.526177402888	0.304776107523	0.0499723766468	0.0642734891602	0.00218206539756
f	0.00210763447532	0.00189082394036	0.00366483734592	0.0276106731762	0.264095114296	0.581110219174	0.0693879218823	0.0476949283867	0.00243785871252
i	0.00264373492644	0.00218980136679	0.00349349274864	0.0208881183421	0.140345056099	0.665619989725	0.118043023627	0.0449134297956	0.00186339301751
n	0.00239634207681	0.00225189640893	0.00273127998288	0.010275865064	0.0868545166997	0.707838429908	0.137758674209	0.0482154552652	0.0016775991345
è	0.00231784573194	0.00231349234298	0.00296009826096	0.00690741340467	0.0655033835666	0.773579459969	0.0843762510697	0.0554217730884	0.0066203471735
s	0.00112968861698	0.00154286958766	0.00348546635365	0.00647668585156	0.0683079958555	0.72307704999	0.106757337023	0.0777537883628	0.0114691843912
t	0.00087156775566	0.00152366786255	0.00302380578455	0.00797569628385	0.0549700676185	0.71874856333	0.086040797441	0.119761584788	0.00708426677707
r	0.00139857373522	0.00222973162085	0.00203319062818	0.00570931366128	0.0327501015395	0.719754654443	0.0446778135803	0.189018758263	0.00242782102569
a	0.00143035318994	0.00217205474195	0.00134747549739	0.00302674097043	0.0175498221898	0.462541931481	0.311084067193	0.187843116088	0.0130044024619
o	0.000479747653347	0.000735594502317	0.000472466225463	0.00102043781714	0.0059822154666	0.159575278494	0.693023772398	0.121812845363	0.0168976390206
l	0.0111270531296	0.00949791038744	0.00212072654682	0.00893170391605	0.00641660121553	0.117041827498	0.637756387466	0.200528198454	0.0065796025402
à	0.0146765260914	0.0124158007508	0.00279008798894	0.011648867672	0.00725171507184	0.104939360833	0.338315877822	0.493544672818	0.0144170935134
d	0.00512538079533	0.0046423231386	0.00133064164631	0.00464294605733	0.00400265169061	0.0485250529443	0.190135941274	0.716890324273	0.0247047151711
r	0.00219356531511	0.0027121873462	0.00103205235877	0.00319988121911	0.0092259742302	0.0417464386481	0.122000964758	0.801242741424	0.0166461915404
o	0.000993828481037	0.0015848638754	0.00069038665959	0.00206063631737	0.0102486888101	0.0313828818827	0.106269542586	0.669663693808	0.177105482997
</S>	0.000511162304518	0.0008165855277	0.000384648689795	0.00105313142518	0.00528434250505	0.0159843544413	0.140654596293	0.489690616904	0.345620541499
