 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.876847715	0.113453882	0.007451284	0.000833251765	0.00038960404	0.0002321389	0.00019587804	8.17852575e-05	0.00051441824558
n	0.563189582667	0.386925494	0.0288426973333	0.003296177755	0.000592066113333	0.00859055313333	0.000381437386667	0.00766169325917	0.000520281248527
è	0.203630341889	0.626786014667	0.105704847444	0.0175081889183	0.00315225367111	0.0134814096444	0.00342841609556	0.0121227094197	0.0141858249162
n	0.086088812963	0.610261608222	0.232032809148	0.0262758629728	0.0050094664237	0.0085568468148	0.00511431236519	0.00713845467323	0.0195218358387
a	0.044220909321	0.510980346074	0.393471129716	0.0285207619909	0.0037124009079	0.0050724054716	0.0026811417284	0.00357106675108	0.00776983824623
m	0.0269595957737	0.298778588691	0.597558443239	0.0502821173303	0.0032881453693	0.0080467293572	0.00156293464947	0.0104534959104	0.00306993118074
i	0.0129126584912	0.131997743897	0.754795924413	0.0712232611101	0.0035699400231	0.0101591009191	0.00114884862316	0.0131072399368	0.00108525478558
l	0.00916354806373	0.0690866436323	0.743429268138	0.13073522237	0.0041391224077	0.0223696741064	0.00093040494772	0.0197195266123	0.00042656505886
ì	0.00639962115458	0.0317286432108	0.737562486046	0.166585784123	0.00861358780257	0.0257985200355	0.000956384795907	0.0217676234708	0.000587350989953
s	0.00347360735153	0.0168736517369	0.712293675349	0.218793301374	0.0188278879342	0.0149250873452	0.0015831305453	0.0108461484236	0.00238353179665
i	0.00235595313718	0.00901763257897	0.453874451783	0.325246010458	0.164040720311	0.0305132047817	0.0027633172151	0.00881743580787	0.00337127483222
m	0.00161070473239	0.00566820139299	0.234260397261	0.455453446819	0.219679850104	0.0586021299272	0.00321886950503	0.0195456096026	0.00196075793307
b	0.0014679010108	0.007624539831	0.16830355442	0.56424854894	0.167701230035	0.0641018299757	0.00361843903501	0.0222694975342	0.00066444386159
r	0.0025369846036	0.00791732544367	0.104112823473	0.431464719647	0.289032400012	0.150609926659	0.004387669545	0.0097107706114	0.00022739876243
ò	0.00263430627787	0.00473848049456	0.0568417951577	0.223006285216	0.411743433337	0.267120258886	0.0128742418483	0.0195231663038	0.00151804660114
s	0.000991823785957	0.00255402961152	0.0351074490526	0.168846850405	0.462980341112	0.284686452962	0.0175610126161	0.0245185327679	0.00275351483371
t	0.000829059445319	0.00462147697051	0.0234100733509	0.142167368468	0.368614737037	0.418493100987	0.016578401872	0.0233469125893	0.00193890984457
i	0.000737197565106	0.0047106514435	0.0142329663103	0.072823692156	0.220451242346	0.621220516996	0.0372658909573	0.0269490141964	0.00160887884819
n	0.000886284438369	0.0020307031345	0.0054112235301	0.0316562083853	0.166167647449	0.701031588999	0.0693448736524	0.0221766453988	0.0012948393574
A	0.00101631348946	0.0014274515115	0.00655552074337	0.0207459761284	0.112472751483	0.708972846333	0.108012192551	0.0363755857996	0.00442137666047
n	0.000698699253153	0.00159858443717	0.00761352971446	0.0160311833761	0.0691899788277	0.687280745444	0.15507111085	0.0555260002665	0.00699017155349
n	0.00103307849772	0.00388542581239	0.0100173800382	0.0202146524587	0.0515212262759	0.657457295148	0.156201090283	0.0954718517555	0.0041979546845
a	0.000916748390573	0.00395924366413	0.00965792783607	0.0163246113029	0.0290978664253	0.469908111716	0.344844833428	0.115275180585	0.0100154030615
à	0.000327046744858	0.00139955024904	0.00337982511202	0.00586797706763	0.0130181479418	0.229618165239	0.582699034476	0.143932876862	0.0197573416872
t	0.000199736404953	0.00072608456068	0.00149440696067	0.00305544417254	0.0083907777806	0.128354344413	0.661839761492	0.180653398954	0.0152860548291
s	0.000315863834984	0.00148841469689	0.00281783756689	0.00627934205751	0.0070474942602	0.0967094611377	0.718395870497	0.161209609651	0.00573613881303
e	0.000287922902661	0.00156068269896	0.00305964418896	0.0066670968025	0.0053511093034	0.0701916197126	0.702818223499	0.180711613217	0.029352097541
t	0.00053215302522	0.00144664269965	0.00167613372965	0.00370599158417	0.00307394225113	0.0345578292375	0.6792681745	0.238512504406	0.0372266231203
ù	0.000594814227207	0.00134239110072	0.00116882001088	0.00266805626806	0.00236523148371	0.0189740840792	0.489680838167	0.464910561469	0.0182952316468
o	0.000199890668669	0.000466019629073	0.000411638741293	0.000968168522687	0.0012823475179	0.00830257249307	0.316208206056	0.63596155049	0.0361996422156
</S>	0.000101187345535	0.000257571906537	0.000223377825647	0.000541057601344	0.00084340309395	0.00515663394653	0.329998073028	0.608336250245	0.0545424761078
