 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.96077045	0.0124594375	0.023598651	0.0013873503	0.00029255829	0.000804240033	0.00017030443	7.3348247e-05	0.0004436581208
n	0.656998579333	0.0115981028333	0.211002642333	0.108596548533	0.00079767233	0.000845383794333	0.000223321956667	0.00948885438233	0.000448881702267
è	0.238753799111	0.0760125009444	0.391103514111	0.174045579511	0.00438637514333	0.00742687308144	0.00648740297222	0.0193822751274	0.0824016202294
r	0.113339969704	0.101485705981	0.488051548037	0.14375689317	0.00584188811444	0.00975185316048	0.00919421219074	0.0173468567091	0.11123103831
t	0.067272036568	0.043330158327	0.528265549346	0.279925921057	0.00391806757148	0.00352452534016	0.00401948108025	0.031020317903	0.0387239362567
i	0.0327480525227	0.087292740109	0.472628106449	0.355156793686	0.00362102065716	0.00145714863339	0.00166039162342	0.032177995101	0.0132577459556
s	0.0162355227076	0.111275987703	0.40618607215	0.443368817895	0.00434887401905	0.000721734687797	0.00065202919114	0.0125703334003	0.00464066094987
e	0.0131352501025	0.126863553568	0.350007110717	0.491361089298	0.00919556513968	0.0012793234726	0.00038758352038	0.00595249243343	0.00181805980796
s	0.0126993220342	0.123915161323	0.279754376906	0.563174946433	0.0134759633799	0.00148345025753	0.000300823230127	0.00431693534448	0.000879009978987
i	0.0127532710114	0.0820214155743	0.172951778969	0.639212125478	0.0753215287933	0.00934829305251	0.000952694980042	0.00641061858149	0.00102824679266
t	0.0137560830038	0.0667555161248	0.122166024656	0.672946651826	0.102782559598	0.0120915799675	0.00122325448001	0.00719707052716	0.00108125640255
t	0.0095065511346	0.0248590569749	0.0695364318853	0.836109317275	0.0495835161993	0.0042847159725	0.000579120703337	0.00516840944239	0.00037288829485
à	0.0274258951782	0.0214334646583	0.0569531219618	0.683529405758	0.0715685717331	0.0054496743575	0.0141852777244	0.0623437224141	0.0571108673539
a	0.0311816490074	0.0188494093528	0.0371036471873	0.328762410919	0.331083080578	0.0588694624525	0.0286056059081	0.0874135614714	0.0781311899846
n	0.0109211045505	0.0070848784176	0.0146320359291	0.164945845973	0.555582473526	0.0906078474842	0.030452588636	0.0975838811571	0.0281893478015
k	0.00823917645017	0.0118363169725	0.0246208349764	0.225900408658	0.465204157842	0.0516277166614	0.027450081212	0.175524083719	0.00959724495717
ò	0.0292676448167	0.0254293266575	0.0291797883255	0.201614218886	0.279761189281	0.0348422923871	0.049890345404	0.244648724573	0.105366510402
r	0.0363622327722	0.0226311526525	0.0156371394418	0.088287338962	0.258402883094	0.0501195367957	0.084639408468	0.305124808191	0.138795512734
a	0.0163003305807	0.00943987556083	0.00799025888393	0.0441598537357	0.226005050031	0.237647285599	0.155811029489	0.252499508064	0.0501467936447
e	0.0054501873059	0.00323239385528	0.00273845700131	0.0147924100469	0.0889897003437	0.514424211866	0.200536583163	0.150428606355	0.0194074395149
n	0.0024399241243	0.00132915804343	0.0014799082371	0.0065026413023	0.0384579961146	0.425658587289	0.170992841054	0.345985900452	0.0071530111383
è	0.0015327686081	0.000757022414477	0.00106244529237	0.00376911767077	0.0171219881049	0.158526053896	0.110881716018	0.693617450151	0.0127313808461
p	0.00122538266937	0.000458354714826	0.000678601457457	0.00163023476026	0.0076620267683	0.055842826232	0.0628911826727	0.852339766717	0.0172716459487
r	0.00158057918979	0.000342649934942	0.00221904683249	0.00416101612009	0.00525063768943	0.0207280524007	0.0460049905576	0.910679688906	0.0090333868829
ò	0.0011376260866	0.000241132444981	0.0024504884475	0.00472259022336	0.00503350722981	0.0089708608569	0.0242670678525	0.946132896302	0.00704382552763
n	0.00111820898553	0.000245136788327	0.0012271116525	0.00213799609112	0.00477048544327	0.00530008738563	0.0197183196175	0.957551532101	0.00793110864254
t	0.00158313226184	0.000284024262776	0.00157499765083	0.00308763919704	0.00326457341442	0.00240314742854	0.0146116603725	0.9685113107	0.00467949085751
o	0.00109610046395	0.000206101480925	0.00157247321694	0.00314092686568	0.00282735353814	0.00525962487618	0.0110166316242	0.727955020233	0.246925741463
</S>	0.000616520796975	0.000137504370462	0.00121275835847	0.00198274963284	0.00317128966907	0.00910297443809	0.0118842633121	0.480513485116	0.491378440732
