 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.695101885	0.20797064	0.024082471	0.0008615659	0.00198581809	0.0141436576665	0.0118758066975	0.0044406176965	0.0082717684215	0.000709759438	0.0305560162594
n	0.390400178333	0.473426933333	0.0299523536667	0.002087308	0.02310522793	0.0165475817222	0.0142517245658	0.0100785278988	0.00847766437383	0.000843476322667	0.0308290481398
a	0.151675481778	0.713306054444	0.0644078762222	0.0026966392	0.0289549394767	0.00813922966407	0.00726244374527	0.00911061467293	0.00310597949794	0.000430958300889	0.0109098009666
s	0.073219191926	0.684130661481	0.202074798741	0.0155503008333	0.0103609638256	0.00321134375469	0.00261064596509	0.00328061762098	0.00114358512431	0.000418684350296	0.00399922734807
t	0.0449540963087	0.708366170494	0.21324023958	0.0213711905111	0.00491660844187	0.0018834487949	0.00104494073836	0.00186251206366	0.000432081330437	0.000592607293432	0.00133611631222
a	0.0319905624362	0.691743596831	0.249117166527	0.019857633737	0.00281233244729	0.00135485573163	0.000572783069453	0.00140595000455	0.000195369875812	0.000396989968811	0.00055276640774
s	0.0261964544787	0.508310682277	0.404435075509	0.0540271192457	0.00301143021576	0.00142372544388	0.000390595409818	0.000952777651517	0.000169037860271	0.000785708683937	0.000297411850913
ù	0.0257835464929	0.308838700759	0.565428611836	0.0827891964152	0.00458343963859	0.00218198811463	0.00183194252327	0.00123522998384	0.000584366293424	0.00103348540798	0.0057094810653
n	0.018305030331	0.191537110253	0.540247653945	0.0749936821384	0.11480544968	0.00984575067154	0.0141762997411	0.0194466292613	0.00172086979781	0.00198010628266	0.0129413973551
a	0.0109966788103	0.138957620084	0.271975251315	0.351631397379	0.156340069893	0.0132123273572	0.017397861247	0.0253726015538	0.00178103700594	0.00218881779422	0.0101463805184
n	0.00552816813677	0.049530701028	0.128311277105	0.720503999126	0.0666906959643	0.00760703558573	0.00673169842567	0.00917692271793	0.000845612068647	0.00128944306474	0.00378449748847
k	0.0138820517123	0.046149506676	0.0996445923683	0.765761186375	0.0507218169881	0.00933125986191	0.00309369601856	0.00568748597264	0.000750641316216	0.00369519258825	0.00128251327182
ò	0.0326598025708	0.0533557432253	0.118653967456	0.547558462125	0.106490284663	0.010672545454	0.00545466520619	0.0110330519909	0.00126177897207	0.0141531151961	0.0987065049506
r	0.0291735280569	0.0314273914084	0.0978814124853	0.335264387375	0.324899458221	0.0120404709847	0.00762270500206	0.0133796326636	0.00116967104069	0.0152793462654	0.131861964917
a	0.0104286283523	0.0135342062695	0.0409553926284	0.360691072458	0.423704629407	0.0699993159949	0.0150546226007	0.0114803628879	0.00157234793023	0.00563842958847	0.046940964239
a	0.00360428144077	0.0047515198365	0.0148380216428	0.299241312153	0.297859126469	0.277103645332	0.0657969775336	0.0135113399626	0.00281904604341	0.00210300495616	0.0183716794797
t	0.00268874167026	0.0028196296255	0.00682805251427	0.177563875384	0.245911538823	0.454552491777	0.0831694345112	0.0146769489875	0.00269687221447	0.00251380301205	0.00657856757157
s	0.00795978522342	0.0124643762752	0.0149585391714	0.168076478461	0.308464586274	0.412266217259	0.0517147818371	0.0149859209958	0.00281634193816	0.00401735270402	0.00227558359219
ù	0.00837194752114	0.0146080435351	0.0177544083238	0.11166492182	0.510167028758	0.24250844742	0.0461110909457	0.0177196896653	0.00262297204605	0.00435401436801	0.0241173899207
n	0.00308288715371	0.00532529853503	0.00831020620793	0.0487374472733	0.647308889586	0.181316317473	0.0506767516486	0.0188938042218	0.00136437593535	0.00335492743934	0.0316290571402
n	0.0107067365846	0.0165718147583	0.023189397236	0.0740894034244	0.497787263195	0.180524842491	0.0991657398829	0.0468065630739	0.00629624149845	0.0227254141298	0.0221365778801
i	0.0130925900415	0.0200200376078	0.027542167182	0.0774530432415	0.246250675732	0.29790227083	0.175050253294	0.0835410476913	0.0106381958328	0.0293316061433	0.0191781179934
t	0.00551430542717	0.0083301245576	0.011573129364	0.0318998168472	0.0989637769107	0.461811250277	0.230065617765	0.115346122564	0.0106653611109	0.0189180434811	0.0069124310278
i	0.00297843595172	0.00441637536553	0.00622301763633	0.0154355135157	0.0428133815036	0.447013090092	0.297965805922	0.153710757521	0.0115849442036	0.0153540820937	0.00250456651927
k	0.00515433755991	0.00913999463484	0.00702789019378	0.00946230923857	0.0190937841345	0.340817226697	0.312942681974	0.238620339174	0.0159376274012	0.0406873782979	0.00111641023976
a	0.0058789328601	0.0107132753551	0.00729411093926	0.00733598871286	0.0097491878115	0.241766512232	0.338230330658	0.308304466391	0.0206626141337	0.0493723490326	0.000692221323253
è	0.0019633148765	0.00357881417583	0.00247676126442	0.00417492783762	0.0165116182705	0.162511157077	0.438546583553	0.32867987213	0.0151044629779	0.0179840534109	0.00846843946442
c	0.00104910614183	0.00216128297261	0.00219353039814	0.00627249541254	0.0360652434235	0.134769582026	0.446806877851	0.345071497377	0.0070210022593	0.0077010893703	0.0108882878548
h	0.000928431513943	0.0025206207242	0.00235087664938	0.00716822113751	0.0307141272878	0.123698840009	0.31530986595	0.384035229126	0.0045244899531	0.12500827389	0.00374099751827
i	0.000496053085461	0.00167922720647	0.00107676895389	0.00398642744717	0.0108432424093	0.0503567128697	0.176125740317	0.566430539709	0.0094816905177	0.175113106963	0.00441045703942
o	0.000166579618067	0.000563012806557	0.000363320796397	0.00139982957706	0.00445130446977	0.0214612031566	0.146420625106	0.692484309903	0.0447698171726	0.0797703099877	0.00814967101314
l	0.00346293441479	0.00633770644152	0.0052235642898	0.00300580311902	0.00230961238992	0.0118498154855	0.116587877702	0.551783549968	0.102817680724	0.190177631996	0.00644383190438
ù	0.00456497907593	0.00827066678384	0.00686857608327	0.00477542560634	0.00904690786331	0.0247270189285	0.098427075234	0.419798293323	0.0931679102413	0.288205703999	0.0421474635348
s	0.00315579782964	0.00740381123128	0.00545858001442	0.00568106220211	0.0128378988211	0.0294476442095	0.102486323078	0.386555924441	0.0512891767471	0.322377784666	0.0733060091783
t	0.00568421314321	0.0117853884104	0.00870380133814	0.0091561534007	0.00781553314037	0.0131462300698	0.0584985933593	0.273609508147	0.0328396971157	0.533995088222	0.0447657927928
r	0.0079164797144	0.0139450614701	0.010499237446	0.0120407673002	0.0100360650468	0.0106320637899	0.0298916121198	0.171365096049	0.0184338845719	0.699280816074	0.0159589198376
o	0.00566300892513	0.00999138185903	0.00736342147933	0.00861059648673	0.0094845272156	0.0097529392633	0.0168349700399	0.11026968735	0.165092375524	0.593861555358	0.0630755437859
a	0.00189920724671	0.00335424962634	0.00248711287711	0.00295212199424	0.00360216613853	0.00506840538777	0.01133812368	0.0607345531167	0.468127358508	0.352387555119	0.0880491395953
n	0.00184582293357	0.00232435417978	0.00207085657904	0.00135986067675	0.00135129958618	0.00244411029592	0.00891194902667	0.0490440210389	0.501358739503	0.389896271706	0.0393927035318
a	0.00183432549052	0.00197725341993	0.00193322820301	0.00092845787225	0.000841510468727	0.00258962586531	0.00611240280889	0.0370413973463	0.336519113168	0.583173623902	0.0270490731773
m	0.000795925756173	0.00098254505331	0.00092062077767	0.000614895957417	0.000664038589576	0.00253217132844	0.00418601656963	0.0307550574488	0.204612173723	0.731535741301	0.0224007872591
m	0.000439145703391	0.000642982185103	0.00056421579689	0.000412617251139	0.000313675341859	0.00113663132948	0.00247571732321	0.0258683049829	0.0766460865843	0.883890700434	0.0076098720087
è	0.00014909815203	0.000220762942701	0.00019371911393	0.000161930798713	0.000289043335953	0.000799858889827	0.00208240294107	0.018820796161	0.0298093072048	0.870153270145	0.0773198240586
n	0.000791265863577	0.00552404091457	0.00198213594861	0.00107022376924	0.00570596402198	0.00501255132994	0.00779761064702	0.031671099387	0.0290767260683	0.716074096715	0.195294314686
o	0.00105467920119	0.00737886389152	0.00270018505287	0.00207786255641	0.0137031743407	0.00953632244331	0.011876059549	0.036925639129	0.0751459800228	0.553299135572	0.286302098229
</S>	0.000601943470595	0.00382225382576	0.00153367413144	0.00210866327821	0.0163549356703	0.00975675222166	0.0102595112745	0.0281388295645	0.113106790011	0.481484937786	0.332831699115
