 	è	possibile	che	è	entrato	da	qui	</S>
i	0.91084317	0.0809658155	0.0052321355	0.0017050572615	2.6492052e-05	0.000204292982	0.000316742494	0.00070628042134
s	0.5874539575	0.4008048785	0.00803217083333	0.0017159410985	0.000102413260667	0.000251339137333	0.000932507584667	0.000706796065413
o	0.229282596667	0.7360718695	0.0277870222778	0.0039855613775	0.000306177770222	0.000278183895778	0.00113918241489	0.00114939401344
g	0.109862413889	0.830790753167	0.0511445224259	0.00478882503583	0.000552068483407	0.000317904918593	0.00124620269163	0.00129727595338
g	0.0399796326297	0.916880871056	0.0393020188086	0.00166143049361	0.000473141219802	0.000189031723064	0.00108050398221	0.00043336529669
è	0.0335467705432	0.903819623685	0.0306856336029	0.00281257920287	0.0131021318553	0.00308714956122	0.00259538034574	0.0103507892289
s	0.0351161551811	0.679797561228	0.209500345534	0.00607772486762	0.0470334639518	0.00493146388707	0.00378529991525	0.013758062733
t	0.0337412433937	0.379719913743	0.454390161845	0.00646469572254	0.100548977984	0.00729095549569	0.0131067283051	0.00473736360767
e	0.0285295958646	0.173230124914	0.522041620615	0.131168271341	0.100299329328	0.0200727738319	0.0221001411017	0.00255811224256
k	0.0113593950882	0.0695217273047	0.430011606872	0.173326364447	0.273757573109	0.0239771926106	0.0162631069339	0.00178301628629
a	0.0064514274294	0.0337541972016	0.279689358957	0.229167795482	0.34932127937	0.0749464632035	0.024153031878	0.00251645386753
m	0.0046797337098	0.0253819518339	0.195612199652	0.248513391494	0.39180181479	0.100049277068	0.031198559626	0.00276307074818
b	0.00651971880327	0.0317686939446	0.140491953217	0.102864845831	0.57296652493	0.122801085023	0.0216620298753	0.00092513798686
ì	0.00670271383442	0.0265365959815	0.073356735739	0.0592797856103	0.43772182831	0.337031128341	0.0557597489584	0.00361146450742
k	0.00274311877814	0.0227720639938	0.0300136724463	0.0294899485368	0.462772909437	0.377510579447	0.0700032696528	0.00469445055247
e	0.00112073246938	0.0163797018979	0.0134663531821	0.0134924255123	0.422464230479	0.366912663149	0.160103043218	0.00606087290082
a	0.000415242149127	0.00561038593763	0.00551361381403	0.00663413903743	0.142811859293	0.337958792716	0.493034337739	0.00802166453361
p	0.00143665876571	0.00565897505088	0.00477356319134	0.00287729387914	0.049114930031	0.152479492572	0.77901363258	0.0046454907112
ò	0.00178979081124	0.00568737747496	0.00456570719711	0.00163714255971	0.0180097526437	0.0730693371907	0.871653864193	0.0235870722037
t	0.000667745419747	0.00210544638299	0.00185969359904	0.0014104390199	0.00739447688123	0.0361686487302	0.901273021398	0.0491205760679
t	0.000973319933249	0.00222131832766	0.00261585336635	0.00159953403997	0.0102585041271	0.0497134715767	0.896163273799	0.0364547524893
u	0.00104720054242	0.00217294979255	0.00272958428212	0.00125150228999	0.0103040004157	0.0466159450922	0.680192031266	0.25568677263
</S>	0.00056327881821	0.00124528977127	0.00152169473106	0.000739057859995	0.00518883876785	0.0251198513961	0.473351275633	0.492270686315
