 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.922657235	0.054760983	0.00243432975	0.00276846565	0.01086773204	0.00289660295	0.00051515559	0.0030994923569
n	0.712502178333	0.261540209667	0.00238201016333	0.00301788591667	0.0108674939533	0.00289392821667	0.00369390806333	0.00310237692497
k	0.503395272778	0.474958949889	0.00226764680111	0.00400386967222	0.0038298652711	0.00149040300556	0.00900797668778	0.00104599078666
ò	0.351255344926	0.445179333296	0.037074759767	0.0107956168907	0.00426768743703	0.0112807240352	0.0183013012293	0.121845241601
r	0.144832174309	0.560233194432	0.0728780399223	0.0158479906302	0.00479350914568	0.0160665323451	0.0225398544098	0.162808699067
a	0.090655170103	0.691109398144	0.105169756641	0.0206555315434	0.0108174830486	0.0091326737817	0.0144697958699	0.0579901742223
s	0.0767030733677	0.734432499381	0.110714090214	0.0249194578478	0.0124475546295	0.00558688992723	0.01284049469	0.0223559611658
t	0.0865996011226	0.77875371646	0.060784532738	0.0245698076159	0.00442575489983	0.00370388470908	0.03367768323	0.00748504667027
e	0.0703024363742	0.543376725487	0.289402888913	0.0456724305386	0.00875356970994	0.00347618950303	0.0361091514767	0.00290657444676
m	0.0477335397914	0.358737338496	0.404571652971	0.0950261985129	0.0103153902033	0.00336705096768	0.0788655075589	0.00138324998225
a	0.0369027440305	0.280005764832	0.434469907657	0.138662516171	0.0117480717011	0.00335500698923	0.094167585853	0.000688365077417
r	0.0612466671102	0.178272063611	0.425431270886	0.218909142057	0.0142349799004	0.00605298672974	0.094634791951	0.00121808364247
è	0.0698962179034	0.143393615537	0.296548725295	0.329791960686	0.0148440163001	0.0275179865766	0.110558147317	0.00744933121416
o	0.0249590297178	0.053083526349	0.347039261765	0.425279786895	0.0461757697667	0.0366052241922	0.0572737991057	0.00958361433805
c	0.00952067658927	0.0216112982863	0.250259280588	0.594404518965	0.0518134052556	0.0311509520641	0.0371782353686	0.00406167004935
e	0.00441825081309	0.0111691951254	0.127937980196	0.598393919655	0.155411397085	0.044273063688	0.0559898224562	0.00240642175312
e	0.00152785658203	0.00380047201447	0.0782662010653	0.363611456552	0.431574055695	0.0672444422293	0.0509887041521	0.00298686975104
n	0.00830773402168	0.00909834261416	0.0348987553218	0.183797262184	0.410088615232	0.133658284076	0.217874133051	0.00227692315035
ì	0.0106159053872	0.0109119737481	0.0341955290739	0.0986932630613	0.194923145077	0.314858524692	0.327548121017	0.00825355318345
n	0.00469145170907	0.0047155026927	0.0395194520246	0.0648807546871	0.125561238359	0.516890891564	0.227053510339	0.0166872023945
e	0.00266488964169	0.0026061611999	0.0205654265082	0.0389660879957	0.25771882612	0.490497490521	0.166866411446	0.0201147361315
p	0.00247522155256	0.012429997469	0.00853658374607	0.0171804815652	0.279854864207	0.30682935684	0.357902351815	0.0147911834438
r	0.00307518798419	0.0179194402897	0.00343959035869	0.0143442349884	0.095619620469	0.16018714628	0.700367450605	0.00504733441027
ò	0.0017030091114	0.00820568634657	0.0201621571529	0.0163043296628	0.040512395723	0.08368994476	0.823878926868	0.00554354999909
n	0.00149513122047	0.00361999419886	0.028842814051	0.0144711472209	0.0250023869077	0.103313383587	0.804581098956	0.018674057333
t	0.00459136447349	0.00786693969962	0.0150781702837	0.011156867407	0.0119662377692	0.103203191196	0.826028412985	0.020108821711
o	0.00473254003783	0.00851222288987	0.00766712936123	0.006710631069	0.0327098367231	0.0481733334653	0.706355337662	0.18513896317
</S>	0.00240475433892	0.00441741892993	0.00495028368061	0.0040570559345	0.0588050558615	0.0268178763326	0.539678118831	0.358869431585
