 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.957776455	0.0197055725	0.00258607845	0.00118460475	0.00060622001	0.00023237354	0.00124656192	0.000442970585	0.00048172963	0.00771571235	0.0071802404	0.000314708595	0.00044389235	8.281248e-05
p	0.902903925	0.0151663236	0.00146607203333	0.00500937958333	0.00048788405	0.00028928998	0.00334139300667	0.000767846251667	0.000678267016667	0.0231042337833	0.0251654138	0.00182693545167	0.0196334288167	0.000159575393333
e	0.859732528333	0.0146555186333	0.00806313476111	0.00857730252778	0.00514895719	0.0021775656	0.00580985723556	0.00332424458389	0.00235792917222	0.0278428735944	0.0313817642667	0.00277007825056	0.0273122006056	0.000846049151111
t	0.878784419444	0.0153506070778	0.010857761587	0.00835245717593	0.00670330143	0.00274193123333	0.00562800147852	0.00386188552796	0.00273031080741	0.0217437185315	0.0238202927556	0.00218817151685	0.0161865618685	0.0010506046737
à	0.641592483148	0.0700182988926	0.0223333121957	0.011690590392	0.0228081583433	0.00848244077778	0.0245819676595	0.00611441217599	0.0059841786858	0.0612353561772	0.0954369249185	0.00296225417228	0.0161503136228	0.0106093446146
c	0.556381377716	0.0940782202975	0.0291903413986	0.0108864203307	0.0308485494478	0.0107734067259	0.0372540885532	0.00691597655866	0.00714895379527	0.0719831070591	0.11650013264	0.00253119010076	0.0111408438076	0.0143673767049
i	0.524298409239	0.0580244754325	0.0418114434662	0.0284134953102	0.0872835231493	0.037972036042	0.0339056668511	0.0338007086862	0.0194494194984	0.045128667353	0.0602452552133	0.00207478957692	0.0134427645359	0.0141493084016
a	0.218753133013	0.0799843631442	0.227634204489	0.102212905103	0.12028237205	0.051652114014	0.0291439859504	0.0458534435621	0.0255131736995	0.0317081512177	0.0366471332711	0.00220767949231	0.0142674603453	0.0141398266672
e	0.0741837355177	0.107863331048	0.417066091496	0.195488268368	0.0809353350167	0.0270925920047	0.0212565796501	0.0207452121874	0.0127639097665	0.0145139665059	0.0151658852904	0.0014572662641	0.00565977499843	0.00580796385573
t	0.0318784330859	0.0769304116827	0.300270405165	0.385604562789	0.0522208826722	0.0142294908349	0.02627096855	0.00954873332913	0.0065849548555	0.0370876661686	0.0352646577635	0.00251060688803	0.0191808960495	0.00241728421524
