 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.98683765	0.0092455875	0.003050267085	6.8247465e-05	7.3493349e-05	6.3788249e-05	9.96912875e-05	0.00056123069013
t	0.918290483333	0.0133820988333	0.061665156695	0.00206549393833	0.00102831244633	0.001262101023	0.0012421586325	0.00106418086338
e	0.829547327778	0.0697783789444	0.092315583565	0.00275300826278	0.00133603349344	0.00164303902967	0.00159899732617	0.00102765322113
l	0.651148109259	0.101333164981	0.089835135855	0.0527368920376	0.0243118127758	0.0231569877652	0.0565097330241	0.00096817627371
a	0.336325691753	0.365623430327	0.0903706886183	0.0695328332125	0.0320062641419	0.0303343205651	0.074809749358	0.000997033791237
e	0.119418967834	0.702155076776	0.106786429539	0.0247536901375	0.0109623200473	0.0102861538084	0.0250116989927	0.000625697160412
M	0.151159051195	0.518958363925	0.145275246513	0.0852124132458	0.0276795854658	0.0259153202461	0.0446998071876	0.00110025188347
a	0.161668290512	0.487085046308	0.129566910171	0.104919639015	0.0332175323553	0.0310125633887	0.0512278021649	0.00130224371116
r	0.288948056951	0.468400085436	0.0931547847237	0.0800482409383	0.0199704946518	0.0171277077696	0.031158531824	0.00119207465372
ì	0.33271594615	0.189301813812	0.347540764908	0.0751582979794	0.0154785978706	0.0125573068965	0.0245435555647	0.00270368805124
a	0.112634165983	0.0954197099373	0.473406608303	0.255001330326	0.0308404309435	0.0101970092722	0.0106858053116	0.0118149613504
à	0.0378445244543	0.0447524136458	0.518400256101	0.332846793442	0.0363414486478	0.00950466202407	0.00604537434387	0.0142645489168
v	0.0127398472348	0.0209872137986	0.539134535367	0.391125357814	0.0191619958826	0.00702787327469	0.00368229985462	0.00614090143893
v	0.0117525074683	0.00738814634953	0.243772172122	0.680784709271	0.0231110102942	0.0181515820916	0.0125322026182	0.00250767762964
r	0.0223358074894	0.00520485694984	0.0825742478173	0.699994759757	0.112042241765	0.0531673520305	0.0236199132061	0.00106080317655
i	0.0184739299591	0.00433469222995	0.0278772322924	0.438242881252	0.390939650588	0.0945242306768	0.0228692617354	0.00273813677552
n	0.00670617744903	0.00162555461332	0.00957909582413	0.245573095084	0.576930763529	0.136341943559	0.0200059209118	0.00323748261017
a	0.00277976460534	0.000974316027773	0.00418034102471	0.169664091695	0.63025444451	0.173989711186	0.0167042983039	0.00145304405506
r	0.00450365599078	0.00141503040926	0.00250968840824	0.0859530678983	0.624157831503	0.255623377062	0.0249211234346	0.00091622406502
t	0.0164961776636	0.00744673500309	0.00280020740275	0.0829963199661	0.472140960501	0.383305532354	0.0343868121449	0.000427233031673
i	0.0169251405655	0.00875787520103	0.00259331718092	0.0662771289887	0.360709786834	0.461128477451	0.0809539640483	0.00265427904056
s	0.0073487591995	0.00348282043368	0.00140229874031	0.0375645753296	0.321800985611	0.49742040915	0.127544741349	0.00343539847352
e	0.00415879192417	0.00183558417789	0.00116326374677	0.0276175273099	0.256880745204	0.50382773305	0.20157930045	0.00293706985117
m	0.00286109916572	0.000888664195963	0.00097985861559	0.01693774997	0.159067080068	0.46368873435	0.352725493483	0.00285136021706
è	0.00244213246991	0.000488291898654	0.0027506765052	0.0243992963233	0.0813285916893	0.337099194783	0.476532131161	0.074959737439
n	0.00231208603797	0.00216964199622	0.0202959358351	0.0244269304411	0.0425988002298	0.207942511594	0.514886477054	0.185367675813
a	0.00236203894599	0.00290632321541	0.024815162645	0.0129691093804	0.0284378864099	0.135984211198	0.572863959018	0.219661338604
</S>	0.001350405173	0.0018390607327	0.0134462548725	0.0067997175402	0.020545208205	0.097311056599	0.641885229509	0.216823069302
