 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.986534485	0.0074557559	0.00438409665	0.000578709315	0.000347978115	0.000351631535	0.000215221275	0.000126005763	6.14959075e-06
a	0.982103375	0.0115426892333	0.00327319605	0.00164586917167	0.000614801431667	0.000323233318333	0.000227734118333	0.000125216601667	0.000143955406417
p	0.952385438333	0.0129109818778	0.0142056115167	0.00223311359056	0.00118957137722	0.00707143427944	0.00174730385278	0.00798368618456	0.000272887995472
e	0.917013546111	0.0219714584259	0.0235339198389	0.00985786033019	0.00342511259241	0.00976395115981	0.00256360745093	0.0106772649282	0.00119329013182
d	0.86847971537	0.0271456390086	0.0501658092796	0.0133755919101	0.00555946466414	0.0129194117866	0.00661459518364	0.0137451941761	0.00199459477727
ì	0.685475605123	0.10487046687	0.0671085157599	0.02719972977	0.0207806404547	0.0184029842622	0.0127862497279	0.0170774200587	0.0462984021258
a	0.371424095041	0.191124598957	0.11643949792	0.109014003257	0.0891558668182	0.0240093727541	0.0201205322426	0.0092910360529	0.0694210143753
m	0.205867145014	0.127889736519	0.29704006264	0.118368740752	0.101864099939	0.0550093435847	0.0252492230809	0.0363933723843	0.0323182635584
i	0.139804318338	0.0930594890397	0.50082692088	0.0873553632507	0.050318149313	0.0555395691949	0.016917969627	0.0446601617948	0.0115180097861
n	0.080645899446	0.0823712428132	0.67191019696	0.0782011637502	0.029184561771	0.026933183065	0.00739037904233	0.0188963122649	0.00446702957203
c	0.0869658878153	0.0305248332711	0.79382003232	0.0315343213834	0.0136461745903	0.0255428076883	0.00417177094744	0.012177309755	0.00161682874868
i	0.0621348992718	0.014601809957	0.62104623744	0.0653624412611	0.0618769918634	0.103096247229	0.0115896410158	0.057068151585	0.00322353899756
à	0.0321346670906	0.0168268329857	0.343322855813	0.12803338042	0.195791967288	0.162833359076	0.0251368600053	0.0728559055283	0.0230641629992
e	0.0179843223809	0.0190324493286	0.206824221938	0.233703966807	0.328713699096	0.113612125025	0.0241211150018	0.0278202786428	0.0281878330664
n	0.0329757521443	0.0131882148762	0.119356863979	0.252682205602	0.333089069699	0.190457303675	0.0196381393339	0.0276983456809	0.0109141086555
i	0.0379907990014	0.0104418570587	0.0677233780597	0.221490335201	0.341042993233	0.268276644558	0.0196810014446	0.0284823018936	0.0048706920185
n	0.0381720012871	0.0087423229529	0.0329181980866	0.1845827604	0.307876617744	0.376619924853	0.0211218298149	0.0271751976312	0.00279117150617
d	0.0672831837624	0.0138530775843	0.0450887780289	0.0758254831333	0.164999250915	0.546616688284	0.0317609962716	0.0522434992104	0.00232904756872
ì	0.0515641379208	0.0232480865281	0.0479948420096	0.0511416900444	0.140090638638	0.558191676095	0.0542900107572	0.0537651524035	0.0197137533229
n	0.0199456939736	0.0180892963427	0.0276403273365	0.0582088180148	0.229693956213	0.516223878698	0.0653662492524	0.0301795828012	0.0346522161076
n	0.0567978859912	0.0091856482809	0.0156603523455	0.0413096222383	0.211719885404	0.401932312899	0.0912145007508	0.0755444522671	0.0966353727025
u	0.0664318623271	0.00540803139363	0.00692550352183	0.0231970673128	0.110719758468	0.269108110966	0.23667242025	0.143922674089	0.137614600901
t	0.0270352271057	0.00361958053121	0.00363202054728	0.0164608717709	0.0633320598227	0.272284043655	0.295926030083	0.241189031363	0.0765211353003
t	0.0184025567019	0.00317575477707	0.00556374604909	0.00719342125697	0.0285378449409	0.297303927885	0.202996540028	0.411172677121	0.0256534915201
e	0.010695938152	0.00266927599236	0.00501068896303	0.00632301908566	0.021933749647	0.200649962628	0.203268033343	0.518102625707	0.03134668526
m	0.00378928558867	0.00147113158745	0.00191881530101	0.00544068950189	0.0177690732157	0.179431354209	0.223972344448	0.533041618569	0.0331656823647
a	0.00147061834989	0.000616841792483	0.00085906472367	0.0022029208873	0.00913069873857	0.162407667403	0.172480378149	0.634291649523	0.0165401513996
n	0.0058333196503	0.000708682437494	0.00236216263122	0.00117684006577	0.00550196747952	0.085112911801	0.0984295307163	0.789673516508	0.0112010662332
i	0.00729201492677	0.000882961155831	0.00286515862041	0.00209005974526	0.00697249372651	0.0550174529337	0.0665431582388	0.832984585503	0.0253521178444
c	0.00244439527326	0.00049905232621	0.000975321140137	0.00228632531175	0.00740116360884	0.0319339813112	0.134277972746	0.790039108501	0.0301426985481
h	0.000822516345953	0.000189006826337	0.000351588462046	0.000819221533917	0.00318813052295	0.0334940197704	0.136813951249	0.813958136167	0.0103634302447
ò	0.000303100209184	0.000600766595446	0.000295110512682	0.00337022107797	0.00635084579432	0.0425566192568	0.0718885187497	0.852858245389	0.0217765582102
t	0.0105046388297	0.0216182663318	0.00654971577089	0.0273553503593	0.0237706262648	0.0634472077523	0.0639987442499	0.73730593513	0.0454494940701
t	0.125652963943	0.0360818731106	0.0204433839236	0.0387774631198	0.0363386477549	0.0867472092508	0.06718940475	0.531628065043	0.0571409593567
o	0.153731649354	0.0200286583502	0.0187946168419	0.0196564275733	0.025112517185	0.0650228253503	0.0606216739167	0.399488311681	0.237543289786
</S>	0.076973391737	0.0100542086451	0.00941812672195	0.0101928120866	0.0144527919925	0.0343668860752	0.0491709554583	0.382004890841	0.413365894893
