 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.843533935	0.1500641575	0.005623528	7.31638575e-05	0.00010856361	0.000263526425	0.00011376172	2.8738726e-05	0.00019059590375
s	0.837155668333	0.155604730833	0.00384943233333	0.0017355734475	0.000597675936667	0.000401421751667	0.000311016376667	0.000147166172667	0.000197325975583
o	0.746457422778	0.243798446944	0.00464476627778	0.00246761769917	0.000798288325556	0.000556095367222	0.000434407158889	0.000200334440889	0.000642670719528
t	0.611655240926	0.379463798981	0.00466433295926	0.00187729501639	0.000539135531852	0.000507892589074	0.000363499986296	0.000142986876963	0.000785840049843
r	0.618278980309	0.376373382994	0.00251310671975	0.00151781487346	0.000396044269284	0.000286065256358	0.000243751566432	0.000106054795988	0.000284798670948
a	0.49633195877	0.493097710998	0.00757505077325	0.00200704752582	0.000331406055095	0.000228124362119	0.000115910492144	6.44417823293e-05	0.000248339677983
ù	0.263807274923	0.705967513666	0.0198775489244	0.00384513010861	0.000594048101698	0.00049240690404	0.000405355629715	0.000158040880776	0.00485265633599
d	0.225705814974	0.658797947889	0.0405473896415	0.0143356353695	0.0117854216672	0.0187954976013	0.00894915014324	0.00433109977359	0.016751994112
i	0.128284700058	0.449552609296	0.311556636547	0.0315434241232	0.0180226072224	0.0252912652004	0.0119095475811	0.00580154725786	0.0180376213707
è	0.0433990336527	0.238490209765	0.610939012182	0.0500740013744	0.0110532399075	0.0132872010668	0.0092964448937	0.00243251489929	0.0210282931236
n	0.0158140961176	0.138440486588	0.539646404061	0.204865607125	0.0295872018025	0.0207206970223	0.0263100904646	0.0035540901131	0.0210612925079
g	0.0127906153725	0.072456378196	0.292981293354	0.494520029042	0.0466733499342	0.0263949400074	0.0409632378215	0.00513048557103	0.00808968370263
r	0.0129271347908	0.058138063732	0.109600407118	0.722510703014	0.0415069656447	0.0193563576691	0.0294308915072	0.00374820189034	0.00278129583754
a	0.00634320015193	0.033895910514	0.0759091713727	0.762831351005	0.0844394165482	0.019220888223	0.0124777823691	0.00299740733011	0.00188488001585
m	0.00266295287231	0.0118592456413	0.0627078863909	0.803589217002	0.0935272401827	0.0163892387743	0.00504790948303	0.0026363013767	0.00157996515582
m	0.00172274459077	0.0117381280804	0.028239018397	0.881664422334	0.0612298580609	0.00858141229143	0.00475945422101	0.00153599449223	0.00052890807334
è	0.000933250266923	0.0112413505235	0.0227234661323	0.853271957445	0.090448902687	0.0121713780971	0.00527031307367	0.00312503003074	0.000814367728647
