 	la	pasta	vuole	sale	</S>
i	0.9823455	0.01371683615	0.00247679062	0.0011687130935	0.000292219322122
p	0.66135936	0.33073791005	0.00471178990667	0.00289809693117	0.000292879687841
à	0.272575293333	0.696332636683	0.0250092888022	0.00480679107706	0.00127600350975
s	0.148659406778	0.759876445561	0.0837563212674	0.00602377102569	0.00168408605992
t	0.0730203005927	0.772759765187	0.0972885004225	0.0562831225752	0.000648340365307
a	0.0327684327976	0.543801047062	0.342547303474	0.0795150815251	0.0013681592771
ì	0.0147065459325	0.209188066021	0.711537514491	0.059292861175	0.00527503359237
t	0.0066322870775	0.074322556507	0.82307318483	0.090404733725	0.00556724918746
e	0.00278781771583	0.0273034842757	0.72843108161	0.228377561242	0.0131000577192
l	0.0568363678953	0.0604632773652	0.512029260537	0.355007607081	0.0156634814897
e	0.0748044598218	0.0714739421551	0.286466454179	0.542058235694	0.0251969124132
à	0.0253033397639	0.024351866485	0.215054738726	0.657019111898	0.0782709594711
l	0.00882075802463	0.00888747356167	0.181696918242	0.723873770633	0.0767210709237
a	0.00302667758821	0.00331463266056	0.0683647109473	0.623760113544	0.301533841408
</S>	0.00154949295911	0.00172582054028	0.0347124547737	0.398124041772	0.563888170704
