 	è	facile	che	stanno	ancora	svegli	</S>
è	0.616611005	0.2930847	0.004313630115	0.0024856311925	0.012733225789	0.0033164337105	0.0674554350184
f	0.316800819	0.57083584	0.00592302247167	0.0214672843975	0.0130747099297	0.00437549433683	0.0675228657261
à	0.117135921333	0.81485497	0.00664110525722	0.0267854605658	0.00494744992657	0.00264995469228	0.0269851862954
c	0.0531881887777	0.874554646667	0.0157592860857	0.0387627216219	0.00223615389219	0.00208478304409	0.0134142816655
i	0.0272466705926	0.895024338889	0.0274830500286	0.0426899185406	0.00112323932073	0.00177953924803	0.00465327292217
l	0.0247618338642	0.710670146296	0.241830881343	0.0182185821802	0.00106512216358	0.00172047451601	0.00173299270239
e	0.0239868712881	0.356152685432	0.575596373781	0.0384705353934	0.00172446735453	0.00187315320534	0.0021959694958
k	0.0149863647627	0.168657825144	0.762865457927	0.0481189287978	0.00168257275151	0.00134315123511	0.00234573161777
a	0.0107478135209	0.083956921048	0.768056985976	0.131464956599	0.00232973858384	0.00124249767837	0.00220111565842
s	0.0122529577736	0.0569989063493	0.729144081992	0.1948350322	0.00285344852795	0.00174300102612	0.00217260309614
t	0.0320382315912	0.114423318783	0.716288513997	0.1323295274	0.00197879044265	0.00218291304204	0.000758709042047
è	0.0336917208637	0.116497340261	0.464544486999	0.344991569133	0.00240133718088	0.00308381411401	0.0347897064807
o	0.0138938975569	0.047435710757	0.170664029333	0.698008799711	0.0180456564936	0.00360146047134	0.0483504201602
n	0.0168139761213	0.029351933589	0.154384574444	0.686713143237	0.0806055354979	0.0135905990904	0.0185402058201
e	0.0178264082004	0.0233334587963	0.146686021148	0.486581037746	0.296936178499	0.0199633673635	0.0086734918067
a	0.0060629796268	0.00792958395877	0.0543575493493	0.305946300582	0.599071842833	0.0190770194545	0.00755473890223
n	0.00505851260893	0.00560914841292	0.0263397650831	0.161927591527	0.766813564278	0.0292107798182	0.00504067796074
k	0.027319916203	0.116103946471	0.078880044361	0.0946924071757	0.644524941426	0.0361942479394	0.00228451564691
ò	0.0318595684343	0.15012562565	0.0903716500203	0.101305669059	0.345227465809	0.0353960773131	0.245713946082
r	0.0125269631781	0.0537702793767	0.0344824442401	0.22935167302	0.298308340603	0.0417090084377	0.329851296027
a	0.00685833532603	0.0236979842589	0.02088525508	0.22646379234	0.321570580201	0.0643342354792	0.336189812676
a	0.00462667637534	0.017058352553	0.01583965686	0.0872506621133	0.293624626734	0.212615491826	0.368984504225
t	0.0229897564584	0.0331087101843	0.0259860774533	0.0308972100378	0.252971488911	0.466951517275	0.167095214742
s	0.0597752854861	0.113096942061	0.0595660504844	0.0220800760126	0.125178639637	0.547156192425	0.0731468515807
ù	0.052093325067	0.11947154212	0.0548909318948	0.0911976053375	0.0712945912123	0.506520600808	0.104531447194
n	0.0179279164273	0.04068041814	0.0224118325316	0.113104485446	0.100329398404	0.586898750269	0.118647212398
n	0.0312508436424	0.106998038713	0.0759138176772	0.0742207101487	0.0972464536347	0.55637117009	0.057998963466
i	0.0360379255141	0.130354222138	0.0989726728924	0.0824210647162	0.0597423853782	0.55164271003	0.0408290271553
t	0.0208640554714	0.0598754546127	0.0603494592975	0.0604019439054	0.170106881793	0.596141086677	0.0322611500518
i	0.0155732285571	0.0397119532042	0.0450832924325	0.0421372379685	0.217879532598	0.525981698892	0.113633077684
</S>	0.00876237537855	0.0278906471021	0.0294905382163	0.0509825154843	0.161428324299	0.517028229446	0.204417388842
