 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.867768195	0.12225465	0.0068962843	0.000756508535	0.00066413569	0.00029335591	0.000208005372	0.0002341488425	0.0001902572185	0.000734473240175
n	0.589719904667	0.355263716667	0.0422123413	0.00156181076833	0.00677470993	0.00227156263667	0.000453848217333	0.0002696719275	0.000735741646167	0.000736727266725
ì	0.202584577256	0.706726022222	0.0606787827667	0.00254462558944	0.01051755981	0.00422412904556	0.00179833971578	0.00116048915583	0.00247794874872	0.00728756100891
c	0.0792043127853	0.846339740741	0.0454084765889	0.00255456619648	0.00795594077	0.00290054901185	0.00200000690293	0.00141413878761	0.00251515251291	0.0097071693863
h	0.0475822175951	0.871699060247	0.0461512465296	0.00287514603216	0.0218888632567	0.00313591550062	0.00123771363198	0.000497569881537	0.0014231961343	0.00350911891543
a	0.027642558965	0.692107943416	0.216305153177	0.0157911892107	0.0400772264189	0.00449472000021	0.00103483000066	0.000203151511846	0.0010725034461	0.00127073028181
d	0.0167094840883	0.392825317805	0.457354417726	0.0490081097369	0.0562901921396	0.0176274176667	0.00418043545689	0.000745783305282	0.0047565945167	0.000502221043937
ò	0.0133830113628	0.218030025935	0.551411772575	0.0851246782456	0.0961000107132	0.0225784378889	0.0053642283423	0.000988567681761	0.0062064427389	0.000812811624646
n	0.0109879644543	0.123891876312	0.627417390858	0.124269924415	0.0957625785711	0.0103666393296	0.00259172777077	0.00053383358392	0.0027646701463	0.00141339177488
t	0.0170340948181	0.0596940837707	0.638335430286	0.147350361472	0.0788086631904	0.0344628698099	0.00765738539026	0.00100737443797	0.0145868850488	0.00106282479829
a	0.015015182506	0.0255365195902	0.412159855429	0.381378807157	0.0911034763968	0.04592462527	0.00903406066342	0.00109355565266	0.0182437891496	0.000510125896097
t	0.00903881573533	0.0125508868634	0.21995222381	0.551383389052	0.165750665466	0.02715168909	0.00489773398781	0.000730789890887	0.00829459251653	0.000249244263032
a	0.00692344411178	0.00818411376447	0.14642112327	0.572326183017	0.232051991822	0.0244990536967	0.0036663101626	0.000639081453629	0.00511578010551	0.000172934575344
s	0.00482976547059	0.00489954686482	0.0655552597567	0.479940627672	0.411529133941	0.0268595865656	0.00249818192087	0.00042881135121	0.00330578400184	0.000153319879448
ì	0.00360957560353	0.00387019554161	0.0366468275856	0.217890545224	0.707435534647	0.0250555841885	0.00193892414029	0.000308588263737	0.00257575261395	0.000668460800816
n	0.00526338208118	0.00181766990054	0.0226757901952	0.162913107741	0.778887984882	0.0194307363962	0.0029518481801	0.000449765524579	0.00248765378465	0.00312203236694
n	0.00841663502706	0.00260763556685	0.0310557933984	0.157546994247	0.621184358294	0.111009558465	0.0146905956267	0.00165538834153	0.0477905319282	0.00404250552231
e	0.00579592734235	0.00244119400728	0.0247516333995	0.132151033082	0.409306916098	0.295675366155	0.0429260772089	0.00844680011384	0.0745348399761	0.00397022290744
f	0.00239330173412	0.00509029348743	0.0125883980665	0.102736715027	0.312404688699	0.429653568718	0.0649634210696	0.0137483227046	0.0531579713254	0.00326331550248
a	0.00114045558471	0.00596200555881	0.00839810029217	0.0602894646757	0.2449316329	0.557266622906	0.0686456390232	0.0117211979015	0.0399564904418	0.00168841186749
ì	0.00076461468157	0.0019974286796	0.00342741870072	0.0515171348919	0.260042047633	0.596388927635	0.0536012530077	0.0070996871205	0.0212174198139	0.00394410945583
c	0.0108279063272	0.000967766456867	0.00738698356691	0.0664212892973	0.370225182544	0.487486319212	0.0399731350026	0.0031458980935	0.00939077310463	0.00417474744194
h	0.0142253388757	0.000901535918956	0.0090463571223	0.0619981057658	0.311798990848	0.539791496404	0.0437102490009	0.00251140559783	0.0145452295349	0.00147128725731
a	0.00512685855823	0.000584468549485	0.00393443947743	0.0280287344219	0.156775088283	0.655560832135	0.122632989667	0.00583978919928	0.0202363821783	0.0012804563391
a	0.00171673893424	0.000198261730662	0.00134444150181	0.0125727808406	0.0619230431277	0.496783467378	0.352147619889	0.0408459757331	0.0303326593928	0.00213504614637
n	0.000728463199913	0.00101000571455	0.0011405218066	0.0049606210802	0.0220006186426	0.296315089126	0.549912393296	0.0816765405777	0.0405829251309	0.00167280929412
o	0.000401190063304	0.00128130817225	0.00108069692353	0.0031317116934	0.00857732664753	0.209870749709	0.613199951099	0.105350766859	0.055928270377	0.00117798747671
ì	0.000295363971101	0.00043188686325	0.00046306856251	0.0159173719645	0.00832056874918	0.16350028657	0.640290450366	0.0931867546197	0.0628636017923	0.0147305982256
s	0.000863844917034	0.000527868959517	0.0016370865875	0.0197903248215	0.00917721291639	0.158123655523	0.641410363455	0.0624132805399	0.0865197889308	0.0195365040085
o	0.000899130512111	0.000559730925239	0.00194950402417	0.00743009908717	0.00420243227213	0.103389312774	0.481711041152	0.207936503513	0.182327329644	0.0095948552695
n	0.00055889221047	0.00172120078048	0.00240110093639	0.00294471077572	0.00195581515738	0.041208586858	0.281995587051	0.455485494504	0.206227869881	0.00550072818983
t	0.000492959456823	0.00349334419349	0.00348663601213	0.00220615475857	0.00268995108579	0.0343040729527	0.253011235684	0.504121311501	0.194198103294	0.00199622078994
a	0.000215508072941	0.00255283203036	0.00211069888804	0.00166495456619	0.0024266655886	0.0265597860842	0.193587581228	0.495064703834	0.262946277765	0.01287097189
