 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.98030252	0.01671935025	0.00205875888	0.00057557685	3.85098905e-05	6.5312693e-05	3.974604e-05	0.00020022138515
v	0.70193794	0.28836587725	0.00219247824667	0.00240391303333	3.12392861667e-05	0.003623456343	0.00124503709333	0.000200060731683
ò	0.305864356667	0.628899439083	0.00757385158222	0.0396421300111	0.000589869266389	0.00624191201433	0.00278354703111	0.00840488221386
s	0.134101129556	0.785222546361	0.0103091639607	0.0515316458037	0.00079372181213	0.00449213387144	0.0022436781437	0.011306001438
t	0.0578142011853	0.865452348787	0.0112019140869	0.0370107087346	0.000381611617377	0.0182477592571	0.00591811251457	0.00397335534133
i	0.0339759897284	0.831483029596	0.0589298846956	0.0429242532449	0.000342541522459	0.0236086500857	0.00716050467152	0.00157510868911
z	0.0556266552428	0.759023056532	0.100142884899	0.044782840415	0.000587011934153	0.0255362396952	0.0135544197238	0.00074684797137
o	0.0585240774143	0.570249908844	0.245174401633	0.0806201201383	0.00127583314472	0.0276781832317	0.0157970139613	0.000680410552123
ì	0.0220337278381	0.303627103615	0.316156360544	0.334585406713	0.00301183711491	0.0129382697106	0.00566803374043	0.00197921618404
m	0.017006270646	0.167417168538	0.324465863515	0.448340185571	0.0150980018716	0.0165708228702	0.00903231861348	0.00206934391468
m	0.015435908982	0.174940039513	0.346314304505	0.37894888519	0.0209647206239	0.0252361022901	0.0373847102045	0.000775311914893
u	0.00561200049733	0.131667639838	0.359045731502	0.379656858397	0.017750276208	0.0563686237634	0.0494096830682	0.000489193061631
ì	0.00191063432578	0.0489339562527	0.299343003834	0.529669089466	0.0236118914027	0.0692734829211	0.0263998804561	0.000858054020544
m	0.00342739919859	0.0177737528909	0.130297959611	0.643026243155	0.101669767134	0.0751808109737	0.0275814685854	0.00104258694018
e	0.00392471567386	0.0073279579803	0.071970478537	0.390694261052	0.136888022378	0.345887873658	0.0421774635285	0.00112925161339
p	0.00263213833229	0.0099398365101	0.033757823179	0.155851403684	0.0754161277927	0.650706574553	0.0708075098428	0.000888612115463
à	0.00220508760443	0.0107757158234	0.0157427827263	0.0713812945613	0.0369001379309	0.781776814851	0.0798195066143	0.00139864714949
n	0.00089969857181	0.00378399058447	0.00777083230877	0.0353328521871	0.0465041043103	0.853029778284	0.0497813722048	0.0028973582165
t	0.000687669033937	0.00203841845149	0.00472383616959	0.0390317830624	0.0529737366034	0.821273709428	0.0768540274016	0.00241681795883
a	0.000463139209646	0.00132060134716	0.00287010678986	0.0351148894208	0.0253635417011	0.772067469809	0.154159135801	0.00864113270628
p	0.00154256646822	0.00613196837905	0.00294494899662	0.0152506962069	0.0124805632337	0.74914630327	0.2018683486	0.0106346327121
o	0.00189964590841	0.00771234330868	0.00281774365221	0.00860833982563	0.00630565594457	0.657551794423	0.305169629533	0.00993484571403
l	0.00237912918847	0.00858967895189	0.00228806087074	0.00626002203188	0.00381225951486	0.588257478141	0.378681823178	0.00973152619801
e	0.00253953445382	0.0088832198123	0.00207738974025	0.00546968645263	0.00264947273829	0.466728682714	0.492208701059	0.0194433206927
m	0.000896349375607	0.00416955643243	0.00111389576342	0.00238447909288	0.0016876439461	0.386964684238	0.58014425702	0.0226391763416
i	0.000347086675202	0.00259311788014	0.000761501107807	0.00133811748329	0.0010835565587	0.323068233079	0.651448475673	0.0193599682245
m	0.000131121848401	0.00152443519605	0.000524351912602	0.00074403381343	0.000629924489567	0.201537106026	0.776648758558	0.0182603010678
m	6.09181573337e-05	0.00120974728202	0.00149073356087	0.00220558443781	0.00205826202319	0.150446415342	0.836397652853	0.00613071651227
è	2.25451817346e-05	0.00044897691324	0.00159123884829	0.0024104471366	0.0024382953244	0.072335656114	0.906814917618	0.0139379196674
n	0.000248005388668	0.000917413640313	0.000727307144097	0.00296266990287	0.00162976209147	0.098489543038	0.849155492539	0.0458697445558
a	0.000328650498556	0.0011189023301	0.000621412281366	0.00322658420096	0.00146802300716	0.107129356679	0.67040338418	0.215703651519
</S>	0.000172750752778	0.00062936699005	0.000591739940683	0.00173934395048	0.00094461796858	0.0644125968395	0.56708799209	0.364421575759
