 	la	casa	la	costruisce	il	mastro	</S>
o	0.8942984	0.089961864	0.0063608971	0.0009511384	0.003998636395	0.0007454900515	0.003683574054
s	0.6155298	0.361872176333	0.00821847436667	0.0011314505	0.00404959372167	0.0055066653505	0.003691892239
p	0.33394856	0.650231858778	0.00555168368889	0.000631624436667	0.00143582651722	0.00696102825017	0.001239455197
ì	0.236726396667	0.745029706259	0.00749917712963	0.00163207944889	0.00077035192574	0.00338818548339	0.00495409919533
t	0.140887192222	0.811529088753	0.0335118790432	0.00262130614963	0.00159115327525	0.00357122369446	0.00628816553178
i	0.081348594074	0.663600256251	0.231341339681	0.0119570017165	0.00437555832508	0.00379822706482	0.00357904697726
o	0.031374817058	0.34718813875	0.576787989894	0.0311473449055	0.00833168810836	0.00231852668827	0.00285151572575
f	0.0246012980527	0.16719058625	0.620559199965	0.0424043719685	0.00865645036945	0.135185655329	0.00140246300858
a	0.0224174854609	0.102688933583	0.610159493322	0.0655607766562	0.0173509824565	0.180475566376	0.00134679070286
b	0.021327904597	0.0701017526943	0.664972984441	0.110654472219	0.0198810879855	0.111885103392	0.00117671477095
b	0.0370876388657	0.105980624231	0.618107648147	0.139892817406	0.00887172899517	0.089637987964	0.000421576101083
r	0.0562448536219	0.10313620141	0.583110862716	0.187982315802	0.0225487744984	0.0465103011547	0.000466693374461
i	0.0462900366973	0.0539929394367	0.395657167572	0.353923318601	0.0668681408328	0.0804451920516	0.00282320182482
k	0.0158925494891	0.0214219834456	0.196478642524	0.531831339534	0.0723790002776	0.158584597351	0.00341188829494
è	0.00635207879637	0.0121943007485	0.165543057508	0.443367656511	0.193583925426	0.166610945784	0.0123480641183
i	0.00280731048312	0.00590753950417	0.131137881503	0.227602230504	0.520985051809	0.0954207565947	0.0161393062061
o	0.000942856278707	0.00198529046606	0.0448765611677	0.121367321835	0.770933003936	0.0531667595316	0.00672826420203
m	0.00124590785957	0.00288433703202	0.0164816028559	0.066153473945	0.562322940645	0.348242832511	0.00266894818068
à	0.00134667300086	0.00319224546201	0.00909627375197	0.0305234596483	0.251619692882	0.694152160837	0.0100695042069
s	0.00087993401462	0.00214429923867	0.00906611691732	0.0182100025494	0.177051078961	0.768554836946	0.024093709069
c	0.000971640584873	0.00217205487956	0.0107950729724	0.0172183918498	0.093557426987	0.855661345649	0.019624065013
i	0.000580070879291	0.00115268312319	0.00781621757747	0.0103553607833	0.036673824329	0.910616015216	0.0328058093277
a	0.000212151482764	0.000463331564397	0.00272437737249	0.00436956092777	0.0327215307763	0.810964571739	0.148544453109
</S>	0.000126871419382	0.000295634722199	0.00144739657624	0.00282802621388	0.0403328953882	0.713654885869	0.241314286554
