 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.954082975	0.0426657005	0.0018888915	6.79021725e-05	0.0004989737785	6.7905745e-05	0.0007247432975	2.908191855e-06
è	0.952871358333	0.0393530321667	0.00202470773333	0.0001988459975	0.000808068646167	0.000386669588333	0.00324284939917	0.00111450241995
l	0.908232719444	0.0498304587222	0.00154181831111	0.0003592838825	0.00195375843539	0.000660854162778	0.0358346412997	0.00158648809332
o	0.630931659815	0.280479272907	0.0307355087037	0.0008253506275	0.00235536497846	0.000580293697593	0.0533221310999	0.00077040418444
k	0.273137302272	0.650050744302	0.0412257130346	0.000960804109167	0.00499627032615	0.000469333829198	0.0287633413666	0.000396537231147
a	0.0971132427573	0.742498371434	0.129666536145	0.00184083846972	0.00602693477538	0.000520534863066	0.0220246161222	0.000308979446716
i	0.0371791685141	0.509155310478	0.404389935382	0.0116940246232	0.00315604919179	0.000606155297689	0.0335198240407	0.000299523535572
M	0.0170970632664	0.501927000159	0.386541892794	0.0154915813744	0.0436720273306	0.000839470342563	0.0342911500136	0.000139807621857
a	0.0104112383555	0.44690990672	0.441775461931	0.0148149872915	0.0573125121769	0.00104784998085	0.0276151093379	0.000112932490619
r	0.0123590585518	0.26244892224	0.46755377331	0.0320573094305	0.200066253792	0.00194739969362	0.0234159467793	0.000151329416873
ì	0.0198184938506	0.194851531413	0.210309940437	0.0510740894768	0.268876234597	0.00304574953121	0.247829611926	0.00419436256562
a	0.0134754916069	0.0683910000043	0.116799809146	0.221815868492	0.197742914866	0.00840129274374	0.367377810642	0.00599580512187
è	0.00459600685897	0.0250831929681	0.0703057487153	0.270593796831	0.178641734955	0.0174669809146	0.426871986881	0.00644050564062
n	0.00208481658632	0.00993433485603	0.0500589245051	0.107992893944	0.283845908318	0.0206151786382	0.51884695896	0.00662093708021
a	0.00116960418044	0.00393748266201	0.0189928177684	0.0577381409813	0.308332067106	0.271255234546	0.335166690987	0.0034079223934
r	0.0183414930785	0.024688810164	0.00955807908947	0.0425587769938	0.349887953369	0.394916581515	0.158031044329	0.00201723746447
t	0.0268445553595	0.0355709670547	0.00457930812982	0.0282493113313	0.66048601779	0.182745142672	0.0606124241097	0.000912284688157
i	0.0117581662518	0.0162988386182	0.00196076724327	0.0213930831104	0.549960701597	0.366241759724	0.0235295171366	0.00885720492939
à	0.00395412080027	0.00596668694607	0.0109246640144	0.0136976773701	0.202043122199	0.436851559241	0.306057791479	0.0205044406431
v	0.00153312645109	0.00255629688869	0.0138168176881	0.00798050912337	0.0910598483997	0.171275742414	0.694685563826	0.0170921462144
v	0.0223502677504	0.0202768300629	0.0076059689127	0.0102602573745	0.260211564467	0.0804856684713	0.590625704609	0.00818372793813
r	0.0545943425835	0.0685521066876	0.00753643780423	0.0350224034582	0.507701534822	0.0583485504904	0.264180801536	0.00406376851271
i	0.0437874089712	0.0659705932759	0.00489575333474	0.0378989748861	0.383324799741	0.146277630163	0.093420586412	0.224424236504
</S>	0.0220074216506	0.033410613208	0.00278276601737	0.020425680043	0.19315146207	0.233776300081	0.047779797056	0.446665998252
