 	la	pasta	vuole	sale	</S>
i	0.9823455	0.01371683615	0.00247679062	0.0011687130935	0.000292219322122
p	0.66135936	0.33073791005	0.00471178990667	0.00289809693117	0.000292879687841
à	0.272575293333	0.696332636683	0.0250092888022	0.00480679107706	0.00127600350975
s	0.148659406778	0.759876445561	0.0837563212674	0.00602377102569	0.00168408605992
t	0.0730203005927	0.772759765187	0.0972885004225	0.0562831225752	0.000648340365307
a	0.0327684327976	0.543801047062	0.342547303474	0.0795150815251	0.0013681592771
t	0.0192016645325	0.248930731021	0.683045167825	0.047213001175	0.00160949103803
è	0.0129448907442	0.127455578007	0.800748379275	0.0545510370583	0.00430018812501
l	0.00607505704807	0.049581540669	0.865185629758	0.0738194040194	0.005338433555
i	0.00313194670936	0.0213589330563	0.739283169919	0.202974419673	0.033251567365
à	0.00130971389645	0.00749724857543	0.446665759973	0.483524146558	0.0610031507883
l	0.000663007285483	0.00299291844848	0.215517233324	0.741047272186	0.0397796181961
a	0.000362208903828	0.00144845049283	0.0909024136413	0.673555030729	0.233731935665
</S>	0.000226287984914	0.000773995961415	0.0465677756207	0.506131940365	0.446300017832
