 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.127778875	0.552507205	0.1255461015	0.0076971732	0.01484936741	0.04319517877	0.0067825224	0.121643555039
g	0.1017113246	0.562221995	0.136986563167	0.00753538833333	0.0176726998033	0.04514308359	0.0068217348	0.12190721617
r	0.0352744177	0.815354298333	0.0662734290557	0.00642866004444	0.0101349460344	0.01850986933	0.00709051226667	0.0409338862853
a	0.0690208324667	0.830652346111	0.0560330516852	0.00912553768148	0.00512828197813	0.00845372144333	0.00726628642222	0.0143199637338
t	0.119198690822	0.757952148704	0.0925369905617	0.0148168808938	0.00239614637271	0.00376913364778	0.00391299114074	0.0054170228915
s	0.081298208174	0.814574436235	0.0801987571872	0.0153469168646	0.00121694812424	0.00149615666926	0.00406047314691	0.00180807355767
a	0.064743498958	0.631654628745	0.276956959396	0.0198566091882	0.00118356069475	0.00130128230975	0.00351075944897	0.000792656346157
è	0.0713341453193	0.250018877582	0.602333263132	0.0594274710627	0.00508631406492	0.00293555093658	0.00192755864966	0.00693676109539
n	0.0407816267731	0.107197443861	0.654940294377	0.135287713688	0.0364062086883	0.00874945787886	0.00639155108322	0.0102456882318
a	0.0192497050577	0.055967897787	0.463297418126	0.330210527896	0.0944163762294	0.0200117326263	0.0101138816944	0.0067324526106
n	0.0120697751526	0.0203186892623	0.212570730709	0.622829545965	0.0986641897431	0.0186334987421	0.0107918615648	0.00412167322687
g	0.0236704257175	0.0235359345874	0.083395284903	0.782547748655	0.056065611581	0.00867443644737	0.0207136468549	0.00139689247229
r	0.0362154585725	0.128274152862	0.044168306301	0.694404156218	0.0350479661937	0.00738018414912	0.0539879356183	0.000521808484097
à	0.0268195923575	0.148742888387	0.063029806767	0.402169901406	0.268489800398	0.0212998150497	0.0578166495394	0.0116315177814
m	0.0134100867525	0.0518335575623	0.0737648399223	0.263887369802	0.527814800133	0.0282073610166	0.0249939520798	0.0160880388271
m	0.00771608855083	0.0215028288541	0.0557970359741	0.282740989934	0.562600800044	0.0247628256722	0.0385099819266	0.00636943650903
a	0.00436136874228	0.0098984063457	0.036796974558	0.171150378778	0.465066303348	0.251876052891	0.0567691639755	0.00408131040301
a	0.00147191111476	0.00331256122407	0.0124251630927	0.0602858003927	0.261319821116	0.609818884297	0.0474390553252	0.00392676863434
d	0.00190041351359	0.00726104945586	0.00551916323757	0.0859680921309	0.117306517039	0.541339258099	0.238498455775	0.00220701649478
r	0.00381016750453	0.0144548958186	0.00597257461252	0.16710599071	0.0500411573463	0.251716546033	0.506017625258	0.000881011404927
e	0.00304955903084	0.0107011225129	0.00483940382084	0.129172125553	0.0238394980154	0.314338592011	0.505145438419	0.00891424535831
f	0.00120052483961	0.00538600051097	0.00200913745695	0.0536776738343	0.0105973969051	0.336327859004	0.579160799473	0.0116406061394
ù	0.00092048387987	0.00363093520899	0.00601819338565	0.0302085712781	0.0392506209684	0.267458818001	0.585966423158	0.0665459630665
m	0.00112180069329	0.00193240190833	0.0101019147952	0.0314807537594	0.0898546786561	0.383814056	0.392830721053	0.0888636910222
m	0.0010527273511	0.00245572036944	0.00768249256507	0.0410151135865	0.0774991392187	0.306421352667	0.529978120351	0.0338953746507
u	0.000556567968133	0.00197303144315	0.00379877030502	0.0247961662822	0.0316705011396	0.150427006889	0.72150165345	0.0652763191936
</S>	0.000279426730716	0.00105424195157	0.00195542587751	0.0125326422711	0.0169356031698	0.129126236444	0.724727926725	0.113388469597
