 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.922250975	0.071858985	0.00256777915	0.001580429935	0.0004117916065	0.0004122961718	2.52010315e-05	0.0001609970695	0.000136290983	0.00059525917481
p	0.616056923667	0.368176151667	0.01032553015	0.00152332422833	0.0010948153355	0.000415313675433	8.45989385e-05	0.0007631721965	0.000963202094333	0.000597008275003
è	0.241994643222	0.708274397222	0.0289598383833	0.00256124322611	0.0059665777785	0.000427586843311	0.00195136064617	0.0027925493655	0.00266211429811	0.0044097222084
n	0.117794767741	0.823979865741	0.0327071171278	0.00369459594204	0.0072797271595	0.000475474761104	0.00258030384872	0.0032355071885	0.00245824979937	0.00579442017947
s	0.0638005465803	0.82877728858	0.0690627833759	0.00254232374735	0.0177198769532	0.000257966657035	0.00179009264957	0.00903363746283	0.00494346196646	0.00207203343982
e	0.0419947885268	0.55984585286	0.302254694459	0.0518749128158	0.0243563413177	0.000415250742345	0.00159430809652	0.0107412975276	0.00606314568882	0.00085940703994
t	0.0178798599089	0.335936414287	0.540546941486	0.0741108909386	0.0214119531059	0.000447907440782	0.00104849151217	0.0049184587492	0.00326740266294	0.000431665373213
s	0.016918235703	0.347431944762	0.549094187162	0.0315463301129	0.0341764570353	0.000189577574927	0.00261152147072	0.0104128431164	0.00747251395431	0.000146356290038
e	0.0145430861343	0.255515980254	0.491272722387	0.177770676504	0.0375358713451	0.000802701792976	0.00293746302357	0.0112198447388	0.00829041985144	0.000111218392413
k	0.0089635682781	0.137374442085	0.550353660796	0.229874432501	0.056186615115	0.00104654789766	0.00249697787452	0.00670213394627	0.00689896415048	0.000102661748471
a	0.00690991523937	0.095173850895	0.453977493599	0.343168317834	0.082951261705	0.00280560699922	0.00246295575817	0.00550512461542	0.00689921711683	0.00014628634049
o	0.00248640411746	0.0326422878417	0.195347293533	0.644500655945	0.106328923902	0.0109613756664	0.00185492491939	0.00252463640514	0.00315359422894	0.000199972073497
l	0.00423114693015	0.0165068012906	0.094836233511	0.488053706982	0.344229574634	0.0141522782221	0.0208602339398	0.0112053727017	0.00569858653298	0.000226112711166
à	0.00545208764338	0.0122260122302	0.055669625937	0.216227060661	0.543907758211	0.062435850074	0.0579204006466	0.0233641255672	0.00920980567766	0.0135872819704
d	0.00287748608113	0.0059108597434	0.0277557797457	0.139480044554	0.563750752737	0.086615004358	0.120324561882	0.0279870265224	0.00658030955922	0.0187181791901
r	0.00215447262704	0.0032406876478	0.0199353985819	0.066865817518	0.547606824246	0.0426160424527	0.238470470627	0.0625118221741	0.00940830101974	0.00719017431337
