 	un	forno	che	fa	buon	pane	</S>
è	0.86654635	0.09577667	0.0058078107	0.00288511249	0.002179907093	0.00187278782	0.0249313506436
n	0.691338583333	0.258423643333	0.0114215957333	0.00710403016333	0.00386949169767	0.00274165794	0.0251009831479
a	0.473700681111	0.483850144444	0.0166913379111	0.00959880438778	0.00339222923256	0.00206124659667	0.010705545316
f	0.272323576037	0.668288414815	0.0249126539704	0.0136664107959	0.00450043541085	0.0105648698156	0.00574365476033
ù	0.152906777679	0.753341734938	0.0437288993235	0.0198414002653	0.00599531560362	0.0143169326052	0.00986894090844
r	0.121020938226	0.775242961646	0.0594304431078	0.0198593194218	0.00551073440121	0.0071800885684	0.0117555209361
n	0.113091188409	0.728545673882	0.0772278077026	0.0510111991406	0.0102559188671	0.0152707175561	0.00459750503537
o	0.0977667757697	0.442019679294	0.314299412568	0.10733009638	0.0146367536224	0.020859662852	0.00308760176846
k	0.0369531902232	0.231706131098	0.487807764189	0.18531542546	0.0233563615408	0.0324255039507	0.00243562145949
a	0.0166756435077	0.151500636033	0.498865131396	0.266841925153	0.0276991565136	0.0360055476502	0.00241198618983
i	0.0059760556239	0.0589855166777	0.557104793799	0.337623175051	0.0212676025045	0.0164038590167	0.00263903490661
k	0.0036189727293	0.0338059412259	0.398784397933	0.52031235835	0.0308881101682	0.0114311141389	0.0011591321002
à	0.00626603990977	0.0315939250753	0.179862401644	0.631678572783	0.108786900056	0.0193310150463	0.0224811538214
n	0.00736159323659	0.0199206610251	0.099224019548	0.652504110928	0.169440986685	0.0198871686821	0.0316614926071
n	0.0288895298455	0.037838063675	0.0849026698493	0.611613120309	0.171997882228	0.0496057105607	0.0151530430024
i	0.0342782938918	0.040874321685	0.0622514816164	0.37438669677	0.304909140743	0.172311806854	0.0109882651341
t	0.0120474196739	0.0148325446883	0.0281839315388	0.24786830559	0.479390726914	0.210561960951	0.0071151015597
s	0.0064746949913	0.00840413856277	0.0209595951796	0.236371971863	0.573891608971	0.151509328984	0.0023886483819
o	0.0040463693581	0.00520249741759	0.0150048188599	0.139267644288	0.491918976324	0.339707896328	0.00485182114097
m	0.00265037064703	0.00448405370253	0.0104644202533	0.0922402217627	0.418162365441	0.466329112109	0.00566946892566
ì	0.00217981312334	0.00424450770751	0.00846877121777	0.0739056911209	0.33359571048	0.564870430703	0.0127350761872
k	0.00214291611545	0.0032003810425	0.00631617203926	0.0394349192403	0.256859458827	0.675741643568	0.0163044995957
a	0.00215104530182	0.00287234520083	0.00508633425309	0.0271724951801	0.214702373942	0.717274694523	0.0307406823986
l	0.00237862123061	0.00265415392028	0.00364636932436	0.0137605604934	0.0907906346473	0.852404324841	0.0343653078362
ò	0.00244955808354	0.00254851259676	0.00400955737479	0.0111633476311	0.0670555982158	0.80635528828	0.106418109649
</S>	0.00126355225177	0.00133717223338	0.00344265458739	0.00874726251555	0.0643671956079	0.72523504414	0.195607084825
