 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.880298855	0.073066476	0.018369791	0.00152420633	0.02198861492	0.000517706548	0.000282070755	0.0039450589065	7.24233926e-06
ò	0.923199498333	0.0301866646667	0.014941418	0.00177002977667	0.0231845791733	0.000894993382667	0.000569125698333	0.00428845156883	0.000965331108087
z	0.843173732778	0.0444400335556	0.0632672623333	0.0131446370256	0.0283814405911	0.00255120876089	0.00122500781278	0.00245812488961	0.0013586556027
i	0.518704662593	0.327794367852	0.0981203627778	0.0183581380085	0.030195049197	0.00302264365363	0.00127696479426	0.0016426366532	0.000885240267567
m	0.201659611531	0.457948929284	0.251399779593	0.0191213796695	0.0366220120657	0.00448895115121	0.00263065172142	0.0254671234744	0.000661588757522
i	0.0711130355103	0.450948593095	0.374218423198	0.0220271978898	0.0398500716886	0.00487337398374	0.00304795485714	0.0336026093915	0.000318726600841
n	0.0259007548368	0.410629951032	0.473418454399	0.0197774606299	0.0402792448962	0.00239476872791	0.00149983253571	0.0259001173638	0.00019941833028
o	0.00979719721893	0.267205380344	0.6226426348	0.0329970148766	0.0408083709654	0.0016927704093	0.00102538116524	0.0232802867213	0.000550985693427
m	0.00368383442298	0.209573060115	0.707449428267	0.0365322789589	0.0249649203218	0.00143996003643	0.000784292851747	0.0149066038404	0.000665611311142
i	0.00153276367633	0.110453298038	0.766840009422	0.0825452123196	0.0236195141073	0.00156540314548	0.000795866127249	0.0123513527468	0.000296553793714
l	0.00283150801744	0.0646520436793	0.701541536474	0.114625764107	0.0895195947024	0.00256158978183	0.00129488237575	0.0227240033823	0.000249079154571
ì	0.00349769667248	0.0316150975598	0.717142225491	0.0998702760357	0.116936928234	0.00279187836061	0.00150630580525	0.0259618511708	0.000677734464857
s	0.00216073115749	0.0159968843199	0.696421488497	0.167693323345	0.101162589411	0.00284791208687	0.00160442668175	0.00994724910027	0.00216540248829
i	0.0014730733335	0.00824154733997	0.419353683499	0.461596427782	0.0931880078037	0.00580482769562	0.00253317749392	0.00508119410009	0.00272810542943
a	0.000497118549833	0.00337090746332	0.151068584333	0.755554819261	0.0675661939346	0.0133554895652	0.00365162683131	0.0031410159667	0.00179428207648
t	0.000321275507611	0.00164050487111	0.0598570572777	0.57869655642	0.332187081312	0.0135581668551	0.0031405111971	0.00968038185557	0.00091847897216
ù	0.000276188727204	0.00148999555704	0.0353685720926	0.27233958214	0.663960960437	0.010631616285	0.0023115985857	0.0116521681519	0.00196931693739
t	0.000521900833735	0.00160462648568	0.0254899816975	0.186690260713	0.752993106812	0.015650360095	0.0040602644619	0.0086318149173	0.00435766531246
t	0.00441731487791	0.00217194989523	0.0177304748992	0.122995146904	0.594664505604	0.0242452366983	0.0119710134873	0.217925236306	0.00387910127082
o	0.00530444962697	0.00195581564174	0.0104493868231	0.0612880063013	0.320217335201	0.246835938899	0.0552696361624	0.294827238769	0.00385217725694
p	0.00885235687666	0.00456995032391	0.00623980146437	0.0377675661004	0.2481719084	0.4145208863	0.0962710887208	0.180081506256	0.00352492798898
r	0.0160696039589	0.00736186577464	0.00817235882146	0.0262490640335	0.276290059467	0.3199354521	0.0966575729069	0.248011082085	0.00125293938966
à	0.0114000051633	0.00466965588155	0.00775679837382	0.0353257533445	0.356615043156	0.258681214033	0.114561500969	0.207361231362	0.00362880361989
m	0.0042828113981	0.00550682458385	0.00677367422461	0.0682628511148	0.407876244385	0.300655084678	0.116727470323	0.084468647454	0.0054463797733
m	0.00299776979937	0.0110587521946	0.0131990617415	0.0822263020383	0.380872624795	0.323178028226	0.0925191821077	0.0910044021513	0.00294387496777
a	0.00209392066646	0.00919468819587	0.0127968455732	0.0506838032461	0.258329847598	0.364642086075	0.196137366036	0.101818329717	0.00430313746592
m	0.00376618845549	0.00413845519629	0.0057783347504	0.018367195782	0.0934513751993	0.435517995358	0.347376822012	0.0869122939057	0.00469137848864
e	0.0043231809917	0.00245280796876	0.0034325282368	0.00761595766067	0.0370825883998	0.382411348453	0.433703474004	0.123519886302	0.00545830849621
t	0.00719847550377	0.00195174895959	0.0027987931656	0.00362705065356	0.0181661801333	0.245742386151	0.419177598001	0.295595258767	0.0057425823254
i	0.00815690373292	0.00178561039386	0.0025856591252	0.00205161748452	0.0108993719111	0.12885734205	0.374108782667	0.462214459589	0.00934030893513
n	0.00511422680931	0.00132431380529	0.00146790834507	0.00106161737817	0.00544817783703	0.0724433876833	0.292617622889	0.60978717653	0.0107356028117
A	0.0041007988561	0.00121141487843	0.00122693079502	0.00627543424272	0.0117182176123	0.0409911088944	0.17850540963	0.734825792177	0.0211449077706
n	0.00183998550503	0.000756834069477	0.00114242061167	0.00832487161424	0.0130369127374	0.0304268689648	0.13484129321	0.768298630726	0.0413322115902
n	0.00651585846834	0.00162438568983	0.00457416877056	0.00431463350475	0.0134833854458	0.0180034363216	0.08616474107	0.834057210242	0.0312622131967
a	0.00761710721945	0.00165891009994	0.00514633364685	0.00266329560158	0.0132102350153	0.0117069407739	0.0660792503567	0.733726136747	0.158191781399
</S>	0.00382950520473	0.00089907810497	0.00261066140843	0.00166651830079	0.00724287230765	0.00984477838695	0.0707861251784	0.603160818373	0.299959605699
