 	tutto	il	cibo	vuole	girato	</S>
ò	0.97425345	0.0076995203	0.00288549185	0.00242418922	0.000436494388	0.0123008126419
l	0.678464018333	0.200378421967	0.01027425885	0.0851953234067	0.0117699816627	0.013917985214
o	0.266979024444	0.468571207322	0.115547956283	0.117035503136	0.0175938223876	0.0142724904047
o	0.097128591148	0.580405769107	0.238018442094	0.0620767980453	0.00860838079587	0.0137620168016
m	0.0383156233827	0.631308656369	0.175333978298	0.0478121150151	0.101637355099	0.00559227193053
a	0.0178424728142	0.478375145456	0.335543797033	0.030812674005	0.134951475366	0.00247446140684
r	0.0390364959581	0.389378725152	0.390621985344	0.0555636330017	0.123821165455	0.00157799736895
ì	0.0474125125527	0.331223746051	0.271979848115	0.201929284334	0.128815682485	0.018638905923
o	0.0171652833452	0.133262272417	0.518208899372	0.248524308111	0.0572324981617	0.0256067623077
t	0.0391401697094	0.0856583852057	0.462761537791	0.350572116037	0.0517144893872	0.0101533369792
è	0.0465877016031	0.0680307545352	0.16648026493	0.648509985346	0.0569806787957	0.0134106395364
l	0.015768643601	0.0248768105117	0.0668228091767	0.842404388449	0.0348313972652	0.0152959993788
i	0.00537440246867	0.00998267778723	0.124416016259	0.622148739483	0.218836941088	0.0192412413263
v	0.0350524860579	0.0144880423457	0.14417689432	0.232712526494	0.553876593696	0.0196934604088
o	0.044942562759	0.0159680285176	0.06820485534	0.091414334498	0.766268991232	0.0132012301029
t	0.0525973729927	0.0129068329082	0.0425094162467	0.0422086344993	0.838744810411	0.0110329286676
i	0.0551493812777	0.0118838150271	0.0284369955489	0.0215580714998	0.867451946804	0.0155197748559
m	0.018573568156	0.00465180170003	0.0232413987063	0.00892664929993	0.927685075601	0.0169214834363
m	0.00656845393533	0.00502718020001	0.00969697442543	0.0163611269	0.956656541867	0.0056897223031
è	0.00237900153028	0.00448475741334	0.00718984247514	0.0200733861	0.928155080622	0.0377179401077
n	0.0168293602953	0.00254696465111	0.0232411264917	0.0266023238333	0.774609726874	0.156170503369
o	0.0217186227318	0.00204514627037	0.0470121278306	0.0291986382111	0.536447365625	0.363578114456
</S>	0.0109691153159	0.00125187096519	0.0543868374153	0.0176406410056	0.428394667812	0.487356887228
