 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.79203502	0.18035168	0.01743673385	0.0023458503	0.001683435465	0.000421215023	0.000410671337685	0.0013549466195	0.0015236342835	0.00131545547	0.00112128339466
d	0.523148918667	0.444706393333	0.0171621072833	0.0023742438	0.00168591849333	0.000443518286	0.000417789337562	0.00140590362317	0.00163158936117	0.00584107105667	0.00118252903155
e	0.273703704889	0.694195181111	0.0162624237611	0.00298873183333	0.00171051200278	0.000285004580333	0.000930365437521	0.00073106757439	0.000819797987057	0.00665308348556	0.00172018574385
r	0.162130650963	0.807893093704	0.016021748387	0.00317240221111	0.00171148617093	0.000220278161778	0.00110068331551	0.000485064921463	0.000495389585686	0.00489198229519	0.00187731678462
f	0.150065559654	0.834162851235	0.00687840619567	0.00151690597037	0.00066994935031	0.000153638808926	0.000379017867837	0.000209690875821	0.000230097550562	0.00505583093173	0.000678155180207
ì	0.247811046551	0.674460120412	0.0211240469986	0.00441392115679	0.0016926002401	0.00117188062964	0.0178772016823	0.000737592447274	0.000477266848854	0.00336583244391	0.0268686006087
m	0.244947655517	0.649623773471	0.0317851206662	0.00554804401893	0.00213174906337	0.00152718393655	0.0239174391608	0.000926447330758	0.000566755217951	0.00203853022464	0.0369873528696
u	0.136264740339	0.62013956449	0.188084401889	0.024356532973	0.00426100167112	0.000902308272183	0.00929119242027	0.000525817425253	0.00030309381765	0.00091243745488	0.0149589080899
e	0.0463218120797	0.347325691497	0.46580609063	0.108402827658	0.0175621722237	0.00206288065739	0.00461013794009	0.000716593975084	0.000318493425883	0.000531174298293	0.0063421133633
n	0.0219972688266	0.176547660499	0.540645463543	0.178289069219	0.0241488727412	0.0125111318858	0.00207252393003	0.00179009292503	0.00184255935196	0.0377861549761	0.00236918575443
è	0.0158393206089	0.118785011833	0.456722597848	0.215303803073	0.0516168342471	0.0290880189619	0.04428974556	0.00455379504168	0.00293627988399	0.0505978834587	0.0102667043515
e	0.0072610456023	0.0460090742843	0.353915365949	0.356825781024	0.102107382749	0.0348813169873	0.0609559018533	0.00525949734723	0.001818801608	0.0176049565662	0.0133608464172
r	0.0270233909334	0.0545350767681	0.206440870316	0.339082650341	0.094783113583	0.0573914526624	0.0253782840844	0.0162729197824	0.013854110416	0.158653110802	0.00658495043907
t	0.0688662903111	0.107265115589	0.0930232851053	0.154938923447	0.0487804106943	0.0706669872208	0.0112033947615	0.0207939966941	0.021777691472	0.398718536934	0.00396529803636
o	0.058221764801	0.085807029143	0.0520154617018	0.129008807816	0.158559887065	0.12331931074	0.0195773608538	0.030324138998	0.0132795043573	0.327484566111	0.00240213236879
m	0.0577480429643	0.0888346569943	0.0408561825673	0.141194212605	0.205181970688	0.198975516913	0.0229323310179	0.0496564009993	0.0171612486524	0.175408552504	0.00205087412293
è	0.0576086329281	0.0899856875314	0.0456703205224	0.105043887535	0.144889185229	0.216380835638	0.132945635073	0.0582534983331	0.0184328874175	0.124705684168	0.00608374324098
n	0.0210116004494	0.0345017363771	0.0343765141741	0.0687389611783	0.126415775076	0.232774255213	0.215656308358	0.133743942778	0.0256662256725	0.0792329247227	0.0278817454137
a	0.0087944205328	0.0158416990357	0.015552853058	0.0468434113928	0.142396001692	0.194402118404	0.149903956119	0.283687710926	0.0471810352242	0.0639649253409	0.0314318669712
a	0.00293906360393	0.00532521993357	0.006065928196	0.0311172107976	0.154564283897	0.106846048468	0.093637855373	0.420070430309	0.127886855075	0.039289505547	0.0122575967237
n	0.00274704577798	0.00270642125619	0.00242651260867	0.0146976015992	0.075543153799	0.0564332864893	0.0449286135577	0.37188837677	0.286208141692	0.137679795182	0.0047410272479
k	0.0167466065927	0.0120261730187	0.00180779383622	0.00973849153307	0.0304150552663	0.0349478208298	0.0165321016526	0.191341876923	0.319797600564	0.364731838394	0.00191464977263
ò	0.0196888920776	0.0143367636729	0.0276124262121	0.0439968448444	0.0716262065888	0.0401543509433	0.104352642584	0.0884252689743	0.191083758521	0.340323724465	0.0583991381742
r	0.0085072188392	0.00824754489097	0.038657153404	0.0648515872815	0.0981504921963	0.0569773383144	0.139649000195	0.167405194991	0.175854524507	0.158288495155	0.0834114147247
a	0.00487250062307	0.00650605606366	0.019586394468	0.0484796494272	0.0937261640654	0.0484296851048	0.0909435093983	0.22724429833	0.203924701502	0.144854517052	0.111432516908
e	0.00192235576769	0.00303005188789	0.0104678228227	0.0321286488091	0.0800553030218	0.0257688883683	0.0704237728994	0.131666162777	0.183165460501	0.338716035684	0.122655548969
t	0.00672417107256	0.00649090289596	0.0044466821409	0.0134138825364	0.0309858195739	0.0103544594561	0.0257727039331	0.058455637259	0.191951170167	0.600034098561	0.051370484323
t	0.0337074860242	0.0352541384653	0.00382239881363	0.00860504411213	0.013728661758	0.00613303405203	0.0114518811777	0.0296420854197	0.144389870056	0.690689732854	0.0225756567743
ù	0.0367918571554	0.0398437057251	0.00520872340454	0.0185744900374	0.0463022872527	0.0268366829173	0.114556640393	0.0301095341399	0.070763829852	0.535157450951	0.0758547962581
</S>	0.0184062462987	0.0199535797176	0.00573681305227	0.0277055010187	0.0816956711263	0.0478145539587	0.219183920197	0.03657649557	0.040843764676	0.366471585475	0.135611858129
