 	mi	si	gonfiò	il	dito	</S>
m	0.98230608	0.01445735575	0.001277283385	0.000582030115	0.00137684592085	3.6327008e-07
u	0.918844013333	0.0637534539167	0.00686118926167	0.001057953205	0.00893140817362	0.000551950555827
b	0.791002437778	0.153992221306	0.0160059200872	0.00166048886833	0.0365998613912	0.000739079996609
r	0.551733415926	0.320753877102	0.0585140193624	0.00594351938944	0.0627603371304	0.00029483900687
i	0.258474363975	0.397747232367	0.264524496454	0.0202457784631	0.0583334257101	0.00067471033229
s	0.214002409992	0.320117050789	0.355953068818	0.0264625614877	0.08267824857	0.00078662149743
t	0.336539259997	0.310856210263	0.228685666273	0.0182682444959	0.10532187619	0.000328706531143
ì	0.272120542332	0.328171030088	0.217791352091	0.042880605832	0.11935501873	0.0196814315557
o	0.107529130684	0.223673612363	0.445835890697	0.098385781944	0.0978898184767	0.0266857381186
d	0.0448678498013	0.0851797684543	0.426511622232	0.086680674648	0.347229681726	0.00953039138287
à	0.0244241068671	0.0370928771514	0.163702717077	0.135756842216	0.627597547242	0.0114259215376
t	0.00877202657237	0.0189326167171	0.0732040901923	0.157823796072	0.728111069081	0.0131564268459
t	0.00452645120746	0.012240605239	0.0276594586641	0.063574350524	0.88606737636	0.0059317563153
i	0.00296940525182	0.008618683693	0.030893871988	0.117162270008	0.801118005453	0.0392377398051
l	0.00811979259994	0.00807420917767	0.0366045273293	0.137646868169	0.759601448484	0.049953110094
o	0.00983090967331	0.00792230177589	0.0357227217764	0.126845887556	0.741630149495	0.078048006857
</S>	0.00493728954665	0.00412594846294	0.0432742108882	0.177824783778	0.638741474747	0.131096303428
