 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.833206985	0.13074487	0.01139046885	0.0084743125	0.001248177	0.003641187765	0.0001229216925	0.00010749496	0.0082269699	0.00072091861	0.00031457953	0.00113832824	0.000134319155	0.00026438172	9.2070854e-05	0.0001691799375	2.86330655e-06
ò	0.896730795	0.0702778863333	0.01041408285	0.0079911728	0.000957862085667	0.003479809761	5.44415631667e-05	5.99962836667e-05	0.00758399075	0.000611060133667	0.000206462216333	0.00107877160217	8.42629546667e-05	0.000230651092667	5.33731753333e-05	0.0001705751825	1.486998455e-05
t	0.913086818333	0.0735449851111	0.00476036131667	0.00313051476667	0.000396396504222	0.00129113865967	3.00242890556e-05	2.96333265556e-05	0.00270640468667	0.000241330853222	0.000108519361778	0.000387468149557	4.98175345556e-05	9.4123742889e-05	3.77174271111e-05	7.39573275e-05	3.084594485e-05
t	0.633345386111	0.197199271704	0.0399114719056	0.0674142882889	0.00400955319141	0.0190611321199	0.000305661523685	0.000300090957185	0.0291172432156	0.00100720612941	0.000768467757259	0.00426490190985	0.000394728231519	0.00123102989696	0.00035719657637	0.00127223520583	4.017228395e-05
e	0.279653868704	0.478956377235	0.0682471483019	0.0899231210963	0.00540652103047	0.0251637268566	0.000415388571228	0.000401095423728	0.0395041014052	0.00134682995314	0.00100282704909	0.00558589269995	0.000505343795506	0.00161043566899	0.00045963212879	0.00169286206728	0.000124814960317
j	0.122544396901	0.684872619078	0.090069970434	0.0428438003654	0.00549448231016	0.0175279851022	0.000605608640409	0.00153684744591	0.0167725766351	0.00322933069438	0.00123881701303	0.00481106229665	0.000660553916835	0.00240476665966	0.000361689679597	0.00488346155443	0.000141965966106
è	0.070890492967	0.763939023026	0.0887565201447	0.0258896593218	0.00530469288339	0.0147437335941	0.000654610416803	0.0019077315073	0.00857449097837	0.00376460865479	0.00128798901101	0.00452349358555	0.000710022094278	0.00266881724122	0.000330811416532	0.00593559279481	0.000117686311369
n	0.0562155056557	0.857974241009	0.0515672860482	0.0132699129739	0.0021206884078	0.0057577492247	0.000330811328934	0.000713444027767	0.00472143402612	0.0013455818116	0.00055446086367	0.00167164076852	0.000330106896759	0.000980429665073	0.000201428422177	0.0020594934116	0.000185849057123
n	0.0280210822186	0.70302213367	0.113906121349	0.0721969833246	0.00802582946927	0.0266549325416	0.00122441009631	0.00132170717592	0.0288901221087	0.00197119444053	0.00160208947456	0.00682461600951	0.000771817575586	0.00232213058502	0.000606766267392	0.0024408972072	0.000197221975708
o	0.0137312958729	0.46077738789	0.307126157116	0.107593485442	0.0121110611564	0.0349180154139	0.0015553263921	0.00152698579197	0.0396095423696	0.00286121318018	0.00217847902485	0.0086675871365	0.000921384598529	0.00275132156167	0.000729687022464	0.0026052429024	0.000335829671903
