 	la	casa	la	costruirono	i	muratori	</S>
o	0.882763315	0.09916857	0.00823468842	0.0004621499625	0.005073399853	0.0009286383625	0.00336928898029
s	0.600640175	0.37704256	0.00961300424	0.00221779636417	0.00533319391767	0.00177253762083	0.0033808104001
p	0.322019818333	0.664472746667	0.00557439728	0.00292917795472	0.00231003480589	0.00155437445028	0.00113947834703
ì	0.242085629444	0.731774595556	0.00925082986	0.00304034401824	0.0014008658353	0.00107546516009	0.0113722413227
t	0.156633153148	0.772976798519	0.0473173772867	0.00362776337275	0.0030019866451	0.00147851372003	0.0149643766276
i	0.0879396905493	0.677071776173	0.213800950429	0.00692455962425	0.0049456258817	0.00200855680668	0.00730880306253
o	0.0335764396831	0.398659452058	0.535390220143	0.0155734152081	0.00983792962723	0.00187639956889	0.00508614242084
f	0.0230032408944	0.198309057353	0.583401436714	0.151774226069	0.0182144842091	0.022913456923	0.00238409460695
a	0.0193828517781	0.120699644118	0.604847955571	0.204443935356	0.018085191403	0.0305400064077	0.00200034326898
b	0.0110490417394	0.0566552730393	0.564899531857	0.340115771785	0.0108042584677	0.0147660759026	0.00170998761533
b	0.0186068552465	0.0651396726798	0.361179467286	0.539806737262	0.00585709338923	0.00882485332087	0.00058530803721
r	0.0349868957488	0.0710363658933	0.357787962429	0.521487312421	0.00817755636308	0.00621507979362	0.00030883983217
i	0.0298516074163	0.0407176910311	0.26483179881	0.62753950414	0.012310485121	0.0225968812645	0.00215207195739
k	0.0100528476954	0.0143705442437	0.119443033603	0.81663742138	0.010360818707	0.0264318029882	0.0027036153758
è	0.0051220146218	0.0097472092479	0.234291953868	0.67874891046	0.0384931002357	0.0174361722294	0.0161606893486
t	0.00466533817393	0.0114780955826	0.335883171289	0.539664620153	0.0640980944119	0.0148734076765	0.0293372464495
s	0.0113592070246	0.0276103826942	0.199587317096	0.659209273384	0.058174376804	0.0229198394922	0.0211395588165
a	0.0123737158922	0.0291606561547	0.087284693532	0.527530051128	0.246565926601	0.0816874544974	0.0153974602722
n	0.00512223524807	0.0104638950749	0.0308322603107	0.513441443709	0.331955588867	0.0973110358325	0.0108735222351
e	0.00269534813736	0.0042082046253	0.0114141300869	0.454544147903	0.416775829622	0.104143139611	0.00621919678937
e	0.000906152769787	0.0014153798751	0.00405390417897	0.161431663801	0.706343809874	0.120433621537	0.00541546472979
f	0.00947293465926	0.0192301427914	0.00253967269299	0.116608385767	0.690003176625	0.159158665512	0.00298706690993
a	0.0123288443244	0.0251679685131	0.00199286569433	0.0985184425557	0.486936792208	0.371697301837	0.00335781230331
b	0.00466847044613	0.0105425147537	0.00162310896144	0.144498338152	0.356971370736	0.478580057279	0.0031161210811
b	0.00226651631538	0.00594658987123	0.00814857942048	0.198648236051	0.288446670245	0.495435709093	0.00110769553837
r	0.00102071717179	0.00239697638374	0.0156397848068	0.123763690017	0.279948236748	0.576411469698	0.000819110944123
i	0.000453427957597	0.000936544005913	0.0114593325779	0.060711714539	0.206801113249	0.710570589899	0.00906726998137
k	0.000164808612866	0.000360444069971	0.00384942962497	0.021901244913	0.0815388074163	0.8807158633	0.0114693889605
a	6.86563632887e-05	0.00016708820899	0.00131166303232	0.00783333675767	0.0371201624721	0.935051677767	0.0184473959535
t	8.00804200962e-05	0.00043560912533	0.00059293461144	0.00398873023922	0.0251453361574	0.947161849256	0.0225954408845
ù	9.95630123654e-05	0.000571602188443	0.00955506410381	0.00481887401307	0.115901026052	0.763466393085	0.105587469195
r	0.00161051954312	0.00341744200948	0.0189707240346	0.00707095553769	0.153152082017	0.501140181028	0.314638113065
i	0.00218498533437	0.00478247906983	0.0134706566782	0.00572995895923	0.0709530706723	0.429382693676	0.473496151022
</S>	0.00122657139719	0.00309354213492	0.0076041838391	0.00316559014962	0.0457670753362	0.424422686838	0.514720325511
