 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.7754853	0.15533487	0.01131648045	0.023688337465	0.01112049025	0.003705323208	0.01128422433	0.00121194087476	0.00153722133745	0.0007827945255	0.00453297591187
m	0.49270917	0.204874876667	0.0792785704833	0.0248248828217	0.118156599083	0.00412397940267	0.0155949864433	0.00130004477492	0.00235312301248	0.0522144728085	0.00456927211729
à	0.273302776667	0.356786862222	0.109044931161	0.0157138169406	0.155024919028	0.00270810166756	0.0098853789811	0.00158523114164	0.00218743607083	0.0698084168028	0.00395209665243
n	0.206450802222	0.489694887407	0.098877581387	0.0471640323135	0.0946931490093	0.00590139875585	0.0194862761604	0.00361418561388	0.00327421402361	0.0251344893343	0.00570894701748
a	0.109260058941	0.611363929136	0.108079583796	0.0556262854378	0.0669299264364	0.00645732531862	0.0224785984868	0.00334262672796	0.00307984350287	0.0092921499531	0.00408967907249
m	0.045023954847	0.525872369712	0.253115554599	0.0235432680793	0.102922222245	0.00273734330621	0.0082851882956	0.00127721454932	0.00156635882929	0.0340928189594	0.0015637260675
u	0.0223296350157	0.325180396571	0.461510851533	0.0197043756264	0.121510333082	0.00163725606874	0.00347240667853	0.000539923753107	0.0010514774951	0.0424438254398	0.000619536875833
c	0.0120184577386	0.24637658419	0.545768317178	0.0185549039421	0.146896463361	0.00121337608958	0.00188687257284	0.000347492337702	0.0007444971837	0.0258803629333	0.000312686186944
e	0.00833278870287	0.129674865063	0.656994092393	0.0189831460474	0.162344347787	0.000935534663193	0.00131278406095	0.000248157389234	0.000633483619567	0.0204029021878	0.000137872510648
o	0.00297613052429	0.0987055633543	0.738034817464	0.0759793093491	0.0737662992623	0.00193167482106	0.00099064512365	0.000252579949745	0.000260065216856	0.00698634368593	0.000116518603549
c	0.0025234212081	0.0556459264514	0.679508205821	0.089337872783	0.165730676421	0.00200026244702	0.00111934107455	0.000266141736582	0.000223483424285	0.00354279644198	0.000101863297183
i	0.00239317427603	0.0362063168171	0.571031435274	0.120743273928	0.26355973214	0.00222701965567	0.00065119571485	0.000219024435527	0.000200723173095	0.00270829551399	5.98314617277e-05
ù	0.00113969551201	0.0405600982724	0.401322951758	0.328616061309	0.220568380713	0.00338407725189	0.00192217709495	0.000418773591842	0.000164092879365	0.00133707866466	0.000566616623909
r	0.001037193784	0.0310481004241	0.202304253919	0.496538990436	0.217275810238	0.00481549448396	0.029940168865	0.00498697936395	0.00515845474979	0.00197230321489	0.00492223140797
i	0.000715401847667	0.0134530600414	0.0869688406397	0.638787943479	0.179763190079	0.018301645728	0.0394941142883	0.00708189715465	0.00691738209993	0.00234707977163	0.00616941046932
m	0.000624015802222	0.00548059084713	0.0350646848799	0.503955364493	0.398984420026	0.0204478010993	0.0152827714428	0.00321996296155	0.00267332729331	0.0118809698905	0.00238605919977
u	0.000592081102874	0.00285842998238	0.01756368296	0.331902161498	0.568919993342	0.0509837495564	0.00611033056093	0.00260812419718	0.00145849987444	0.0159603437635	0.00104256870992
e	0.000204323819758	0.00178415846079	0.00857006632	0.441556410499	0.377270894447	0.139436573185	0.0147767189203	0.00655178706573	0.00170390052481	0.0071768345545	0.000968299369973
p	0.00117530725659	0.0011719836636	0.00509845457333	0.316851288166	0.498476288149	0.126847591062	0.0201503959734	0.00677227248858	0.00250057770827	0.0200478643515	0.000907963923324
ì	0.0015267490822	0.00345723436453	0.00610504399111	0.147430464055	0.619682209383	0.0714203450207	0.105085260991	0.0115190052962	0.00400585643609	0.0250269576172	0.00474087624111
t	0.00107511569073	0.00468477005484	0.0074076685637	0.0992180860183	0.434191813128	0.0619368736736	0.29681510033	0.0379678714321	0.0284056266787	0.0128573897057	0.0154396720804
t	0.00443635079691	0.00315298261828	0.0094544260879	0.0439553527394	0.309165757709	0.0327334954912	0.27966392411	0.0417666099774	0.0434338948929	0.216256854235	0.0159803404935
a	0.00502494327664	0.00205972515809	0.0083184217393	0.0193297589798	0.18853743257	0.290657598764	0.111326124703	0.0533898278258	0.0295228272976	0.284507448412	0.00732593073117
n	0.00716919743655	0.0018669866047	0.00544996928977	0.0127422544933	0.10539881619	0.433349792921	0.137170840901	0.0559791847753	0.0257526800992	0.211805863137	0.00331446344372
e	0.00788413096418	0.0017962010349	0.00448493920326	0.0087201907311	0.0771291244967	0.41845075764	0.171380273634	0.0795263170918	0.0334856343664	0.195427932046	0.00171452871457
m	0.00504227687339	0.0021196755783	0.00576939517442	0.00619297631037	0.0666240385989	0.37102657988	0.100150053545	0.0890718683639	0.0541789594555	0.298649238349	0.00117498568819
