 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.818848915	0.1652227	0.0059543889	0.00105222578	0.00160664843	0.00557713335	0.000312143985	0.000473107205	0.0003801778625	0.00057253478929
t	0.574588531667	0.37437408	0.0345011273	0.00112543592667	0.00396239091	0.00848165411667	0.001445905895	0.000534365715	0.0004082750075	0.000578211041097
e	0.265447490556	0.65724568	0.0579265444333	0.00144518780889	0.00500585187	0.00899986337222	0.00260864799833	0.000453575265	0.000272432935833	0.000594758825032
l	0.163270390185	0.654484393333	0.160138436811	0.0015241373963	0.00667800285667	0.00907560245741	0.00351056476611	0.000467932728333	0.000232360591944	0.000618225886677
ì	0.0726844725617	0.730038781111	0.178537701604	0.000782697648767	0.00626625625222	0.0061594473058	0.0041479950887	0.000326969502778	0.000164872093981	0.000890848240559
s	0.0259086741872	0.88471301037	0.071969889868	0.00130624893959	0.00468771891741	0.00310247135527	0.0055388728629	0.000320385640926	0.000372646007994	0.00208010558019
i	0.0157602852291	0.612678627457	0.333194163289	0.0157666261799	0.00753717283914	0.00424422955176	0.0077449149543	0.000339959326975	0.000475689219331	0.00225830716006
n	0.0192305530764	0.215302092152	0.71383793443	0.02202495186	0.0137210772797	0.00723829285059	0.0067679205181	0.000355555615658	0.00031986032311	0.00120176849169
a	0.0166671117921	0.0778571816507	0.84733204481	0.03010551442	0.0146302544266	0.0085285089502	0.0038504589727	0.000317279079886	0.000230638301037	0.000481016685563
z	0.0131122396974	0.0293936101502	0.88499074827	0.0326510524733	0.0251066031422	0.00981061831673	0.0041949604909	0.000308857154629	0.000179036613679	0.000252261283521
ì	0.0112544221658	0.0350344510501	0.819521982757	0.0464401661578	0.0440681407141	0.0113761124389	0.0279911537303	0.000498445604876	0.000423363871226	0.00339174076617
s	0.0115133509886	0.0419422416834	0.740066660919	0.0713646087193	0.067552317238	0.0145847831463	0.0396401619101	0.00112267123496	0.00181332339041	0.0103998409221
i	0.0104633622029	0.0220707093411	0.512278381973	0.30460563624	0.0981386904127	0.0190065023821	0.0205090481034	0.00119807617165	0.00212325369014	0.0096063114307
n	0.00547856170763	0.00790565102703	0.235332625658	0.42017676208	0.286890683471	0.027281884794	0.0110673675011	0.00124248265055	0.00124754362338	0.00337644946357
a	0.00377504797588	0.00317336277681	0.120769661886	0.417590484027	0.404524271157	0.0393418322647	0.00741483450037	0.00126147163685	0.000956659907793	0.00119239501119
m	0.00162766086529	0.00334074276007	0.080685641962	0.366100674009	0.501296400386	0.0358749927549	0.00916871383346	0.00084432449895	0.000593184735931	0.000467653731063
i	0.00090268614843	0.00339571730296	0.0658604004207	0.245449057336	0.623591580129	0.048571149585	0.0106355148112	0.000825424366317	0.000551674411977	0.000216786931021
n	0.000919599909477	0.00499135828392	0.0326171025736	0.198655544612	0.67548951671	0.073971203195	0.0117410434704	0.000936839288772	0.000538615803992	0.00013914789034
ì	0.00109215462316	0.00558742566464	0.0221906491912	0.0759124820373	0.648827948903	0.0771154443983	0.16595322449	0.000900959162924	0.000548704001331	0.00187093692345
s	0.00173353836105	0.00373691645821	0.0139779850637	0.0379377613458	0.598611316301	0.0928846447994	0.241184538163	0.00107785515431	0.00139657863378	0.00745879830782
e	0.00176702997135	0.00306041845207	0.00889062122123	0.0634968594486	0.557654398767	0.232250914933	0.117151821721	0.00339865258477	0.00408914217793	0.00824007150261
l	0.00113902030812	0.00588115611669	0.00975555694041	0.0718642888162	0.494516092922	0.316033671644	0.078254592907	0.0125608769949	0.00645908805931	0.00353562080087
i	0.00092789034604	0.00681788472003	0.0098619940668	0.0504104006054	0.394842452641	0.440600490548	0.0639026263023	0.021240293665	0.00961049968644	0.00178548530029
p	0.00128984682535	0.0122332652545	0.0137880171089	0.0411375932018	0.27960472588	0.500549196849	0.110241504101	0.029336114555	0.0106017654288	0.0012180134801
a	0.00140902673712	0.0140376957905	0.0150619538796	0.0292242654006	0.21985769196	0.54392469895	0.126606739367	0.037550061185	0.0114420026763	0.0008858937067
r	0.00216605727437	0.0276996169692	0.0204206161365	0.0225117650669	0.118027540653	0.58937521965	0.155701311122	0.0514753310617	0.0117839158921	0.000838669662233
ò	0.00242367402979	0.0322557618631	0.0222803716455	0.00941242195563	0.0699606202177	0.34002317555	0.473064217041	0.0428598119539	0.0066335680307	0.00108640884741
n	0.00162845604826	0.0129780264944	0.00920137598183	0.00530915211854	0.0396586677392	0.216809074183	0.68049479568	0.0194256392513	0.00429878561023	0.0101960154491
g	0.00208006301609	0.0133711708315	0.00645454216061	0.00365076540618	0.0337950542464	0.178392782394	0.732081141893	0.0133720037504	0.00380787823674	0.012994595683
h	0.00152306585203	0.0170265612772	0.00467959225354	0.00227489786873	0.0228432687488	0.0774738336647	0.859333270631	0.00787570235013	0.00217746341225	0.00479234614767
ì	0.00062035256601	0.0114252936927	0.00241765865118	0.00258217578958	0.0133904536829	0.0285954420882	0.931386113544	0.00471978655004	0.00144952240408	0.00341319543589
z	0.00284753729067	0.00923782716457	0.00868725025039	0.00589463792986	0.0200912203276	0.0449636446961	0.881077391181	0.01661780185	0.00436996890136	0.00621272147863
i	0.00358449574769	0.00851165621952	0.0107582122868	0.00718173480995	0.0214367485092	0.0632805555654	0.54143880106	0.23778415395	0.0884931393005	0.0175305161595
n	0.00152093762336	0.00629978690451	0.00649184963227	0.00477370730332	0.00930509556973	0.0420903808551	0.230186487687	0.53232390465	0.148856236434	0.0181515987232
a	0.000832499176687	0.00555835391384	0.00503820353076	0.00303723690111	0.00473939373658	0.023174393285	0.124127675429	0.592743888217	0.230975072145	0.00977327057773
f	0.000503510224462	0.00640350625028	0.00516490849692	0.0024546274337	0.00316049892553	0.0138618644283	0.094902341343	0.605224449406	0.261251607382	0.00707272507258
à	0.000397403823487	0.00670187891443	0.00523616910897	0.0077820916779	0.00663898577518	0.0229124338094	0.141461817114	0.490740913135	0.275964505794	0.0421638522375
i	0.000136924840422	0.00225757490814	0.00179103906132	0.00868414382163	0.00639395572506	0.0235402017365	0.104126046905	0.424838101045	0.367769648598	0.0604623950792
a	4.66687768007e-05	0.000774503563713	0.000633561898773	0.00294772191621	0.00223148781835	0.0120137630455	0.035488096935	0.517848940348	0.397266092866	0.0307491880264
l	0.00106175451833	0.0308252656766	0.0206126624296	0.0015678541854	0.00532668471612	0.0170054340152	0.0576668024117	0.470724783449	0.379149734289	0.0160590264755
ì	0.00141583466878	0.0408848342389	0.0273279818765	0.0142352255618	0.0132944539054	0.0370787370051	0.0912833941372	0.306425667816	0.404732704763	0.0633211572918
o	0.000489156081593	0.013719118483	0.00921034882983	0.0179554542539	0.0115116532485	0.0348661230684	0.0573171476624	0.212464825939	0.517970681588	0.124495482431
</S>	0.000245468334796	0.0069066863265	0.00462549762142	0.00904631422695	0.00585688454425	0.0183922876342	0.0289979582562	0.22985868297	0.562608210794	0.133462001216
