 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.82940164	0.050089835	0.09612496685	0.006781258435	0.01138003515	0.000340843043	0.001813007965	0.00406835708149
m	0.521542153333	0.340913098333	0.0983180216167	0.0152115838117	0.01601090205	0.002104333481	0.00182511674433	0.0040747454465
a	0.373491707778	0.551148499444	0.0402473005389	0.0151984334372	0.0150841210167	0.00255551831033	0.000651511327443	0.00162288708817
r	0.319317411259	0.632161933148	0.0209807761796	0.00909778247907	0.0161173303389	0.00124963948678	0.000261466453814	0.00081368567939
a	0.14037477242	0.813140711049	0.0203884987265	0.00680584532636	0.0156194994463	0.000821595095593	0.000502584639271	0.00234653645646
n	0.0770131444733	0.88194595035	0.0197026745755	0.00417603677545	0.0132638818154	0.000453155065198	0.000585389779757	0.00285975846549
g	0.0729110518244	0.89108996345	0.0186385038585	0.00452835159182	0.0105468854385	0.000683159255066	0.000507496076586	0.00109455136183
i	0.0874994859415	0.868039987817	0.0246220416195	0.00947575453061	0.00690066474617	0.00118092591836	0.0010518360422	0.00122926578061
à	0.229998987314	0.658325429272	0.0605776222065	0.0171191611769	0.0189264000154	0.00143375337279	0.0027083966474	0.0109102062602
n	0.293555152438	0.493413276424	0.121348590736	0.0330403327256	0.0353781976718	0.00301762339093	0.0051189758158	0.0151278166534
e	0.133724631913	0.409403992141	0.327419933579	0.0704702705752	0.0362310045573	0.00411422103031	0.00720656570527	0.0114293649511
è	0.045497457571	0.181717403547	0.63706452786	0.0722012138584	0.0415523688524	0.00258452311677	0.00632743563509	0.0130550619837
n	0.0183587410237	0.0681227206823	0.75508289262	0.0896439899528	0.0475143119508	0.00484595357892	0.00593166194503	0.0104997271612
e	0.00865946131957	0.0290346223608	0.60824689754	0.294339229984	0.0357345009836	0.00690128329297	0.00920559248168	0.00787838838707
s	0.00477979708486	0.0177743422536	0.449094322513	0.428306583328	0.0815973656612	0.00542849186432	0.00748311088389	0.00553593858902
e	0.00346976526929	0.0137345591012	0.348634434171	0.525411654443	0.0985041725537	0.00415960828811	0.0037261519513	0.00235960522301
g	0.0051101776641	0.0119361513837	0.198928448057	0.644558651481	0.128610611518	0.0069302847627	0.00253159549377	0.001394049061
i	0.00565376201037	0.0112528949279	0.102315825019	0.72678981716	0.142379804173	0.00828049785423	0.00225134914126	0.001076020307
r	0.00839379979246	0.018350227776	0.057072666673	0.634986349053	0.271988041724	0.00604832565141	0.00213462861375	0.001025941269
è	0.00935608968415	0.0209465980253	0.0387531715577	0.418908966351	0.496121667241	0.0055751259838	0.00305260707125	0.00728579205633
t	0.00441468981472	0.00870471810843	0.0356802295192	0.476285428784	0.426455645747	0.00602146032793	0.0156191175571	0.0268187213521
s	0.0152350667716	0.0153180613695	0.0266282705064	0.475366976261	0.392798218582	0.0193109514426	0.0229130478524	0.0324294111174
i	0.0176128574925	0.0162032014965	0.0170206224021	0.45746352542	0.330400318861	0.0818787854809	0.0500320812841	0.0293885970391
d	0.0125019787328	0.0151714852055	0.0093558007007	0.387954698473	0.39888908562	0.0995298294936	0.0539350339347	0.0226620781697
ò	0.0107888491103	0.0147703663652	0.00987447873357	0.184247392824	0.69583422854	0.0488435928312	0.0217937124849	0.0138474108799
p	0.0056396282361	0.0067810716184	0.0100367730779	0.268452267608	0.60646748618	0.0502087996104	0.0274774528283	0.0249365752933
u	0.00393122419303	0.00411610417613	0.0064611924593	0.296836329203	0.30090640006	0.229996513203	0.113141395276	0.0446108917644
e	0.00134041843868	0.00142627440871	0.0028757403531	0.134521628401	0.127522730353	0.478204851068	0.205195548425	0.0489128519215
m	0.00432557773956	0.0032245033829	0.00213725928437	0.0765270881337	0.187243835784	0.548866150356	0.149351009975	0.0283245999238
a	0.00530614107402	0.00380530005097	0.00176081805146	0.0500066970446	0.207487103261	0.577093036785	0.134657720492	0.0198832059246
r	0.0261689451855	0.0400169559403	0.00725027090715	0.0297125826815	0.222578035754	0.527834475595	0.129348330731	0.0170904181549
è	0.0331242916598	0.0520896553478	0.0109947663024	0.0446942202272	0.274589291918	0.365794128532	0.169741757477	0.0489718908983
i	0.0110485070966	0.0173774348624	0.0058057058108	0.0430978016424	0.150833631406	0.316184956177	0.375150085826	0.0805019102994
</S>	0.0055281134663	0.00869104699935	0.0029913444704	0.0222785281712	0.078206546853	0.334178458088	0.476252317913	0.0718736951497
