 	perché	aveva	lavorato	molto	</S>
j	0.973132265	0.00858412515	0.01090915025	0.0073738633485	5.4742853e-07
a	0.967060001667	0.0135452867167	0.01101672494	0.0077284196495	0.000649534646163
t	0.700517330556	0.238060502906	0.03371440917	0.0268349284165	0.000872807138721
ì	0.423524603519	0.486516954302	0.0438517610567	0.0357313724722	0.0103752790362
ì	0.287233477506	0.656556738101	0.0259818026856	0.0150479911907	0.0151800128121
c	0.119033224169	0.815557166034	0.0505816135619	0.00810153176357	0.00672652242403
h	0.0590999780563	0.772249812011	0.136959099521	0.0294236379212	0.00226750894134
e	0.0284233273521	0.51921002067	0.389550333174	0.0612143593071	0.00160197809378
p	0.0347888024507	0.300276183557	0.478841257725	0.184704466436	0.00138928411626
o	0.0339501824169	0.191660921519	0.483587232575	0.283282442145	0.00751920545709
l	0.0260896204056	0.105842769506	0.535503967525	0.322978597382	0.0095850717757
e	0.0232799487019	0.069659589902	0.456286189175	0.435203752461	0.0155705678819
m	0.0150334934673	0.032660868034	0.469450206392	0.465292967487	0.0175625067706
ì	0.0121662719074	0.021173143678	0.657475818797	0.301654906829	0.00752987823353
s	0.0063046848208	0.0172118768927	0.777229999599	0.18546423661	0.0137891912445
o	0.0044551472736	0.0138324817976	0.508594167866	0.416892702203	0.0562254970815
n	0.00420280065787	0.00667966043253	0.195018823955	0.733307000734	0.0607917333438
t	0.0107832682193	0.0168946008108	0.097977597985	0.854009633578	0.0203349150246
a	0.0103994213388	0.0183211159596	0.0511899652283	0.899066964526	0.0210225066015
p	0.0059755554786	0.0073482682092	0.0214840573094	0.943937574842	0.0212544978118
o	0.0044934434452	0.00369075305773	0.0113234577731	0.962048991614	0.0184432978819
d	0.00684655200073	0.00237885514058	0.00562161949437	0.967557573871	0.0175953280173
d	0.0158757763336	0.00541062971353	0.00712725839812	0.965056824624	0.00652945346243
h	0.0140709320445	0.00533752036451	0.00804273263271	0.969762818208	0.00278596885081
ì	0.00524888282483	0.0026175660815	0.0533330500442	0.897553646069	0.0412468469136
</S>	0.00267362672741	0.00247863329075	0.0993700250221	0.814454953034	0.0810227584568
