 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.82829393	0.157692285	0.00900778775	0.000992980015	0.00040013493	0.00158239865	0.000343985	0.00023329203	0.00027817105	8.16433235e-05	0.000313122615	0.000280945995	8.1202662e-05	5.388468e-05	4.068583e-05	0.00032356035178
n	0.555995028333	0.391097531667	0.0416188324167	0.000983767215	0.00210974781	0.00287558895	0.000696062666667	0.000240517696667	0.00215683143667	0.0002456629045	0.000316679982667	0.000696452831667	0.000438296894	8.83615066667e-05	0.000114385218333	0.000326265557593
ì	0.190739175511	0.724393263889	0.0571812351389	0.001663814005	0.00281794223667	0.00527974265	0.00107677532222	0.000608128492222	0.00339831567889	0.000523627618167	0.000830721538556	0.00264052531056	0.00262805106467	0.000421259022222	0.000334218902778	0.0054631965162
c	0.0766908029037	0.860452121296	0.035527770713	0.001802074135	0.00129400877889	0.00468522416333	0.00079997108074	0.000702467887407	0.0020493809763	0.000439660320389	0.000999898761519	0.00287804300685	0.00331645908822	0.000493808811574	0.000328975623259	0.00753932357207
h	0.0503479109679	0.879153087099	0.0341746092377	0.00153562257833	0.00175548479296	0.00367418486778	0.000797804100247	0.000572167399136	0.00850621287543	0.000570568937796	0.000389681569173	0.00271550290562	0.0125287786294	0.000196886414691	0.000147920316753	0.00293358890069
a	0.0303894578893	0.7353729557	0.184147700746	0.00603715132611	0.00527737916432	0.00490790782259	0.000948068420082	0.000691236146379	0.0111877146918	0.000712556652599	0.000231627369724	0.00296282896854	0.0158441301765	0.000103795562564	0.000103830036251	0.00108164126023
t	0.0127216806964	0.474145595233	0.457096883582	0.0169585927754	0.0131099603881	0.0060886357742	0.00167520082669	0.000688899182126	0.00665694196393	0.000892379757533	0.000150866311241	0.00242809438951	0.00643213579217	0.000191723045188	0.00035011905275	0.00041225401221
o	0.00931615306547	0.244661717744	0.584401194527	0.117999854592	0.0223987581294	0.0077143160914	0.0018946882889	0.000540374940709	0.00453759522464	0.000859667324178	0.000105435311747	0.0019782651165	0.00277523186406	0.000213716876396	0.000416811104917	0.00018618757287
r	0.0129416273552	0.124551025248	0.573278964842	0.156880573197	0.0605801460431	0.0229227063638	0.00505570744297	0.0010458940269	0.0221276286449	0.00314886941306	0.000150681960582	0.00838588829217	0.00602505945469	0.000926029813465	0.00185187850897	0.000127306327623
ì	0.0130694412517	0.080681273416	0.486297181614	0.206900716066	0.0900971670144	0.0539433254546	0.00689781508099	0.00168145430897	0.0293557955483	0.00408183857102	0.000481867443527	0.0120159835307	0.00960236015156	0.00124422217782	0.00240436142966	0.00124517821921
s	0.0211378318839	0.053594860472	0.447689403871	0.269803472022	0.0897108773381	0.0514277408182	0.00741383996033	0.00630068776966	0.0154653245161	0.00268908855701	0.00349646604784	0.0073252273769	0.00927812171719	0.00136882289927	0.00150499130322	0.0117932113397
o	0.0214875849013	0.03139551012	0.324339562624	0.310529970674	0.218106089113	0.0346050126061	0.00779019852011	0.00763876192322	0.0097172695387	0.00210987747567	0.00440769421595	0.0043969602923	0.0067880293724	0.00133550398642	0.00113856231507	0.0142134108199
n	0.00829144457377	0.011553926536	0.127693316875	0.301049110225	0.461616796371	0.0556485308687	0.00810410937337	0.00338611074107	0.00711592954623	0.00151766228189	0.00175788767365	0.00300919269743	0.00298338432413	0.000641002825473	0.000798566219023	0.00483306812397
t	0.00490130139126	0.00920144837867	0.0887933869583	0.156979304742	0.527857372124	0.0869203636229	0.0145669767911	0.00416886134702	0.0300667755154	0.0059085315273	0.000731355186217	0.0336116324325	0.0290148088414	0.00225228728516	0.00339076153967	0.00163484786866
a	0.00280441727375	0.00734994279632	0.0595288846528	0.114555972914	0.587530584041	0.0794258298743	0.0155193402637	0.00442127721567	0.0345395255051	0.00675998824243	0.000611943322072	0.0426402640108	0.0372197946738	0.00261704512172	0.00387851491322	0.000596690469553
o	0.00103538995125	0.00245382713337	0.0205092805843	0.131630040971	0.71681919468	0.0688485319581	0.0110260107546	0.00268633383856	0.0120414688517	0.00245254641414	0.000833637074024	0.0145753179936	0.0125910104846	0.000896985221573	0.00133206103841	0.000268367694851
c	0.000486910167083	0.00106365315229	0.0143108895614	0.103891103657	0.724786678227	0.117483623986	0.0137987732515	0.00234151081285	0.0078287216339	0.00160360947138	0.000681419298008	0.00584519248787	0.00459819956153	0.000440201104858	0.000711387280137	0.000128107085617
e	0.000260153703361	0.00059918265373	0.0120158473771	0.0576554025523	0.713662759409	0.155817764662	0.0374049680838	0.00410037613762	0.00925515054463	0.00204667905713	0.000437025582669	0.00343850599596	0.00231836115384	0.000314953496953	0.000611883726712	6.09733082057e-05
r	0.00051362078212	0.00252974444421	0.00558462658237	0.0334433178508	0.580061919803	0.287624808221	0.0563586683613	0.00578211124587	0.0171090881815	0.00280615371904	0.00045911325089	0.00433055666532	0.00194497921795	0.000495467517651	0.000874217308904	8.16223234019e-05
ò	0.00150869909404	0.0032119084814	0.00429021209412	0.0203667592836	0.313904119934	0.561115256074	0.0496703004538	0.00552113361529	0.0207560940605	0.00255657857301	0.000608020730297	0.00578819742177	0.00790706147265	0.000592523689217	0.000918343256301	0.00128482609447
ì	0.00633894169801	0.00126898266713	0.00721525033137	0.0438775807612	0.139080961645	0.665227605358	0.0660384934846	0.0177863398718	0.0158549896868	0.00215564632434	0.00364352497677	0.00579570280726	0.0147293278242	0.000474100979739	0.000519174395434	0.00999339493149
c	0.00835956723267	0.000697569519043	0.00984527077712	0.0504795422537	0.177656672215	0.565037101786	0.108036464495	0.0275411549573	0.0163331685623	0.00263249134145	0.00440366939226	0.00489136776909	0.0113892100081	0.00054035692658	0.000452611655145	0.0117037918848
h	0.00425853466756	0.000512885996348	0.00646106479237	0.0243798754179	0.195124444072	0.500824787262	0.111685464832	0.0246946989858	0.0593372631874	0.0129963050138	0.00157502576742	0.0149707870897	0.0329420750694	0.00224137810886	0.00405863555171	0.0039367675776
a	0.00156073813892	0.000335877037883	0.00271885566079	0.0102050452726	0.105885126691	0.362811692421	0.248974941611	0.0653627186619	0.107549317729	0.0219306053379	0.00143060799247	0.0199308736966	0.0415863679231	0.00278727534295	0.00550672551724	0.00142321980087
t	0.000538642400707	0.000967996118394	0.00150467751693	0.0045204661242	0.057451526897	0.22648781414	0.36694151387	0.0875453982206	0.174738322576	0.0236092031126	0.00147394736416	0.0241642962322	0.0233994778744	0.00232580262098	0.00375797483908	0.000572948910957
o	0.000197428852902	0.00117861205706	0.00109641435264	0.0025586470414	0.0290656681323	0.157001278047	0.453376437957	0.0991599214069	0.183826438859	0.0224574297042	0.00326890798805	0.0259455392441	0.0156040732915	0.00208950998699	0.00291873144636	0.000254988344319
r	0.000187268068967	0.00352871873662	0.00174577453121	0.0017260608138	0.0156524952774	0.0729345836823	0.443831695986	0.107933305136	0.26566289762	0.0291346495681	0.00402435731602	0.0341417145814	0.0144810584305	0.002055172509	0.00279674331545	0.00016350681344
ì	0.000326239076322	0.00431479178704	0.0020738880004	0.0055838358046	0.0119007344925	0.0631123622274	0.309885448662	0.0980982230453	0.367487185873	0.0322621601894	0.00449623842534	0.0495769035271	0.0436726298102	0.002132005203	0.00278798170515	0.00228935667315
s	0.00196151781877	0.00204814760385	0.00202636029013	0.00847327430153	0.0173527041642	0.0599596730758	0.318570416221	0.151892467682	0.303549075291	0.0219589643965	0.00698872280845	0.0373978461757	0.0507732042701	0.001588359201	0.00157073496838	0.0138885205577
o	0.00236478207376	0.00129039402962	0.00190040818638	0.00477040619051	0.0149525161547	0.0358616826253	0.29524462874	0.287368039227	0.217552185097	0.0370321497988	0.0322262026028	0.0245973083919	0.0253139966234	0.00173105320033	0.00156635795613	0.0162279012526
n	0.00083327114542	0.000928975404873	0.00126822255179	0.0019247611535	0.00622492615157	0.0153248004751	0.220990506247	0.323991433076	0.228720618366	0.0906532165996	0.0387449593343	0.0414444027973	0.0171067270745	0.00273616983344	0.00299884825204	0.00610818892187
t	0.00038945106514	0.00213676603496	0.00216249671726	0.0017638116845	0.00532030471719	0.0147129224917	0.137266864749	0.206144011025	0.295367832789	0.115761228867	0.0143533787114	0.124433910932	0.0637031830248	0.00737717127781	0.00704157735068	0.00206511488896
a	0.000198016843147	0.00204134908869	0.00183066842132	0.00165600457817	0.00466951803906	0.0116218320106	0.101177697583	0.254923303675	0.23979176093	0.123366186289	0.0313266300371	0.135149593977	0.0748062866083	0.00838605142594	0.00784089188356	0.00121422874032
t	8.35744818157e-05	0.00091794983993	0.00086875418934	0.000769532842723	0.00242923621302	0.00557158998353	0.0992785125277	0.279650577892	0.269092386977	0.14592044543	0.0371387689124	0.102246674992	0.0445885054694	0.00543209094198	0.00509601972785	0.00091537698444
a	4.52551511719e-05	0.000543445347127	0.00054764600978	0.000442573137574	0.00163152793767	0.00354098136118	0.0966308475092	0.223483815964	0.296554578992	0.168345785143	0.0490828485375	0.112328564997	0.0383271214898	0.00430784144733	0.00374705700928	0.00044010277248
s	3.7981571624e-05	0.000760374382859	0.000634652649927	0.000287468529191	0.00116683311256	0.00192611102039	0.0773799221697	0.183516035321	0.311543289664	0.181409255048	0.0531260392458	0.133604144999	0.0466402291633	0.00414776364911	0.00353171516976	0.000288178012493
ì	5.13579865413e-05	0.00083307675782	0.000671087463976	0.00131742586973	0.00191002227085	0.00234963407346	0.0440980100566	0.0903544104403	0.321594009888	0.130015485683	0.0300053201486	0.184262875	0.184501339721	0.00340792061637	0.00267930376325	0.00194871741916
n	0.00187029235151	0.00072563671614	0.00125606286866	0.00228620148991	0.00427952432362	0.00285162339115	0.0442384213522	0.0953488788134	0.300728226629	0.096384122561	0.0284479350495	0.173976291667	0.233893308574	0.00375177627212	0.00210874872775	0.00785296213972
n	0.00452812431717	0.00232987730538	0.00348752845622	0.0037444521633	0.00970231110787	0.00719578543038	0.0420567191174	0.0905030462711	0.310277678876	0.0906597175203	0.0167848980165	0.173163547222	0.224243491525	0.00664199659071	0.00561740190925	0.00906342424657
e	0.00357741518276	0.00241746701386	0.00320893398407	0.00360533723443	0.00917631069596	0.00761198701013	0.0253367867058	0.0926090154237	0.198246497959	0.157371232507	0.126441768005	0.146264019074	0.193241734508	0.0130471265302	0.0113280729698	0.00651627938219
f	0.00120711983729	0.00171761698335	0.00181699522669	0.00145664459148	0.00366120849199	0.00358783183671	0.0137601298353	0.102431633808	0.12092592432	0.323852044169	0.166074471335	0.108770309691	0.0924547121693	0.0302273445101	0.0234575959899	0.0045984079774
a	0.000416742074317	0.00148420065227	0.00135209613503	0.000714775893827	0.00176009648733	0.00223794808424	0.00896374021177	0.0942605466027	0.09616930944	0.39064951139	0.161956742445	0.107621469897	0.0647328047231	0.03703975717	0.0277565329966	0.00288375160913
c	0.000142200844159	0.00054264592191	0.00051435748781	0.000307830344609	0.000814801812443	0.00100782740008	0.00773974873726	0.0941762102009	0.125041761147	0.40358855713	0.158105259148	0.0993339566323	0.057585042241	0.0270847840567	0.0217072423322	0.00230782441138
e	5.0528271043e-05	0.000228684628288	0.00023448906557	0.000151075708203	0.000475976080814	0.000594668541027	0.00773079324575	0.104823398067	0.144647843716	0.401367769043	0.090624176716	0.125198238877	0.078649060747	0.0244356536856	0.0192480087774	0.00153968884546
e	1.72388399043e-05	7.65040179337e-05	7.96874945567e-05	9.9579491401e-05	0.000274512376938	0.000212093984342	0.00638403638192	0.108764464356	0.0804140479053	0.342029893014	0.208431480905	0.113175339626	0.0687299719157	0.0422424232285	0.0251225769258	0.00394619731515
n	2.47146317014e-05	0.000628128040165	0.000510243817919	0.000123837522467	0.000373368835646	0.000359545247781	0.00409992959397	0.0590676237853	0.0772967593018	0.274700951005	0.212902961802	0.139233273209	0.129513242305	0.0594219234095	0.0376631176419	0.00408039143838
ì	3.08203502338e-05	0.000812083826022	0.000654005806873	0.000379446820822	0.000801342055215	0.000524156705927	0.00391480336466	0.0251699324284	0.0774489244339	0.162852913002	0.0790133207673	0.18465182107	0.386628570768	0.0422145844698	0.0294728584806	0.00543044914613
c	0.00197275925474	0.000510097037974	0.000810196869858	0.00133828944027	0.00318951711841	0.00109912380198	0.0205848627882	0.0691542679761	0.093596569478	0.127602257001	0.0534690489224	0.18731099369	0.401808536923	0.0196390594899	0.0120325123602	0.00588195558204
