 	non	so	cosa	stai	scrivendo	</S>
e	0.900090535	0.0659681495	0.0132520261	0.017540945285	0.000545477145	0.0026028650882
n	0.583461266	0.3676024615	0.0194619367	0.022288856095	0.00455696138167	0.0026285219094
e	0.245608826333	0.701041267167	0.0262351622333	0.018135139365	0.00610707419389	0.00287251951647
t	0.127805798611	0.821979735722	0.0293594377444	0.0142558456883	0.0036611841313	0.00293796509116
s	0.0633098603703	0.904414778574	0.0203308289148	0.0082901189961	0.00257918159377	0.00107524491605
è	0.0745680911234	0.743432836191	0.0395271103049	0.00893259753203	0.0153992770813	0.118140113939
r	0.0661632783745	0.53331758873	0.190386160102	0.0302482685107	0.0218070416938	0.158077641113
o	0.0284124503248	0.336486759243	0.524874063367	0.0357603601702	0.0184102285646	0.0560560885043
e	0.0100483858416	0.118408133314	0.766743364456	0.0635428707234	0.0194517951882	0.0218054404348
s	0.00958626848053	0.0479482790047	0.620785188152	0.283380156908	0.0301878507294	0.00811228139827
ù	0.00939138934018	0.0236554846349	0.307691609384	0.620765252303	0.0319451397431	0.00655111611942
t	0.00389323996006	0.0094733608783	0.132419918128	0.829206917434	0.0156107942477	0.00939575470647
i	0.00194839404335	0.00429521148277	0.0639747240427	0.624944592478	0.273434491583	0.0314026005688
s	0.00266551740445	0.00245966018426	0.0280941960142	0.355997934159	0.575435927194	0.0353467641963
t	0.00555611613482	0.00561623859475	0.0220108536714	0.258743928053	0.696200495731	0.0118723717421
e	0.00455962092461	0.00585424620825	0.0173942178905	0.122420392351	0.839200598577	0.0105709319174
g	0.00221244185454	0.00336813774608	0.00722847363017	0.0479129587837	0.929161532859	0.0101164279131
r	0.00255793428485	0.00752455091536	0.00734824654339	0.0203937904946	0.958769610953	0.00340582091337
à	0.00207139484495	0.00798930370512	0.0218655675145	0.0501290073982	0.875103846984	0.0428408396395
f	0.00200230793165	0.00567949296837	0.0260226365048	0.130367293799	0.758771092328	0.0771571665465
i	0.00192005350055	0.00464406438946	0.0125754215016	0.1182605206	0.641506270776	0.221093655516
</S>	0.000993593685275	0.00260579329473	0.0071056752508	0.0621038343	0.555373945388	0.371817127758
