 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.671065	0.28400318	0.0438949636	0.00050661253	8.59262825e-05	0.000438188595	6.1089375e-06
ò	0.7225869	0.232619358	0.0433971842467	0.000458245086667	9.50130608333e-05	0.000512457478333	0.000330815796833
p	0.856141233333	0.126087527333	0.0163090234622	0.000470954488889	9.77940936111e-05	0.000403892392778	0.000489555698944
u	0.663432977778	0.304211092444	0.0239376484874	0.00484979957963	0.00026252227787	0.000666088397593	0.00263988373298
o	0.322793403926	0.603289097481	0.0594072478291	0.00771967609321	0.00077965527929	0.000825181232531	0.00518572581099
G	0.121550335975	0.773059565827	0.0908677892764	0.00626155993107	0.00142555955976	0.00322558684418	0.00360956789126
i	0.0493774429917	0.864602168609	0.0752187647588	0.00440117370036	0.00117009793659	0.00400799986139	0.00122230955969
o	0.0224499063472	0.750170596203	0.215011283253	0.00942812462345	0.000733958262197	0.0016430837538	0.00056303246823
v	0.00971776936573	0.532637618734	0.438892127751	0.0125078482078	0.000900983687399	0.0050083028046	0.00033536486741
à	0.00962944335524	0.572409716245	0.387370745917	0.0162459620693	0.00171409676247	0.00813371743487	0.00449629402714
n	0.0194646251184	0.667717942082	0.276999445306	0.0219960153564	0.00199593478749	0.00563588344496	0.00619016102238
n	0.0486718117061	0.501933030694	0.390887608435	0.0298740581188	0.00450466199583	0.0208156842817	0.00331315352079
i	0.046729604852	0.227023470465	0.626150912812	0.0574881260396	0.00945870766528	0.0297182955939	0.00343085460693
j	0.016214995034	0.082979173055	0.753540397604	0.11158654868	0.0106192358884	0.0225122690313	0.00254740524731
ù	0.00607536313467	0.0376281240183	0.700409572535	0.214076042893	0.0165652472961	0.0217110683438	0.00353463636077
r	0.00825851970156	0.0263345843394	0.556328400845	0.344100147631	0.0234495177654	0.0360362867813	0.00549255812026
i	0.00917487936719	0.0189879972798	0.349340226948	0.437690935877	0.102826372588	0.0703218122604	0.0116577830401
s	0.00366161115573	0.00806884765993	0.168313070649	0.573841858626	0.159611094196	0.0744170507535	0.0120864799654
e	0.00154782375191	0.00373953782664	0.079223777883	0.489961516209	0.298354881399	0.118154173584	0.00901829460713
è	0.00065106323397	0.00145660280888	0.0364074066277	0.24596900207	0.505993340466	0.190904004528	0.018618584869
s	0.00058105394799	0.00111013902963	0.0167924457426	0.16976510069	0.532836156822	0.261562524843	0.017352566923
s	0.00223201016933	0.00326434844321	0.0114888164475	0.127743253563	0.467111075607	0.381828594948	0.00633189179767
u	0.00270518845644	0.00357888674774	0.00900017171583	0.0722275995543	0.325474275202	0.552972631649	0.0340412647892
</S>	0.00167982757822	0.00197293777387	0.00517667670792	0.0364489923272	0.229960992601	0.659898945824	0.0648616573946
