 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.62221881	0.36812864	0.00185650968	0.003478363335	0.0004325733395	0.0010062182535	0.00011866224	0.002743476591	1.6724207988e-05
à	0.60930826	0.37216466	0.00270780169333	0.003979918645	0.000911432393167	0.00138091001783	0.00157368503667	0.00311989623033	0.004853415066
o	0.516438161	0.455397383333	0.00897595893111	0.00323618534833	0.00111465259772	0.00121002400594	0.00407519934556	0.00184843377678	0.007703995222
c	0.180517565333	0.793662911111	0.011696548877	0.00368594768278	0.000829849685907	0.000997128088647	0.00347587639852	0.00131557655893	0.00381860233227
e	0.0749424557777	0.905907103704	0.010379516859	0.00387357862759	0.000592399248636	0.000597164952882	0.00126669109951	0.000984942639643	0.00145615558236
r	0.0364397989259	0.947962334568	0.00949903228633	0.00336172347586	0.000468815372879	0.000316193154294	0.00052365170317	0.000742208059881	0.000686237307453
k	0.018499152642	0.951420678189	0.0189342594288	0.00703011409195	0.00170242864763	0.000583469418098	0.00045727295439	0.00100251157996	0.000370095352484
è	0.129070546881	0.77735379273	0.0523874904763	0.0152802170307	0.00376278954921	0.00319442063937	0.00696578305146	0.00367841239332	0.00830654433416
o	0.160711026327	0.459674287577	0.297227738492	0.0289229703436	0.0042853084164	0.00421059571312	0.0268003653505	0.00468379046444	0.0134839241114
n	0.0559631174757	0.427767119192	0.403049802831	0.0678712451145	0.0049401739388	0.00271587707104	0.0271547365835	0.00334136242148	0.00719653562713
t	0.0408153138252	0.616574306397	0.214895958944	0.0970799597048	0.0091558758796	0.00316952215701	0.0105042965278	0.00513837740716	0.00266634004904
a	0.0336680521817	0.452474213466	0.351339620981	0.130327061235	0.0114832826265	0.002936908019	0.0108700250426	0.00512877306905	0.00177201059968
è	0.0142841153006	0.174206921155	0.560262420327	0.175183227078	0.0105418002088	0.003037099073	0.0446352550142	0.00322085402302	0.0146282891999
n	0.00908269143353	0.107804339052	0.499756820109	0.265961962359	0.0158036060696	0.0254628919243	0.0527108803381	0.00368486024101	0.0197319579666
a	0.00433591456351	0.0642131233823	0.328142376703	0.489809467453	0.0431157583565	0.0320386026081	0.0262264591127	0.00337215488034	0.0087461532222
m	0.00223337120684	0.0610422428258	0.155704475568	0.656315945818	0.0695594281188	0.0232276661694	0.0145702079709	0.0137041755934	0.00364251711273
à	0.00154394867161	0.0602091279586	0.112050828523	0.675616925273	0.0902294047063	0.0236565333898	0.015135377257	0.0180037495311	0.00355409907624
k	0.00177702102654	0.0220985581029	0.105424497508	0.629672441758	0.0995097182354	0.10456834913	0.0199934860857	0.0083851096437	0.00857078502541
i	0.00184353260151	0.00916465344963	0.055146258836	0.468100513919	0.293647999412	0.13759070071	0.0187068823619	0.0063388793479	0.00946056687514
