 	sicuramente	stanno	ancora	svegli	</S>
s	0.90502718	0.083006812	0.005654962785	0.006265556195	4.549325725e-05
i	0.821031746667	0.123074084	0.0264906269283	0.00924735173167	0.0201561684724
k	0.819812282222	0.114971772667	0.0308089088428	0.00756430414389	0.0268427344208
u	0.898233880741	0.0746199122223	0.0122791988809	0.00411690418796	0.0107500924036
r	0.911535356914	0.0733120994074	0.0063750573603	0.00337584553599	0.00540164025787
a	0.907785062305	0.0777768838025	0.00489674005343	0.00329924847866	0.00624210887596
m	0.905088954102	0.0825556099342	0.00374064785114	0.00211571489289	0.00649911589465
è	0.918167228034	0.0747250119781	0.00201641689038	0.00144730939763	0.00364403456755
n	0.896073299345	0.0962210359927	0.00265795413679	0.00193822956588	0.00310944158918
t	0.666161623115	0.233572925331	0.0429527855123	0.054359870522	0.00295275492973
e	0.340632637705	0.50533879511	0.0739901551708	0.0730032588407	0.00703512797658
s	0.245814122568	0.663263265037	0.0512310850569	0.0327343262802	0.00695719953553
t	0.407622210856	0.532363488346	0.031238316019	0.0263500807601	0.00242591052518
è	0.518464960285	0.434483086115	0.0179643378063	0.01910864492	0.00997897697839
o	0.348642472762	0.563355515372	0.0625481140688	0.00883853764	0.0166153869928
n	0.135882988254	0.582944695124	0.233958908023	0.03672464788	0.0104888184976
e	0.063138002188	0.336002595041	0.537900749341	0.0525771832933	0.0103815183325
a	0.0212527011793	0.137507204014	0.794211296447	0.0353824814311	0.0116463464442
n	0.00867727740643	0.0729782320047	0.874751145482	0.0373729648104	0.0062204051814
k	0.0252095138021	0.0689814390016	0.845638371827	0.0549417646035	0.0052288810938
ò	0.0312195584674	0.0711341630005	0.581194307276	0.0589190358678	0.257532873698
r	0.0935222700225	0.103518524333	0.369836975759	0.0644271512893	0.368695052566
a	0.113787347007	0.096758417111	0.27899054192	0.0904633904298	0.420000312189
a	0.043686352669	0.036401046737	0.206994147307	0.284076763477	0.428841686063
t	0.0272994168897	0.0144703157123	0.173062040436	0.599214857826	0.185953360688
s	0.11653066163	0.0370694200041	0.0849668741453	0.667833729275	0.0935992942293
ù	0.13924651001	0.0684148953347	0.0840379407151	0.570397529758	0.137903098743
n	0.0508080351367	0.0531083297782	0.134714986905	0.599004243253	0.162364407248
n	0.156595527379	0.0639994425927	0.119263959635	0.576860581084	0.083280482416
i	0.193026094126	0.0809596951976	0.0797971338783	0.597087610361	0.0491294108053
t	0.080960732042	0.0496291127325	0.161336651293	0.669441676787	0.0386317729351
i	0.0472970816807	0.0357803095775	0.207066657098	0.595009498929	0.114846459312
</S>	0.0354069038404	0.0399297077888	0.177913168549	0.551438774464	0.195311479656
