 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.871022135	0.094328623	0.0081938627	0.003258334255	0.00064299994	0.00373799734	0.0011982005685	0.000766791015135	0.00567653866	0.000607106665	0.00258260125	0.0009654408445	0.0001777103495	0.0004252261335	0.001178629065	0.0012597174475	0.000821183914	0.00016149606025	0.0006034981	0.0004662279435	0.000700061133	0.00122557689233
m	0.576378281333	0.353266643	0.0174780669	0.004036029585	0.00079384948	0.00422873774667	0.00122448153617	0.000767821528412	0.00591757883333	0.001242700255	0.0130769844167	0.00191855491483	0.000777655489833	0.0109066672245	0.001337766135	0.0013733382825	0.001217633538	0.00022200503675	0.00110087853333	0.000736383981167	0.000766586351	0.00123133157944
e	0.221904218444	0.707636781	0.0242055076333	0.00238964426167	0.000669278426667	0.00205198556222	0.000502911302057	0.000292261566171	0.00237597045444	0.00116942941167	0.0154567617389	0.00165719192494	0.000881251279944	0.0142263789582	0.00063310233	0.000603616580833	0.000824423452667	0.000151452524917	0.000924761947777	0.000548774473722	0.000349948432333	0.000544309751813
s	0.102671137148	0.845406293667	0.0299423838778	0.00113272414056	0.000485620948889	0.00086251587074	0.000228124570019	0.000132747567644	0.000945908604147	0.000530222800557	0.00846463951297	0.000695947128313	0.000354274036648	0.0061167356694	0.000249394103333	0.000252932743611	0.000332840764222	7.45352929723e-05	0.000414408915926	0.000244348164574	0.000150227153778	0.000311983188938
s	0.0527711000493	0.903706997889	0.0282167286259	0.00061427123352	0.00028508813963	0.000417241280247	0.000100219032673	4.47709014013e-05	0.000357893075382	0.000280070910186	0.00772428197099	0.000421565756104	0.000183475728883	0.00382315475647	0.000132872946111	0.000129929162537	0.000177643292741	4.21681636574e-05	0.000235340688642	0.000141257739525	8.25382965927e-05	0.000111325549646
è	0.0481453626831	0.865106965963	0.0489969662086	0.00307038201117	0.000746643329877	0.000410556613416	0.000681544694224	0.0113515872004	0.00196139920979	0.000418028543395	0.00549593209033	0.000559277242035	0.000624925332961	0.00216142965216	0.000418746938704	0.000651400005512	0.000538556128914	0.000579614871886	0.000712314482881	0.000490342937842	0.000508826809864	0.00636921654155
r	0.039540133561	0.695607241988	0.13821033207	0.0125087320037	0.00156831364329	0.00219457520447	0.00186481149807	0.0154028168335	0.00748942860326	0.00218373071446	0.0202241909968	0.00376889962401	0.00696964624432	0.0147502352174	0.00120489744623	0.0053563463685	0.00385574334297	0.00306228829063	0.00558317049429	0.00214581084595	0.00294977293662	0.0135589291805
e	0.0218868928003	0.389514543663	0.389913864023	0.0611762560012	0.0156683942478	0.00558281020149	0.00304810816602	0.00566101207783	0.00988069953442	0.00270377161815	0.0252020164989	0.00463732862134	0.00857893012477	0.0186618520258	0.00122045831541	0.0063895079295	0.00454375173432	0.00336398854154	0.00667822781143	0.00233823703865	0.00344722188887	0.00990208356017
m	0.0123626228801	0.184600180888	0.553737554674	0.0770492336671	0.0215881616493	0.00640388283383	0.00249274025534	0.00213395730994	0.00596791582814	0.00302369715272	0.0491772749996	0.00620809962045	0.00548662508492	0.0508654889619	0.000748027971803	0.00267385938317	0.00321317386477	0.00137044279185	0.00415291525048	0.00167240180288	0.00147138433962	0.00360027772006
u	0.00909916787337	0.113604298063	0.521523251558	0.122593652889	0.0668116507831	0.0120500893779	0.00283122581845	0.00081559851398	0.00382124825938	0.00329723705091	0.0581377976665	0.00680486800682	0.00447017228831	0.061672230634	0.000603987943934	0.00143326929439	0.00277471216492	0.00071002205395	0.00331645419683	0.00145456762096	0.00077768976654	0.00139678702335
p	0.00714197887112	0.0574848514543	0.458918717186	0.142041272963	0.087054840261	0.015632223126	0.00298272923948	0.000390814026993	0.00309092525313	0.0025351455503	0.121739541889	0.00591966146894	0.00293136602277	0.0801903645247	0.000819869167978	0.00144470333146	0.00291262859831	0.000483372141317	0.00322350061228	0.00172302536032	0.00060951894218	0.000728996557783
e	0.00635259923904	0.0371325596781	0.298128715729	0.173919962988	0.195360050087	0.0274926223753	0.00509909904649	0.000340186994664	0.00502184425104	0.0023689336501	0.14241023473	0.00564781332298	0.00242446393426	0.0863416555082	0.000941528345993	0.00146992411049	0.00297450314277	0.000414399133772	0.00319662112743	0.00181783660677	0.000591526580727	0.000552952752594
k	0.00527557002835	0.0268899127527	0.254202968576	0.209749139329	0.248392578362	0.0419037107918	0.00609007954883	0.000362952994888	0.00624573881701	0.00336884738337	0.118370722343	0.00553178494099	0.00261714823809	0.0570748905027	0.001061392172	0.0021394397035	0.00299061175759	0.000630015931257	0.00362720653248	0.00187607295559	0.000896665060242	0.000702554267531
a	0.00489376884545	0.0233836446209	0.215802069192	0.16919208811	0.323389221121	0.0647806569306	0.00787480738294	0.000355824738296	0.006854964339	0.00370776076112	0.110094113448	0.005448119397	0.00266250495103	0.0472777994942	0.00106639469067	0.0023405042745	0.0029807569792	0.000686510062419	0.00374200144949	0.00186777436853	0.000943237400081	0.000655520065844
e	0.00165078364382	0.00783382522597	0.0830464513973	0.18386956937	0.533106983707	0.0943518089769	0.0163379607943	0.000640589346099	0.0120381344463	0.00270493138704	0.0382590977493	0.00230012548233	0.00103353495534	0.0159783451447	0.000789693263557	0.0010230959215	0.00115660934307	0.000352337719473	0.00142857927516	0.00077196591951	0.000715630680027	0.000610023301948
