 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.59166678	0.24384472	0.1341653625	0.002846848575	0.00674944119	0.0010110033	0.00367474358975	0.005404042	0.004633023465	0.00172444156	0.001042495455	0.00323709598986
m	0.356785276667	0.234574846667	0.1853992575	0.0313715188583	0.00914265553	0.0904204053667	0.00409755336325	0.020487518	0.005882677355	0.01659744962	0.0418617541517	0.00337908764995
a	0.259008888889	0.346014878889	0.123469174833	0.0410875321194	0.00584185177667	0.120025048056	0.00197428702108	0.0222078596333	0.003274462775	0.0205521232833	0.0549853954839	0.00155853718332
r	0.243008922963	0.39609691963	0.156094943944	0.0338406082065	0.00267510535889	0.0811356356187	0.00116265861703	0.0226714725111	0.00203805078167	0.0185200651711	0.041572115928	0.00118355077444
ì	0.192838984321	0.233357066543	0.368495057981	0.0335587760688	0.00749426575296	0.0688383584062	0.00542965131568	0.0233410915037	0.00234951649389	0.019051364057	0.0381847318093	0.00706117019148
o	0.0930199884403	0.332219455514	0.45519802266	0.0280205153563	0.0134109369177	0.0254055761687	0.00880107877189	0.00958127460123	0.0021195608313	0.008197697819	0.0144231663031	0.00960274733049
t	0.0572943091468	0.290009185838	0.557169300887	0.0349633127854	0.00983867537257	0.0181520595562	0.00553668319063	0.00604861336708	0.0017933153771	0.00499805423967	0.0097880699677	0.0044084444435
è	0.0388766814823	0.100539571613	0.787791700296	0.0280048422618	0.00785652719086	0.0144898186421	0.00314161893021	0.00394715915903	0.0012975873257	0.00362159645989	0.00796456396923	0.00246834128117
l	0.0138877508941	0.0359977952377	0.897524100099	0.0206909927539	0.00878371063029	0.0067362776707	0.00452307777674	0.00182647638968	0.000900686058567	0.0027643268333	0.00388983540308	0.00247492292706
i	0.0053436110257	0.0266036794459	0.621519356366	0.268999892585	0.0434437714434	0.00909950422357	0.0102049614589	0.00409470549656	0.00226002903619	0.0030819894111	0.00290921773436	0.00243924044235
f	0.0102828031029	0.024881776282	0.236805588455	0.412055720862	0.0538866170811	0.111753529741	0.0101101349863	0.0303801714989	0.0038704884454	0.031649308137	0.0722844897448	0.00203938308078
a	0.0119260288631	0.0166583155607	0.103437545485	0.463807880287	0.0646279772937	0.153475599247	0.0071019791621	0.0381911880663	0.00354218751513	0.0406546197123	0.0951422689816	0.00143446052693
m	0.0055872157832	0.0128805911869	0.0440054311617	0.580663910096	0.0677956600979	0.192076742416	0.00564779234403	0.0215905805888	0.00209891176171	0.0180229532374	0.0488715280605	0.000758767515643
è	0.00348523830773	0.00942762172897	0.0376834153872	0.555018836699	0.0995511310326	0.223155934139	0.00796082007134	0.0154774841963	0.00161943357724	0.0112175022791	0.0343164742202	0.00108618484521
n	0.00177084658258	0.00878139110966	0.0511996421291	0.4646894889	0.206742120344	0.142432458046	0.0467233563571	0.0168158533988	0.00937454985908	0.0191108116264	0.0216017082734	0.0107577978817
o	0.00118639502366	0.00490196433655	0.0386736151564	0.316767899633	0.308602750115	0.160355349349	0.0739659467857	0.0286191644663	0.0149129716197	0.0215296996421	0.0167166229911	0.0137676315606
a	0.000399651458253	0.00278713757885	0.0130910625788	0.210475963211	0.420995160038	0.20838059645	0.0672871335952	0.0385385958221	0.0163110678732	0.00988829484737	0.00652775523037	0.00531758710353
p	0.00185188864032	0.00146150892628	0.00489449467293	0.103562835404	0.318814514013	0.43479046215	0.0459239905317	0.045207337274	0.0141564010577	0.0133436878158	0.0139449870768	0.00204788760118
p	0.00462138351344	0.00116813484209	0.00263820699098	0.055142159468	0.109579652104	0.695312410717	0.0166227279439	0.0484493624247	0.00598879473257	0.0243453812719	0.0353024766923	0.00082932288706
è	0.00384029912581	0.023718222114	0.0141900923637	0.082776273156	0.081262987468	0.605775586906	0.0660084424146	0.0393584984749	0.00516151185752	0.028028723424	0.0422256732308	0.00765372973235
n	0.0017840754966	0.0319586675047	0.0208614007879	0.0870074787187	0.105297182489	0.490782388969	0.130525567472	0.0431107511583	0.00753011295251	0.0340744531413	0.0346323604103	0.0124356153108
a	0.00108731958067	0.0119979076962	0.010351110672	0.0415576577396	0.0825245854963	0.404032729656	0.227848665824	0.123857388386	0.0366195019842	0.0308099053804	0.0217718121368	0.00754148513693
o	0.000364342895423	0.0040442033424	0.00347335582667	0.0155834077132	0.0535634641654	0.240844429885	0.315285945275	0.231168829462	0.0986859886614	0.0244649284601	0.0089777352456	0.00354345328898
m	0.000526804285208	0.0013848509498	0.00125237487556	0.0085002242044	0.0311503105885	0.347741149962	0.211366923425	0.241525923154	0.0906014468871	0.04199921182	0.0225801659485	0.00137064077833
