 	credo	che	stanno	ancora	svegli	</S>
p	0.948706625	0.048925425	0.00204358308	0.000126010635	0.0001972057165	1.1941549e-06
i	0.945366121667	0.0502756596667	0.00263005886	0.000414391781667	0.000257726058833	0.0010560963591
s	0.868336753889	0.124862989889	0.00438410302	0.000554055827222	0.000452164896278	0.00140992207003
t	0.85383406463	0.14071004413	0.00423942480667	0.000298757699741	0.000443991188326	0.000473720148243
è	0.939225934877	0.0514955938767	0.00237144490222	0.00019194823058	0.000315691519009	0.00639940705731
o	0.640746174959	0.335211959626	0.0144292378007	0.00047469472686	0.000362115263003	0.00877579458577
k	0.22045848432	0.726545839875	0.0452737252669	0.00186496888562	0.00250848564433	0.00334843969192
a	0.0761197351933	0.776022913292	0.138873405089	0.00346544186187	0.00342493518144	0.00209348999397
s	0.0294776141511	0.714522791097	0.246102281696	0.00415938342062	0.00402486789381	0.00171300342132
t	0.0358146160504	0.730104250366	0.225224870565	0.00339507787354	0.0048170251646	0.00064414470144
è	0.0542782410168	0.533935466789	0.353308500188	0.00303676695785	0.00591566905487	0.0495253608715
o	0.0385048451956	0.204986705596	0.669495960063	0.0127657171526	0.00613427748496	0.0681124942905
n	0.0192805389219	0.106741673532	0.742175883354	0.0808627223842	0.0254735516283	0.0254656208635
e	0.0128406938473	0.0697686445107	0.566426101118	0.302191940795	0.0365304972094	0.0122420860545
a	0.0043116186231	0.0263294035369	0.330418622373	0.607142413598	0.0226702070698	0.00912769211817
n	0.0020031566417	0.0111108413123	0.169946156124	0.785782227866	0.0261894723566	0.00496812315606
k	0.0653372081806	0.0684708668708	0.120751512041	0.704735612622	0.0380487761189	0.00265599940202
ò	0.0863026641602	0.0868290481903	0.12854883068	0.404093487541	0.0399270097063	0.254298948801
r	0.0445393928201	0.0366880572968	0.214781836893	0.30738991918	0.0508938942354	0.345706886267
a	0.0315156743734	0.0299950197656	0.197466941298	0.316251039727	0.0728380614118	0.351933242089
a	0.0206748265578	0.0261079600885	0.0759691456327	0.291921136576	0.211409070471	0.373917855696
t	0.0272464825193	0.0300001898628	0.0275178674109	0.257640415525	0.490108936824	0.167486087899
s	0.120612596173	0.0850176116209	0.0243555774703	0.128698160508	0.563369712275	0.0779463002997
ù	0.140346565111	0.0880551628736	0.0763054414901	0.077748398836	0.502918324092	0.1146260801
n	0.0481539030237	0.0326125863912	0.0855933531634	0.106165142945	0.593575774697	0.133899230033
n	0.107850279275	0.123796588564	0.0600339603878	0.100206582315	0.540758378232	0.067354244011
i	0.128981833258	0.171385658521	0.0758635654626	0.0631778607717	0.514614012744	0.0459771196703
t	0.061441334586	0.092853372507	0.0584125224875	0.173161162257	0.578287704248	0.0358439402234
i	0.042789218862	0.0593699628357	0.0400869094958	0.229334290752	0.500346514749	0.128073112741
</S>	0.030951875431	0.0477547234179	0.0464090697479	0.182854025376	0.461513877375	0.23051639637
