 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.874648285	0.105425235	0.0062359958	0.0131975341	0.0001264132985	0.000366159385	3.59834545e-07
i	0.848783785	0.130228411667	0.0060711211	0.0143903855	0.000118081451833	0.000394255841667	1.3946318735e-05
ù	0.583488348333	0.392654457222	0.00939090786667	0.0130781463	0.000139177702944	0.000313583080556	0.000935343192912
m	0.235109751778	0.733013619074	0.0167939032889	0.011881126	0.000269148944315	0.00166199992685	0.00127041369097
è	0.089848929826	0.880412006358	0.0208694614296	0.0059563149	0.000242877101438	0.00208394770895	0.000586453183657
s	0.0336960291753	0.769937888786	0.169622868143	0.0124570549667	0.00132196307715	0.0125595225363	0.000404685034552
a	0.0144650286918	0.428297411262	0.488134566048	0.0480345803222	0.00248555079238	0.0178335405121	0.000749332924851
è	0.00517712717727	0.190555322087	0.599985888683	0.186936146774	0.00455091969746	0.0084472977707	0.00434730957495
n	0.00201630850576	0.0984599196957	0.621272996228	0.251030708925	0.0100540818992	0.0119299848569	0.00523602542498
a	0.000885935738587	0.0375008299319	0.513792622076	0.391352649642	0.0371516549664	0.0152930529523	0.00402326724166
v	0.0158304046829	0.0168163796773	0.263369050692	0.471497176547	0.0541042499888	0.174909398984	0.00347336734055
à	0.020874921711	0.0167643895591	0.159370110231	0.503353278849	0.0613770733296	0.231779126328	0.00648116417352
l	0.007284979687	0.013412882853	0.11823867341	0.611965506283	0.12911924111	0.111352125443	0.00862663282451
i	0.00268644386067	0.00530421534433	0.08056630917	0.408919552094	0.399470487037	0.0948353868143	0.00821759170817
è	0.00091468271389	0.00222909020811	0.0307473217567	0.216012950698	0.636076879012	0.0971021706048	0.0169168682361
n	0.00036058773663	0.00127454052937	0.0141713317189	0.147510070233	0.707925159671	0.112848903535	0.015909369612
a	0.000181875887877	0.000539949132123	0.0054835004063	0.0673932919443	0.771886253224	0.139725011178	0.0147900840707
t	0.00105046213496	0.000407854806374	0.00248960493543	0.0282364728481	0.598672851075	0.354891207059	0.0142515389102
a	0.00133460708665	0.000351483830125	0.00142754544648	0.0139896828827	0.330559377025	0.640887622353	0.0114497105234
p	0.00850193480388	0.00209371343804	0.00396976218349	0.0118671325609	0.186922330342	0.775942520784	0.0107026399645
p	0.0115973811346	0.010702049646	0.0098488323945	0.015764205187	0.119111161447	0.829138740261	0.00383763327483
è	0.00457850282887	0.011629633082	0.0085005482115	0.0104010513623	0.0885162804823	0.866345466754	0.0100285322549
t	0.00211853676029	0.004584645994	0.00454785648383	0.00626810142077	0.0883197668274	0.881215088918	0.0129460438516
o	0.00130140513276	0.002215070302	0.00310260930594	0.00477215506026	0.0759379729425	0.710845762973	0.201825054717
</S>	0.00065948003538	0.001121287957	0.00159638636997	0.00250795091013	0.0400975824713	0.558161631486	0.395855712358
