 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.81373805	0.17189088	0.00565384545	0.00360344322	0.001117667555	0.0003866226841	0.0002705842745	0.002193989169	0.00016711324325	0.000977823692155
d	0.520838003333	0.46194867	0.00551575506667	0.00453346820667	0.00131089517167	0.000409789763367	0.000674594958167	0.00244947217633	0.00131380478108	0.00100558032605
r	0.230814104444	0.758246106667	0.00242407340556	0.00340645683556	0.000761722090557	0.000195274733122	0.000781542899389	0.00136731701211	0.00162851027836	0.00037486637235
e	0.142431138148	0.803615852222	0.0347599329352	0.0146255440452	0.00101724624352	0.000486381197707	0.00072438340313	0.00127321123737	0.000660665990787	0.000405579269117
f	0.0762495640493	0.855429444074	0.0454079173917	0.0186124265151	0.00107784006117	0.000557908914569	0.000718764884377	0.00102941250579	0.000505738766929	0.000410973453372
f	0.0599355960164	0.914190591358	0.0156707654972	0.00796807033837	0.000537245443723	0.000206634063523	0.000461070154792	0.000466808695263	0.00041718487231	0.000146034860991
ò	0.213361818672	0.663832883786	0.0389100317857	0.0167726094461	0.00566399235791	0.0121587976312	0.0085341664516	0.00663027606509	0.00184426345077	0.0322911672765
m	0.281498586224	0.538608581262	0.0582600895952	0.0287522711487	0.00780277728597	0.0168362087771	0.0121614820839	0.00920646565503	0.00229333729226	0.0445802573255
m	0.229438998741	0.647288593754	0.0355483430317	0.0367410807162	0.00573657392866	0.00698174985903	0.013937641628	0.00644252118501	0.00128007767275	0.0166044342752
u	0.166835882947	0.429499674585	0.164923748511	0.201032586905	0.00796376564289	0.00342999585301	0.014033729376	0.00515090267834	0.00117877551092	0.00595092371507
e	0.056006422749	0.151095554042	0.355961072837	0.404912765635	0.0183564162143	0.00268030788434	0.005513835692	0.00245543040945	0.00067935774364	0.00233879378836
m	0.0280712333163	0.112519570527	0.273733148279	0.505470305212	0.0431500654048	0.00210752642145	0.00868396329733	0.00267238383648	0.0226768356345	0.000914878049453
o	0.0188076536588	0.100042426876	0.13189420676	0.606217611737	0.0947162584683	0.00392099053382	0.0112449410991	0.00263742504549	0.0300910343448	0.000427421386484
m	0.0226540541063	0.177939388992	0.0834001355867	0.543498660579	0.121833986156	0.00504654481127	0.0192948306997	0.00316005731516	0.0228753019149	0.000297060565495
a	0.0239565336288	0.203858342397	0.0409439251956	0.450627723526	0.192658052052	0.0243117269038	0.0384736628999	0.00389754477172	0.0209598059716	0.000312667925165
i	0.0080816802236	0.0685505055923	0.0384115743985	0.414491241175	0.351087117351	0.0561864789679	0.0487005749666	0.00616562792391	0.0079314097572	0.000393756851722
g	0.0072364404952	0.0709970772574	0.0281600752328	0.267132383725	0.401408779117	0.0807046063226	0.105852187322	0.0283962806413	0.0088393853524	0.00127277638391
r	0.0189596661651	0.113661562419	0.0259800851776	0.168781181242	0.301905289706	0.0803804807742	0.204849039107	0.0455494802138	0.0380589234508	0.00187431842797
a	0.0183372089047	0.079787193943	0.0264818740592	0.116046630414	0.180482203235	0.192687415591	0.297830479702	0.0400660310713	0.0454465558169	0.00283440880932
m	0.0067977589179	0.030588696451	0.0126766936864	0.054238605138	0.111834557745	0.220349703864	0.502336169901	0.0347606980238	0.0236456556056	0.00277141559977
m	0.00426860740597	0.0162054638837	0.0098824032288	0.044824001046	0.0926754592483	0.0825966109547	0.6707258333	0.0360619613413	0.0417679308685	0.000991678137257
è	0.00274761567399	0.00744890723857	0.00858047178627	0.0331124022153	0.0628827555161	0.0752364646516	0.7170983211	0.0471664904471	0.0439196941895	0.00180686298642
n	0.00106065728333	0.00303814829019	0.00388351143876	0.0130496936051	0.0271242649387	0.121791864884	0.5997193837	0.204791204816	0.0172441815298	0.00829709166214
a	0.00050693956611	0.0015782066934	0.00242018946292	0.00622254464837	0.0155349716462	0.153584321628	0.349032951233	0.434965734939	0.0235576000766	0.0125965308874
a	0.000183382722037	0.0005525573888	0.00115749362097	0.00246083999612	0.0075555990154	0.121426391543	0.174967988411	0.569771888313	0.112084853359	0.00983901646247
n	0.00189285615568	0.00274838202393	0.000486602373657	0.00107246631204	0.00346835050513	0.048263095171	0.0709388144703	0.434388713771	0.431112017786	0.00562872052082
g	0.00603878905189	0.00848581167464	0.000817435641219	0.00220964981735	0.00345499696838	0.0164914582803	0.0305852248234	0.17468560659	0.754908615929	0.00232244287361
r	0.0138565223506	0.0233717372249	0.00144267254707	0.00534002183912	0.00508823842279	0.0060535839601	0.0179243902745	0.07259391453	0.853326538643	0.00100241465787
à	0.0128937716269	0.0233500883616	0.00652257454902	0.00975597111304	0.0158395938076	0.109764146287	0.0888147257582	0.0943876661767	0.600980991214	0.0376904734193
m	0.0069111060523	0.0107587697405	0.0134522255163	0.0181389897043	0.0222240522692	0.148615068429	0.172537345253	0.304519145392	0.250393008738	0.0524502944731
m	0.00641917301743	0.00824106204683	0.0107914288721	0.0188671619014	0.0138600228564	0.0544085327097	0.133542788418	0.311027702131	0.422640936246	0.0202012202244
a	0.00373098763914	0.00471293336228	0.00412596554903	0.00935774325713	0.00640501295213	0.0450254944699	0.088060882806	0.120071227044	0.620219612082	0.0982901741415
</S>	0.00198182576957	0.00274322050114	0.00210422011202	0.00482838106357	0.00370621282606	0.062500587235	0.092140871403	0.078539022522	0.565111656041	0.186344037071
