 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.799466415	0.17595614	0.020027638	0.0006747994	0.00047334348	0.00023199613	0.0002683336235	0.0012410750775	0.000391917305	0.000700302235	7.5822888e-05	7.7836341e-05	0.000414430742695
n	0.567674864333	0.280922653333	0.14377308	0.00264498503333	0.00089408674	0.000240513	0.000289003826167	0.0013119082325	0.000559535435	0.000729131085	0.000252698869333	0.000288251373667	0.000419364643232
ì	0.199415310444	0.404447931111	0.322805286667	0.00855497801111	0.00305529608	0.00277033521667	0.00645576119372	0.00952884218417	0.012910536845	0.0114057347683	0.00220933884311	0.00117166170122	0.0152690347767
c	0.104882989815	0.441293263704	0.357563578889	0.00937142257037	0.00382115689333	0.00388193632222	0.00965565189791	0.0123643244814	0.0171241193283	0.0150390028161	0.00274325710104	0.00125575347174	0.0210035669256
h	0.116567176605	0.405648907901	0.40715477963	0.0103972944235	0.00402381649778	0.00328604335741	0.00932131846597	0.0106342195805	0.0109068741561	0.0087594194987	0.00441868952035	0.000778256795247	0.00810325654187
a	0.0867508807017	0.3349505693	0.421681836543	0.0965509291412	0.0108973601659	0.0032327408858	0.00828410595532	0.0103082387602	0.0109052083854	0.00729310666623	0.00501430943345	0.000693700391749	0.00343704678062
n	0.0318019216006	0.246439590767	0.499884752181	0.180417119714	0.0182914713886	0.00170520166193	0.00305989846511	0.0040228850534	0.0063856622618	0.00330827926541	0.00219276753782	0.000918980523916	0.00157143482074
d	0.0291603700669	0.109272674589	0.596330700727	0.232043006571	0.0179730421295	0.00102439392064	0.00121323002504	0.0022352385178	0.00438782655393	0.0021838119318	0.00214661331261	0.00148818224131	0.000540877069447
ì	0.029471227589	0.0627393591963	0.427772940242	0.298008475524	0.137171190043	0.00654929507355	0.00227805353168	0.00320389410593	0.0206868881846	0.00637267294393	0.00229270043754	0.00127546287044	0.00217785755848
s	0.0209225950963	0.0348276147321	0.298301886747	0.334697268508	0.228460796681	0.0177640996912	0.0153765485106	0.00753603103531	0.0251365101615	0.00824216231464	0.00264274207918	0.00100603941348	0.00508573925283
o	0.0157093233821	0.0180418359107	0.204008069849	0.302884529503	0.379039602227	0.0303097125637	0.0190409628369	0.00852446827844	0.0102149264872	0.00483779350488	0.00222874096306	0.000753589895827	0.00440646691761
n	0.00670678027737	0.00777600650357	0.084153672883	0.340128489834	0.504535347409	0.0313825998546	0.00788172884563	0.00461714522615	0.00516937072907	0.00255769763496	0.00163730772435	0.00164354682328	0.0018102990852
t	0.00435963749246	0.00968374170119	0.059656842961	0.523716613278	0.338734995803	0.0191286215182	0.00367121328188	0.00368211027538	0.0184375178097	0.00445515794499	0.00762455464145	0.00621350777443	0.000635488607733
a	0.00244397620749	0.00904672579373	0.0364654778537	0.431775704426	0.358458211934	0.105712007739	0.00524827386063	0.00586456575846	0.0230787431366	0.00586047144833	0.00890568366715	0.00657748145814	0.000562687135911
i	0.00095334990583	0.00320626087458	0.0122604063212	0.171980268142	0.533782450645	0.232623015913	0.0108244989535	0.0118118505862	0.0103173606789	0.00589753261611	0.00321238246238	0.00244114921938	0.000689445778637
k	0.00192976616194	0.00984355734153	0.0435720656104	0.158517682714	0.509480696882	0.201846445304	0.0161229426512	0.0194441148621	0.0137717483263	0.00701129777204	0.00850324594079	0.00918066693979	0.000775711692879
i	0.00223906546065	0.0120330969338	0.0539850159601	0.147346471905	0.328855518961	0.362291068435	0.0267358572171	0.0232643636207	0.0149326223754	0.00575299909068	0.0102483931236	0.0115116839099	0.000803817764293
a	0.000777464931217	0.00405801137593	0.0180129546854	0.051362238635	0.184307602987	0.624624859478	0.057382271739	0.0345688578736	0.00929412605847	0.00690252363023	0.00373366996453	0.0041041124333	0.000871274421431
t	0.00309968281474	0.00896628636998	0.0503966735038	0.0547743598783	0.142348420996	0.515848329826	0.107207923913	0.0645459026245	0.0286207380195	0.0104049632101	0.00552018043484	0.00711437834443	0.00115209510714
è	0.00397835062491	0.0106422895867	0.0612335960246	0.0550642272328	0.0924129396653	0.283073586609	0.261435787971	0.110920114208	0.0840004373398	0.0198747777367	0.00626117527828	0.00802401046014	0.00307866736905
r	0.00196423429497	0.00382486299223	0.0206064678315	0.0193898210843	0.0367678980884	0.164358042203	0.532941742657	0.107867256736	0.0817263907799	0.0197773352456	0.00355443922609	0.00285034009871	0.00437110045635
