 	sul	muro	vuole	uno	specchio	</S>
s	0.8725388	0.1216514435	0.0035989551	0.0020970348	0.0001127750335	1.03531715e-06
t	0.9201098	0.0727343968333	0.0032483027	0.00359509293333	0.0003117561345	7.5752595e-07
o	0.8907008	0.0974820789444	0.0040907294	0.00725069064444	0.000353533864833	0.000122228728917
t	0.63392195	0.344354276315	0.0129617150333	0.00811305091481	0.000485792408278	0.000163205944172
ì	0.275278550667	0.697943872105	0.0179476593444	0.00478492010494	0.00100550293609	0.00303945934926
c	0.116601227556	0.827007737368	0.0489602344481	0.00243783834498	0.00093019108203	0.00406278202642
h	0.0939436445187	0.796065925789	0.0936044831494	0.00223494432499	0.012703094264	0.00144797837747
o	0.0661223055062	0.526676298596	0.364754014383	0.024816421775	0.0167849583747	0.000846055651157
t	0.0283682141687	0.223295099532	0.686273338128	0.053496973925	0.00794496321157	0.000621455506052
è	0.0145035748229	0.117476753177	0.792278679376	0.062813179975	0.00868084720386	0.00424698105768
l	0.00553249560763	0.049256531959	0.870264659792	0.0464108116583	0.022765206068	0.00577029353589
i	0.00219009851921	0.0181681146973	0.612986860931	0.336157813553	0.0252299639227	0.0052671476953
o	0.000748978426603	0.00606998483343	0.216757388777	0.757952687851	0.0134873132076	0.00498363782177
j	0.0051521463124	0.00530869340114	0.077664011059	0.89520579595	0.0147494727359	0.00191983628392
e	0.00662286091147	0.00505565826405	0.0304014871197	0.92943324865	0.0263112102453	0.00217546401464
l	0.00746585977782	0.00837580355168	0.0119351311732	0.94530203955	0.0246798820818	0.00224125744355
ì	0.00780079825261	0.00992556448389	0.0685370064244	0.73982371985	0.0691228426939	0.104790079087
</S>	0.0039871101163	0.00563166419195	0.129320438212	0.528813984925	0.123840721347	0.208406089544
