 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.74983558	0.23526031	0.00789228765	0.001105028225	0.000992122025	0.0042156442	0.00069306568	5.9693271e-06
ù	0.83625381	0.149408378333	0.00522767465	0.00113571368833	0.001060709475	0.0044191987	0.000791028226667	0.00170352255037
t	0.854064553333	0.114256537778	0.0115060742167	0.00177840150944	0.00891606845833	0.00514905786667	0.00112618754222	0.00320313201679
t	0.597262277778	0.289350779259	0.0251257637389	0.0173883528365	0.0171605688194	0.0421216076222	0.00954745651407	0.00204316486726
o	0.295735282593	0.564739309753	0.0355699212463	0.0237356759455	0.0126037373398	0.0535376577074	0.0121690090714	0.00190938688409
s	0.137483154198	0.774772086584	0.0360554414154	0.0150238789818	0.0059200256466	0.0226523270691	0.00626233335713	0.00183071057803
p	0.0829998613993	0.759899062195	0.0311661471385	0.0249523279939	0.00512493434887	0.073005255023	0.0222333348857	0.00061904749701
ì	0.1411898538	0.682220854065	0.0286474717128	0.0242840288646	0.00458509468296	0.0880170249077	0.0261854737286	0.00487021808667
t	0.1330121906	0.683630741355	0.0878534422376	0.0129551978215	0.0262237481277	0.0377599055359	0.0115376174762	0.00702717719556
i	0.04791363849	0.500647513785	0.368570410746	0.0154068226072	0.0347316061426	0.021770883012	0.0069313190254	0.00402781103185
t	0.01685466772	0.267404614595	0.596738380249	0.0748900365357	0.0165692571475	0.0177282428373	0.00751209307513	0.00230269865262
o	0.00636581149667	0.140302958198	0.718569570083	0.0994639788452	0.0107456393825	0.0159168269458	0.00750113865838	0.00113404429287
f	0.00593838048889	0.0641620943993	0.635186986694	0.223948832948	0.0106949511275	0.0385558636486	0.0207523558528	0.00076052561229
a	0.00579284789096	0.0358126187331	0.578518558898	0.292815832649	0.0130998237092	0.0472741958829	0.0259785872843	0.00070753348543
b	0.00318069849165	0.0198528018444	0.533286136299	0.39513683255	0.0112314746697	0.0238161256276	0.0128295867614	0.000666329150477
b	0.00264694883055	0.0366677739481	0.3413881721	0.586004264183	0.00954665365657	0.0158287020759	0.00768304212047	0.000234458860959
r	0.00140917291018	0.0411792399827	0.311916017367	0.607600141394	0.0229338655522	0.010920707892	0.00390568234016	0.000135205082453
i	0.00065825315006	0.0201227839942	0.221150675789	0.709195567131	0.0298178608507	0.0112615552973	0.00678617254672	0.00100712860082
k	0.00029080905002	0.00737970529807	0.10747833593	0.83589790571	0.0276808199502	0.0122775157658	0.00765920731557	0.00133569493361
è	0.000344420170007	0.00619763273269	0.239174552643	0.655679625237	0.0468715139834	0.0339002625886	0.0105794445719	0.00725257477787
t	0.00430954362334	0.00782798457756	0.313160264214	0.438987801746	0.162932421328	0.0424910518629	0.0116396831906	0.0186512732593
s	0.0115324822078	0.0153378338592	0.150932341405	0.551879200582	0.206868525443	0.0360698002876	0.00996571039687	0.0174140945198
a	0.00993377504927	0.0152193419317	0.0621753989683	0.606273713527	0.237155846814	0.0432597900959	0.0169710714656	0.00901102293993
n	0.00373882789642	0.0055597349559	0.0228128783561	0.609184337842	0.278664412271	0.0573850513653	0.0181155164885	0.00453921422764
o	0.00166956062481	0.0023301570513	0.0089957057187	0.497463652614	0.39369281409	0.0765607657884	0.0168565188295	0.00243080259021
p	0.00304079430094	0.00415723974977	0.00418922030623	0.401308590871	0.433598441363	0.128536453929	0.0234100672765	0.00175916936007
e	0.00349763528708	0.00476459645759	0.00239257595541	0.33359150029	0.449733683788	0.17440843131	0.0298423690922	0.00176919511669
t	0.00445475828246	0.00545573202686	0.00137753760514	0.179628166763	0.437017617929	0.342326930437	0.0279674806974	0.00177174878223
t	0.00743162209415	0.00960280500895	0.00151490683505	0.128492278921	0.210722960643	0.620172210146	0.0214108668991	0.000652296034077
ì	0.00514305066305	0.00714064698798	0.00969408781168	0.0658767131403	0.165152544881	0.715832670049	0.0214390569664	0.00972115880803
n	0.00219118641935	0.00306863198099	0.0130125707372	0.0423702545468	0.389992741627	0.511675526683	0.0184295546555	0.0192594772693
t	0.0131409207065	0.0229503859937	0.0171609127124	0.0855986581823	0.420408663876	0.366245728894	0.0574168072185	0.0170778884231
a	0.0163637154355	0.0289346707226	0.0175850863708	0.0840699187274	0.210998457959	0.403699166298	0.207352849073	0.0309960984744
c	0.0073550106785	0.0111798477989	0.0065393220236	0.0427893472425	0.11846149732	0.521121828766	0.261015246358	0.0315378452415
h	0.0044309114495	0.00529660943963	0.0026716234012	0.0300111824142	0.0491502513067	0.734804976255	0.163100275453	0.0105341161166
r	0.00192906273983	0.00215820921988	0.00121672062707	0.0198718854714	0.0190575843022	0.828604638752	0.123645828484	0.00351600604667
ò	0.000977930185277	0.00105415673963	0.00082634435569	0.0138257858238	0.0288864977674	0.744963449584	0.172096222828	0.0373695334039
n	0.00787089230043	0.00603671151288	0.00388551539856	0.00815890380793	0.0521820292558	0.603244489861	0.194607117609	0.124014309135
u	0.0102975596135	0.00774750942429	0.00498215365285	0.00571052143598	0.0420298184186	0.396855453287	0.375297329203	0.157079669712
a	0.00394207645117	0.00272772538476	0.00200672515428	0.00250240591199	0.0180370482062	0.175458524429	0.684145509734	0.111179991571
m	0.00361601755039	0.00455187978492	0.00149957713476	0.00310259763733	0.00761929566873	0.12605971481	0.797953986578	0.055596908357
p	0.00557582068346	0.00957743559497	0.00300941657825	0.00749554941244	0.00475015108958	0.177023371603	0.773863912193	0.018704272989
ì	0.00435722444782	0.00772862184032	0.00352627472608	0.0154655994708	0.0354338200299	0.232054867201	0.637850694064	0.063582815033
</S>	0.00226106130391	0.00390617888316	0.00292350686304	0.0207112232354	0.066451855015	0.2556710586	0.530376282032	0.117698767517
