 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.822598875	0.14825204	0.020670175	0.004002047985	0.000367935105	0.00125560606865	0.001121620931	0.0008865904085	7.342593635e-05	0.00077169307372
d	0.512153301	0.449281333333	0.0259096626667	0.00550522376167	0.001008688735	0.00126500218422	0.00138275284367	0.00137905213617	0.00131861120878	0.000796362714573
r	0.194479986333	0.778982811111	0.0168313964222	0.00390851625389	0.00110972309833	0.00045171605274	0.000843638264557	0.00132146791206	0.00177065050293	0.000300070274524
e	0.086446233111	0.88493917037	0.0224246103407	0.00286466388463	0.000667291219443	0.00028171169758	0.000529505271519	0.000913882757353	0.000688815567643	0.000244097671175
f	0.0365191435037	0.931041190123	0.0273814894469	0.00271428436154	0.000582061373148	0.000208891706693	0.00038750974384	0.000547483832451	0.000395909445881	0.000221984679058
f	0.0330776439679	0.944997983374	0.0178867344823	0.00223087392051	0.000565522124383	7.86305003977e-05	0.00025157455128	0.00047613495415	0.000351747068627	8.31302790193e-05
ì	0.159848689323	0.781291381125	0.0298625158274	0.0103194175068	0.00168429077479	0.000936301840799	0.00261695086709	0.00118449546805	0.00117723818621	0.0110787478903
m	0.205801756441	0.708389693708	0.0440462072758	0.0143883370356	0.00191539598826	0.00125431309693	0.0058181971557	0.00132245449602	0.00144160421874	0.0156220511634
m	0.11381069548	0.798602164569	0.0540141577586	0.0130863492119	0.00165671879275	0.000502038965643	0.00645020851857	0.00180999857201	0.00389634649625	0.0061712959478
u	0.06114656996	0.56320344819	0.316844032586	0.041961336404	0.00295706723092	0.000375980571881	0.00435675224619	0.00205380909734	0.00472794893875	0.00237298245927
f	0.0225639457867	0.22556767173	0.476501530862	0.178593385468	0.0414172493103	0.000341872200627	0.00509759768873	0.0201900430724	0.0286854544196	0.00104115908476
ù	0.0114276000289	0.0988119402433	0.415874116954	0.348041121823	0.0555133231034	0.000767420510209	0.00568642389624	0.0262588443575	0.0366883960065	0.000930774543253
e	0.00593764772963	0.0453254657311	0.420558608985	0.450029457274	0.0439515543678	0.0051251425034	0.00520499096541	0.0102130301192	0.0123747094722	0.00127939811442
p	0.00382857952988	0.0251806415604	0.291302936328	0.578703019091	0.0726585481226	0.0064548515678	0.00761553565514	0.00709913103973	0.00617122726073	0.000985530411473
p	0.01920301951	0.0477901198535	0.166227028776	0.63608237303	0.102778466041	0.00275356917593	0.00713809211838	0.00902901367991	0.00844019225358	0.000558131213824
ò	0.0270049618367	0.0509586066178	0.129304222925	0.633169737677	0.0900340406803	0.00294361377864	0.0310180252728	0.00833956872664	0.00920640768453	0.0180208003413
r	0.0146444197122	0.0254249742059	0.0913959743083	0.596184699226	0.0897923755601	0.00460682239288	0.139092198424	0.00567222440888	0.00621546262818	0.0269708464471
k	0.0171571953374	0.0277564470686	0.0711470964361	0.468892633075	0.181732675187	0.00459505396429	0.187939606141	0.013281564803	0.00975050234273	0.017747272149
e	0.0168796522015	0.0256748884862	0.0502012316454	0.278583697692	0.403561298396	0.0710403868214	0.11273525938	0.018676839601	0.0106263701142	0.0120204275497
t	0.00686751855617	0.0104710499587	0.0195150633151	0.123252520564	0.646763346132	0.0927881489405	0.0667990747933	0.0182085142003	0.0107665680381	0.00456822983423
e	0.00352188659106	0.00535213724623	0.00860142983837	0.064251815188	0.587747515377	0.22862713298	0.0687486692644	0.0209930267334	0.010421647946	0.00173476196241
e	0.00117959184969	0.00180948410274	0.00340463254612	0.0252404760627	0.385979298459	0.40053307766	0.144454393088	0.0322532429111	0.004214435982	0.000931391430803
t	0.0044332575969	0.00535167212825	0.00325371954871	0.0212621593542	0.342648119486	0.270671703553	0.255824834363	0.0699629309704	0.0260174300607	0.000574154920268
è	0.00552141509397	0.00653443718142	0.0042792492829	0.0204251829514	0.237780435295	0.118519018851	0.494305958121	0.0757517869901	0.0335846136869	0.00329786717342
l	0.00194573551966	0.00239712308247	0.00279372506097	0.00922411441713	0.0836878922317	0.059458343017	0.78530122604	0.03855458053	0.012301423329	0.00433584651447
i	0.000751565944553	0.00101787466082	0.00110489990032	0.00335843340904	0.0334723194106	0.188963267739	0.60426557668	0.148965585043	0.012617473543	0.00548305429482
n	0.00250508439285	0.00301054330361	0.00117550841344	0.00203551183968	0.0223037738035	0.23190095468	0.23689852856	0.356639271681	0.137857001848	0.00567383425161
a	0.00308837130928	0.00366525372954	0.00116863125781	0.00156372965656	0.0177853651678	0.101055820327	0.103250932853	0.551764033894	0.213612547283	0.0030453038372
d	0.00418923038143	0.00680411120485	0.00222465320594	0.00175572822885	0.0113704822893	0.0566734758623	0.0427721851177	0.565203701298	0.306833202428	0.0021732274224
i	0.00455615371198	0.00784947170962	0.00256703769198	0.00180637268962	0.0086505436631	0.0339543010408	0.0179235505392	0.518039680433	0.400289467476	0.0043634133508
v	0.00296318148883	0.00530796154454	0.00173890425399	0.00126639680987	0.0070051227877	0.0262354300036	0.00899233261307	0.479229263478	0.462168489159	0.00509290883027
e	0.00243159088738	0.00445923730551	0.001451362636	0.00107835566462	0.0062880145959	0.0163359349912	0.00509335593769	0.400382487826	0.554443396386	0.00803622999009
n	0.00242985282023	0.00651452705917	0.00401345819667	0.00306100964954	0.0065916798653	0.0130073852037	0.00268901927923	0.319374572609	0.633276398795	0.00904206182003
