 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.847368615	0.140036888	0.006028883	0.0043741731	0.00086348072	0.0003704275	0.000547520555	0.000403283255	6.68582385e-06
ù	0.914145791667	0.0691326545667	0.0057967337	0.0043967091	0.00100578655333	0.00185884291	0.000797693118333	0.000501032051667	0.00236474743562
o	0.817253707222	0.132012894756	0.0100277412667	0.0169537151	0.00224981173111	0.01015830397	0.00298565580611	0.000903944183889	0.00745424127854
o	0.474205075741	0.431126748252	0.0126262510889	0.0241909203667	0.00305178887704	0.0421726803233	0.0044542188687	0.00100501868796	0.00716726159285
f	0.183086280914	0.562211669417	0.15812916703	0.0324408311222	0.00602763825901	0.0450427662191	0.0044021122229	0.00579407468932	0.00286539266428
r	0.147117475971	0.492746343139	0.272035585677	0.0482811970407	0.00927921741967	0.0151219985244	0.00480212774097	0.00952283606311	0.00109320063143
a	0.124973204157	0.56886031438	0.242086675226	0.0366986520136	0.00807606313989	0.0076423007148	0.00432517424699	0.00580239672104	0.00153524252048
b	0.0425774933523	0.518874064793	0.397876108409	0.0218092233379	0.00570722784663	0.00508469669027	0.00303160461566	0.00338602920701	0.00165360320283
b	0.0221236409174	0.476866938264	0.47565532947	0.016157012446	0.00305597006888	0.00178489848542	0.00152867037189	0.00226818176234	0.000559398331177
i	0.0154483881391	0.515418702755	0.443243813157	0.0154113521487	0.00411784100963	0.00231910149847	0.00106526839063	0.00256438184745	0.000411150277959
k	0.0062252076597	0.331223226252	0.638593934386	0.0134608013829	0.00431211906988	0.00242951356849	0.000767987833543	0.00262336175248	0.000363835565486
è	0.00292649473323	0.269263334084	0.593505871462	0.123594705794	0.00268838188996	0.00272543092516	0.00142207984785	0.00177221805416	0.00210149226133
s	0.00935777431108	0.277078344695	0.444150317154	0.242186911931	0.00418649242999	0.00974805464172	0.00478579644928	0.00225425518472	0.00625205475378
s	0.014993656437	0.146385683898	0.628251072385	0.175467272644	0.00785794947666	0.0109527533806	0.00650421571643	0.00322490022824	0.00636247778459
a	0.009159768217	0.060582239366	0.810214304128	0.085258341548	0.0160726024922	0.00766046129353	0.00454489093881	0.00325295040941	0.00325441426153
n	0.00336485249033	0.022216216422	0.848100968043	0.0923716691827	0.0209771961641	0.00582833414318	0.0027837545796	0.00283939660314	0.00151757313451
o	0.00142354288611	0.00871527390733	0.792503476014	0.124928176394	0.051252377388	0.0138172120931	0.0029580929932	0.00307928900105	0.00132250109217
m	0.000946168404703	0.00404625160244	0.788028398671	0.125414538798	0.0584190971293	0.016453593567	0.0027027148644	0.00272883580035	0.00126032692406
a	0.000786398006234	0.00242121353415	0.683512679557	0.182472546266	0.112037857043	0.0109839670583	0.00292530282147	0.00365964116678	0.00120035066802
s	0.00795869247341	0.00287106054472	0.529733353186	0.283090792089	0.157522479014	0.00952277951943	0.00380769727382	0.00423801055559	0.00125512176267
t	0.0178475524911	0.00593284898157	0.450161884395	0.384963287363	0.127595796338	0.00415885147314	0.00463352895794	0.00407576341853	0.000630464204223
ò	0.0134556744827	0.00614229186052	0.253854356232	0.627971872454	0.0870807859127	0.00338681695771	0.00393897196598	0.00305121011284	0.00111799127807
r	0.00500176491323	0.00390332215351	0.107700678511	0.825152810818	0.0449428064376	0.00389028131924	0.00312796176866	0.00161254784428	0.00466785529269
i	0.00218660733641	0.00241068307784	0.0596112189037	0.575335254939	0.265109429479	0.0753135037731	0.00887867958955	0.00355635328143	0.0075983245309
k	0.00787371304414	0.00403319305261	0.0460494307012	0.258767046313	0.534682856493	0.0981335626244	0.0214079765299	0.0239462277605	0.00510599500697
a	0.00976458320305	0.00449868800087	0.0409970322337	0.142806208438	0.658562515498	0.0779665722415	0.02944393951	0.0330149234202	0.00294552859899
ì	0.00325946537282	0.00169514203362	0.0147095669112	0.133403842479	0.506124920833	0.288567327414	0.0287130615033	0.0167277038067	0.00679896306633
a	0.00108959051907	0.000740928347873	0.00545251013273	0.12839528216	0.232974519278	0.578664275805	0.0377913168344	0.0074865791689	0.00740496878878
n	0.0209919671177	0.00481507790262	0.0149447080399	0.0568448693867	0.224044659759	0.475641311935	0.132515387611	0.0668646257896	0.00333737969626
e	0.0276274068009	0.00618403523554	0.0181541760133	0.0318831241856	0.21114904992	0.341405817312	0.24653864587	0.114199713263	0.00285801656542
e	0.0092121293764	0.00208814048918	0.00611808366443	0.0107712011985	0.121212723307	0.493995082437	0.277277701957	0.0761689887543	0.00315590852181
f	0.0302953414732	0.00849334947239	0.0144984558815	0.00646295681283	0.0654140401023	0.387334289146	0.344948453986	0.140235689251	0.00231740270727
r	0.0540362988244	0.0203131394908	0.0255320516272	0.0104240536043	0.0617932790341	0.139999438882	0.452911384662	0.23366812975	0.00132221464909
a	0.0347342531415	0.0164949085903	0.0168350788424	0.00896903378477	0.061802549678	0.061753964794	0.474485194887	0.30372911325	0.0211958814297
b	0.0130124423805	0.00733667452343	0.0087248995808	0.00496325117826	0.045899971226	0.0329794390313	0.459415374962	0.39980821775	0.0278597220232
b	0.00587109585017	0.00439315334781	0.00741401566027	0.0141463847261	0.0347317350753	0.0132069184438	0.394160678321	0.51663588925	0.00944013712973
i	0.00208810126506	0.00166789548594	0.00417433387342	0.0166258763754	0.0246768673584	0.0204510231479	0.33243190944	0.578651346417	0.0192326662852
k	0.000721522732687	0.000628624598647	0.00173508335114	0.0071279248918	0.0185904927861	0.0217428250026	0.27067741648	0.656283572139	0.0224925657934
a	0.000285017570229	0.000237131492882	0.000734545657047	0.00265794521727	0.0114594109287	0.0079741170542	0.16718506216	0.78829169738	0.0211750979628
t	0.00026682782341	0.000904117650961	0.00156520985235	0.00181734772576	0.0106630843096	0.0033563583714	0.110157357387	0.848214915793	0.0230547958876
ò	0.00024340448447	0.00124648239699	0.00333608845078	0.00983242960859	0.0349988401032	0.0870041460438	0.111016112462	0.697519818598	0.0548026518625
r	0.00147114347816	0.00544099611233	0.00404163721693	0.0135059695362	0.0423631567011	0.127671012015	0.151419057487	0.438887969533	0.215199043954
i	0.00235303699272	0.00695317878078	0.00286013082898	0.00660197869873	0.0204984008004	0.073047453005	0.135193695829	0.405599989844	0.346892161318
</S>	0.00192378624636	0.00385320200539	0.00162057924949	0.00363426912936	0.0134865582502	0.0627671150025	0.103192542915	0.451558819922	0.357963150659
