 	le	melanzane	vogliono	girate	</S>
i	0.8120792	0.0436110435	0.132524671635	0.002046148618	0.00973890488141
m	0.509128244667	0.295854201167	0.139064040878	0.0461897965393	0.00976371221047
a	0.362701559556	0.515396333722	0.0568346902927	0.0608952863464	0.00417214242016
r	0.301363170852	0.641718644574	0.0277829387642	0.0268111856155	0.00232411696872
a	0.140174802617	0.806630581525	0.0287924735881	0.0157188090385	0.00868339738491
n	0.0803829452057	0.873016873842	0.026818743196	0.00899141751283	0.010790071857
g	0.0994224580686	0.870724104614	0.0154413033987	0.0103170445043	0.00409514434767
i	0.122307229356	0.820472068205	0.0199146044662	0.0276659621681	0.00964016911589
à	0.267219693119	0.621580666068	0.0532418794887	0.030905974056	0.0270518140386
n	0.346553937706	0.470331365356	0.136407143163	0.0191687340187	0.0275388484462
e	0.168158546535	0.381098755119	0.327214464388	0.0768570760062	0.0466711785821
i	0.0565323564583	0.18598800504	0.606394188129	0.0973427330021	0.053742716194
t	0.0246207971328	0.180795688347	0.67615406271	0.0970399886674	0.0213894325447
è	0.0142455675109	0.156116679782	0.726205854237	0.0915940365558	0.0118378856616
l	0.00757259420363	0.0570644499273	0.884864734746	0.0387903755186	0.0117079232205
u	0.00493568306788	0.0234949843558	0.653101424915	0.265310718173	0.0531572494068
n	0.00368230645596	0.0119761968319	0.280513374972	0.640078406058	0.0637497350689
e	0.00322694559882	0.0079617343953	0.121755741324	0.841605602019	0.025449968623
v	0.00441344831311	0.00959817091643	0.0504384827747	0.922900034006	0.0126498650177
o	0.00480766594637	0.0101395984865	0.0223596591249	0.946585364669	0.0161077074826
t	0.0138703038241	0.0366353663432	0.013774519575	0.918229721556	0.0174900605275
i	0.0168946030717	0.0454746482077	0.00969493765833	0.888692687185	0.0392430745425
m	0.00612433415423	0.0172775501626	0.00465561055278	0.925712829062	0.0462296619908
m	0.00320773458474	0.0147563880542	0.0112366370509	0.955283823021	0.0155154361569
è	0.00175539459358	0.0118493227081	0.0167033283503	0.847702221007	0.121989728736
n	0.00547219806319	0.0075023965927	0.0292456651168	0.577959440336	0.379820302912
e	0.00686835119773	0.0062700725109	0.0316133780389	0.324968956779	0.630279254304
</S>	0.00368006536386	0.00349984322545	0.0188842505194	0.23687139339	0.737064457152
