 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.825413525	0.051233468	0.02001432765	0.02993914295	0.010407986645	0.02681927008	0.006497016755	0.0292501885595	0.00042515822412
o	0.622508178333	0.210005624667	0.04299780255	0.04359130265	0.0125254976483	0.03040277636	0.00714222065167	0.0297067684198	0.00111986717471
f	0.352592829444	0.259839322222	0.0539842641833	0.05014725655	0.0169749213161	0.04506381112	0.0426771471172	0.177387672707	0.00133275589157
à	0.227875483148	0.247282168074	0.0762492130611	0.0708816921833	0.021223679772	0.05570332404	0.0570829817057	0.230931068236	0.0127703883639
i	0.157395471049	0.471680869358	0.136708084354	0.0688690863944	0.014318867924	0.0293133943467	0.0226963198686	0.0818918437353	0.0171260926546
e	0.0644216195163	0.502619513119	0.302679928118	0.0664101344648	0.00880829247467	0.0125872160156	0.00821823372287	0.0275230377751	0.00673204328487
e	0.0226974200388	0.313776454373	0.509578076039	0.123371964822	0.00749947965822	0.00783579633853	0.00323104094096	0.00937071603837	0.00263906109496
t	0.0231168520463	0.144005213258	0.43513354868	0.296705861607	0.0112933692194	0.0200127995462	0.00532277254699	0.0628387859195	0.00157079356499
è	0.0231748821488	0.054536491886	0.21279353956	0.581443620536	0.0130367544065	0.0259913038487	0.005995998199	0.0808847457732	0.00214269858833
l	0.00848808108293	0.022888632162	0.09791634252	0.798249706845	0.0107410904688	0.0276842626162	0.00249894464967	0.0290337258244	0.00249927906278
i	0.00333693201198	0.0135303279207	0.0789642001733	0.672298835615	0.175612022823	0.0368367592054	0.00462312944989	0.0121085571415	0.00268927388759
f	0.00454256075499	0.0102912543736	0.0700565847244	0.366965771872	0.240299800941	0.0910067457351	0.0212596778166	0.193326984147	0.00225062789586
a	0.00493706700366	0.00879901485787	0.0407492295748	0.234140843957	0.306405280314	0.120795651912	0.0286601962722	0.254236650049	0.00127604416529
m	0.00266669718655	0.00847620825262	0.0327265255249	0.182433824652	0.413968116771	0.134479387304	0.0754697514241	0.14897465535	0.00080482409843
è	0.00190844295085	0.00613226471754	0.0234882635083	0.152061218217	0.371507338924	0.221795852435	0.105842971808	0.11629276945	0.000970896409477
n	0.000856610352283	0.00498457765585	0.0172568742361	0.135993279406	0.282482796308	0.443575244145	0.0587711402693	0.0522726204833	0.00380688873649
o	0.000506316578428	0.00204059760195	0.00721905041203	0.076716275302	0.340157005436	0.451791961382	0.0861460050898	0.0294085116611	0.00601432391216
s	0.00102123584048	0.000978043443983	0.00370885930401	0.0291714911673	0.345635642479	0.407566800461	0.15341149503	0.054538812387	0.00396762875405
ù	0.00119287688816	0.00214441875799	0.00580879833467	0.0255367809558	0.13648844616	0.59403074682	0.159043051677	0.072731958129	0.00302289236802
b	0.000555347637387	0.00278362231933	0.00666113634489	0.0302955643186	0.0696506950533	0.73906722894	0.109054179892	0.039202374043	0.00272981407267
i	0.000341444779896	0.00129137856311	0.00319736951496	0.0188965367062	0.0842808233511	0.578592596313	0.279569339297	0.0288634740143	0.00496697480756
t	0.000452062960732	0.000506135309703	0.00162807537165	0.0070295099354	0.078474973317	0.277128938771	0.448018276432	0.181069373338	0.00569257793585
o	0.000489497627444	0.000211942995234	0.00091593509055	0.00289998174513	0.0381024493057	0.157580931924	0.371321755477	0.422919637779	0.00555784181195
è	0.000167750170815	0.00250556482508	0.00774642363018	0.0110820652484	0.0383369837686	0.112323629641	0.256567913492	0.551433605926	0.0198360912707
p	0.000236400754738	0.00326624111669	0.00996595744006	0.0142384114495	0.0305369703895	0.131081703214	0.170781992831	0.618155315309	0.0217370257569
r	0.00110343509491	0.0011189903139	0.00350339857669	0.0056099996165	0.0129655735965	0.0962249684047	0.144255370944	0.727063705103	0.0081545625023
è	0.00121484286894	0.000622800437967	0.00189776802556	0.00375306263883	0.0126237155322	0.0472799558016	0.0889078133147	0.835712115034	0.0079879390841
s	0.000870978926947	0.000496520682656	0.00143486037519	0.00356737357961	0.0134694224107	0.0365805489339	0.0442401611049	0.889860885011	0.00947926036137
t	0.00148007257565	0.000251720800885	0.000823321448397	0.00232386532654	0.0069802676369	0.025796833978	0.0354966327016	0.92191244167	0.00493482064379
o	0.00122916103855	0.000146692413628	0.000540525589466	0.00124971247551	0.00539769714563	0.013040322126	0.0293039139005	0.688342160557	0.260749803071
</S>	0.000631927239275	0.000112293521814	0.000422355569733	0.000797014137755	0.00592967807281	0.007062387763	0.0215317384502	0.444618680279	0.518893951535
